school,solver_rating,solver_iterations,solver_max_change,solver_z,quality_z,prior_rating,prior_z,market_z,fbs_games,credibility,h2h_adjustment,power_score,power_rating,wins,losses,rank,conference,abbreviation,season,week,as_of
UTSA,1554.9181884591658,3,0.000481099643452414,0.20225914372454407,,1547.7389993966121,0.3396138540084026,-0.07657657901660941,0,0.0,0.0,0.2640687633522804,1542.2510021363648,1,0,43,American Athletic,UTSA,2026,1,2026-09-23T04:13:56Z
Boise State,1587.2251838707307,3,0.000481099643452414,0.37766878633114703,0.05532910280989645,1516.86665170717,0.125224622857112,0.9923970529204527,1,0.16666666666666666,0.0,0.25882674876429007,1541.4122798022863,0,1,44,Pac-12,BOIS,2026,1,2026-09-23T04:13:56Z
Florida State,1575.9280514504019,3,0.000481099643452414,0.3163314216184885,-0.08097722407708599,1544.8562967682496,0.31959527925181574,-0.5347081355610646,2,0.3333333333333333,0.0,0.2577142820541505,1541.2342851286642,1,1,45,ACC,FSU,2026,1,2026-09-23T04:13:56Z
Kansas,1600.331431568149,3,0.000481099643452414,0.4488286758606693,,1499.7991354055655,0.006701349720536313,0.0761339398315423,0,0.0,0.0,0.24987137909760943,1539.9794206556176,1,0,46,Big 12,KU,2026,1,2026-09-23T04:13:56Z
Memphis,1574.4229571536223,3,0.000481099643452414,0.30815956752546325,0.3598618099385109,1504.8230795631232,0.04158951359199196,0.4579102369519216,2,0.3333333333333333,0.0,0.235943887707379,1537.7510220331806,2,0,47,American Athletic,MEM,2026,1,2026-09-23T04:13:56Z
Maryland,1626.1806312495996,3,0.000481099643452414,0.5891759542141024,,1461.9513606689507,-0.2561278788238477,0.9007707416115617,0,0.0,0.0,0.20878922934702482,1533.406276695524,1,0,48,Big Ten,MD,2026,1,2026-09-23T04:13:56Z
Iowa State,1541.739987061937,3,0.000481099643452414,0.13070858422998136,,1537.1151343244712,0.26583772633638064,-0.19874499409513077,0,0.0,0.0,0.19151669817786104,1530.6426717084578,1,0,49,Big 12,ISU,2026,1,2026-09-23T04:13:56Z
UConn,1599.9069723005387,3,0.000481099643452414,0.4465240898883718,,1477.1505745945385,-0.15057880233669949,1.6948654396219507,0,0.0,0.0,0.17782778838708968,1528.4524461419344,1,0,50,FBS Independents,CONN,2026,1,2026-09-23T04:13:56Z
New Mexico,1579.320450273381,3,0.000481099643452414,0.3347503261788559,0.816363026256064,1461.1475733892378,-0.2617096809802727,1.114565467998974,1,0.16666666666666666,0.0,0.14719877599997325,1523.5518041599958,1,0,51,Mountain West,UNM,2026,1,2026-09-23T04:13:56Z
UNLV,1545.0640200098792,3,0.000481099643452414,0.1487562987878754,-0.20126982310161817,1541.5301075947855,0.29649696658910246,-0.07657657901660941,2,0.3333333333333333,0.0,0.1405745808448195,1522.491932935171,1,1,52,Mountain West,UNLV,2026,1,2026-09-23T04:13:56Z
UCLA,1573.9983572044223,3,0.000481099643452414,0.3058542177276516,1.0072675058652438,1452.649219508658,-0.320725456937349,1.022939156690083,1,0.16666666666666666,0.0,0.12349283633859577,1519.7588538141754,1,0,53,Big Ten,UCLA,2026,1,2026-09-23T04:13:56Z
Louisiana Tech,1627.9530793531392,3,0.000481099643452414,0.5987993959616235,,1431.5218450760267,-0.4674419168069125,1.6948654396219507,0,0.0,0.0,0.11899080521578217,1519.038528834525,1,0,54,Sun Belt,LT,2026,1,2026-09-23T04:13:56Z
Kentucky,1545.131867404088,3,0.000481099643452414,0.14912467371777416,,1508.0671513748036,0.0641175723098455,0.5037233926063671,0,0.0,0.0,0.11087147808420625,1517.739436493473,1,0,55,SEC,UK,2026,1,2026-09-23T04:13:56Z
Wake Forest,1557.3733192235927,3,0.000481099643452414,0.21558918585487616,-0.40384762755148873,1504.317149588826,0.038076144952292584,-0.4430818242521736,1,0.16666666666666666,0.0,0.10256403451092992,1516.4102455217487,1,0,56,ACC,WAKE,2026,1,2026-09-23T04:13:56Z
TCU,1505.236790117492,3,0.000481099643452414,-0.06748418016838904,-0.6138080499576903,1568.2040857275024,0.4817311354040377,-0.8706712770269984,1,0.16666666666666666,0.0,0.09749727293707343,1515.5995636699317,0,1,57,Big 12,TCU,2026,1,2026-09-23T04:13:56Z
Clemson,1462.470145054775,3,0.000481099643452414,-0.299684105613925,-1.2466539684387135,1633.999045040892,0.9386361587188651,-2.000729116503321,1,0.16666666666666666,0.0,0.09366325379901225,1514.986120607842,0,1,58,ACC,CLEM,2026,1,2026-09-23T04:13:56Z
Houston,1528.2992275751174,3,0.000481099643452414,0.05773247525079801,0.2078556184938059,1511.7274031961729,0.08953574204857966,-0.565250239330695,1,0.16666666666666666,0.0,0.08091793604319172,1512.9468697669106,1,0,59,Big 12,HOU,2026,1,2026-09-23T04:13:56Z
Georgia Tech,1502.8024755641297,3,0.000481099643452414,-0.08070120144683604,-0.09448487034602471,1546.314226953613,0.32971969656715894,-0.565250239330695,1,0.16666666666666666,0.0,0.07217286014097293,1511.5476576225556,0,1,60,ACC,GT,2026,1,2026-09-23T04:13:56Z
Baylor,1527.3523339591459,3,0.000481099643452414,0.05259135121100031,0.15417497106649855,1507.449299363947,0.05982697481770365,0.22884445867969405,1,0.16666666666666666,0.0,0.06292348155267644,1510.0677570484281,0,1,61,Big 12,BAY,2026,1,2026-09-23T04:13:56Z
Cincinnati,1553.9736188260583,3,0.000481099643452414,0.19713063766417807,-0.1249360434266778,1470.1481107097052,-0.1992065537320849,0.6258918076848885,1,0.16666666666666666,0.0,0.024349189808765256,1503.8958703694025,1,0,62,Big 12,CIN,2026,1,2026-09-23T04:13:56Z
Western Michigan,1545.3882953010088,3,0.000481099643452414,0.15051693954689946,-0.24661559903900168,1481.1873136526647,-0.12254616316925404,1.5116128170041685,1,0.16666666666666666,0.0,0.018333335634399296,1502.933333701504,0,1,63,Mid-American,WMU,2026,1,2026-09-23T04:13:56Z
San Diego State,1534.7748846609957,3,0.000481099643452414,0.09289181707774537,,1484.3609322996983,-0.1005073578101907,-0.565250239330695,0,0.0,0.0,0.005862188378174128,1500.9379501405078,1,0,64,Pac-12,SDSU,2026,1,2026-09-23T04:13:56Z
Army,1588.216627939197,3,0.000481099643452414,0.38305179541319423,,1426.240663951418,-0.5041164312385696,1.0534812604597135,0,0.0,0.0,-0.016173906580099595,1497.412174947184,1,0,65,American Athletic,ARMY,2026,1,2026-09-23T04:13:56Z
North Texas,1474.5791152263462,3,0.000481099643452414,-0.23393889770861243,-0.31895660913558926,1548.56088608736,0.345321345304348,0.16776025114043336,1,0.16666666666666666,0.0,-0.023092634935775486,1496.3051784102759,0,1,66,American Athletic,UNT,2026,1,2026-09-23T04:13:56Z
Arkansas,1467.8254703641387,3,0.000481099643452414,-0.2706075639364741,,1535.928131915996,0.25759473373058067,-1.542597559958866,0,0.0,0.0,-0.03291652998629942,1494.7333552021921,1,0,67,SEC,ARK,2026,1,2026-09-23T04:13:56Z
Old Dominion,1484.5857708729995,3,0.000481099643452414,-0.1796081291457617,,1519.0997349584177,0.14073199554375596,-1.3288028335714535,0,0.0,0.0,-0.03545507303547875,1494.3271883143234,1,0,68,Sun Belt,ODU,2026,1,2026-09-23T04:13:56Z
