school,solver_rating,solver_iterations,solver_max_change,solver_z,quality_z,prior_rating,prior_z,market_z,fbs_games,credibility,h2h_adjustment,power_score,power_rating,wins,losses,rank,conference,abbreviation,season,week,as_of
Tennessee,1766.4630923285927,3,0.0005966389253099907,1.4303153075367379,0.7776634937422464,1672.5140584487456,1.2060989443597245,0.022973282764453172,2,0.3333333333333333,0.0,1.2651526265144601,1702.4244202423135,3,0,16,SEC,TENN,2026,3,2026-09-23T04:17:06Z
Iowa,1731.33224604638,3,0.0005966389253099907,1.224979664693735,1.0861344268732958,1677.401954606128,1.2400423395841476,0.49477739220058536,2,0.3333333333333333,0.0,1.208671681487793,1693.387469038047,3,0,17,Big Ten,IOWA,2026,3,2026-09-23T04:17:06Z
Michigan,1719.5212834446736,3,0.0005966389253099907,1.155945984749509,1.0746669175135253,1687.076735805796,1.3072276707361137,-0.7101545932068059,3,0.5,0.00622233264786054,1.1779189066162592,1688.4670250586014,3,0,18,Big Ten,MICH,2026,3,2026-09-23T04:17:06Z
Texas Tech,1696.4800722250834,3,0.0005966389253099907,1.0212728294360984,0.2955246135643049,1767.3423260754341,1.8646222154890892,-1.9327712143207874,2,0.3333333333333333,0.0,1.1654154128712269,1686.4664660593962,3,0,19,Big 12,TTU,2026,3,2026-09-23T04:17:06Z
BYU,1706.5459033810314,3,0.0005966389253099907,1.080106422414535,1.403458072370972,1628.0499946825687,0.8973237083269754,0.3110412232476719,2,0.3333333333333333,0.0,1.0737743556817325,1671.8038969090771,3,0,20,Big 12,BYU,2026,3,2026-09-23T04:17:06Z
Mississippi State,1696.3925061261118,3,0.0005966389253099907,1.0207610159409397,1.6045508867242277,1513.869080356578,0.10440835635094324,2.2475603923177454,3,0.5,0.0,0.9459343884594303,1651.3495021535089,3,0,21,SEC,MSST,2026,3,2026-09-23T04:17:06Z
Louisville,1688.6346365388795,3,0.0005966389253099907,0.9754171854510638,0.9960175649464279,1606.3835323237065,0.7468636184882823,0.630753528355892,2,0.3333333333333333,0.0,0.909941172286534,1645.5905875658455,2,1,22,ACC,LOU,2026,3,2026-09-23T04:17:06Z
SMU,1664.1173822079456,3,0.0005966389253099907,0.8321167326710054,0.5795831582502774,1667.7480092097476,1.1730017001120054,0.11580365898082814,2,0.3333333333333333,0.0,0.8965021867401963,1643.4403498784313,2,1,23,ACC,SMU,2026,3,2026-09-23T04:17:06Z
Florida,1708.1732978404473,3,0.0005966389253099907,1.0896183506157207,0.7728521228417757,1582.2846598753445,0.5795119551878518,0.61099355955261,2,0.3333333333333333,0.0,0.8890714978212683,1642.251439651403,3,0,24,SEC,FLA,2026,3,2026-09-23T04:17:06Z
Kansas State,1687.656919859309,3,0.0005966389253099907,0.9697025470587751,1.40117516243684,1566.4739652315802,0.46971652586895885,0.9089326906200507,2,0.3333333333333333,0.0,0.8844276330085399,1641.5084212813663,3,0,25,Big 12,KSU,2026,3,2026-09-23T04:17:06Z
South Carolina,1663.449338215848,3,0.0005966389253099907,0.8282120945230133,1.2403162415589166,1612.8296728088872,0.7916280502837852,-0.12585833254335738,2,0.3333333333333333,0.0,0.8790525033066304,1640.6484005290608,2,1,26,SEC,SC,2026,3,2026-09-23T04:17:06Z
James Madison,1683.4516201424485,3,0.0005966389253099907,0.9451230674250535,0.503046912473949,1616.491773492186,0.8170590592173737,2.2158717123608085,2,0.3333333333333333,0.0,0.8403924417200839,1634.4627906752135,3,0,27,Sun Belt,JMU,2026,3,2026-09-23T04:17:06Z
Washington,1631.7689193938195,3,0.0005966389253099907,0.6430437922253696,0.5444420232414819,1683.2370478925998,1.280563429070665,-2.1621388658321563,2,0.3333333333333333,0.0,0.8195094179313751,1631.12150686902,3,0,28,Big Ten,WASH,2026,3,2026-09-23T04:17:06Z
Missouri,1663.7447258236978,3,0.0005966389253099907,0.8299386001659017,0.18050626958911628,1621.2906304365565,0.8503841325502471,-0.9851621882085242,2,0.3333333333333333,0.0,0.7386574102946876,1618.18518564715,3,0,29,SEC,MIZ,2026,3,2026-09-23T04:17:06Z
Pittsburgh,1655.7793420905712,3,0.0005966389253099907,0.7833818740285963,1.1044693901458025,1533.078845036179,0.2378082105403699,1.0817644577987637,3,0.5,0.0,0.7328724908701167,1617.2595985392186,3,0,30,ACC,PITT,2026,3,2026-09-23T04:17:06Z
Nebraska,1641.9437380822853,3,0.0005966389253099907,0.702514404445291,1.4622859459243254,1542.2301766583546,0.30135851031752825,0.8067214537287384,2,0.3333333333333333,0.0,0.6961333674288174,1611.3813387886107,3,0,31,Big Ten,NEB,2026,3,2026-09-23T04:17:06Z
Auburn,1639.9664135275993,3,0.0005966389253099907,0.6909571762110461,0.7315332078260086,1593.8434325963178,0.6597804343339794,-0.39717754092798924,3,0.5,0.0,0.6930720164020727,1610.8915226243316,2,1,32,SEC,AUB,2026,3,2026-09-23T04:17:06Z
Vanderbilt,1599.2203413797758,3,0.0005966389253099907,0.4528012020967279,0.5145731745957908,1643.9758668093807,1.007918973547075,-1.0212967993193383,2,0.3333333333333333,0.0,0.6286023294066916,1600.5763727050708,3,0,33,SEC,VAN,2026,3,2026-09-23T04:17:06Z
South Florida,1622.9760438996534,3,0.0005966389253099907,0.5916504745828272,0.21904911557185092,1599.070248591024,0.6960774167904686,0.17176014186169786,2,0.3333333333333333,0.0,0.5670883533934732,1590.7341365429556,3,0,34,American Athletic,USF,2026,3,2026-09-23T04:17:06Z
Virginia,1623.1150930485696,3,0.0005966389253099907,0.592463200417842,0.7313500594297503,1548.0987430522562,0.3421120496921553,0.1439288693570122,2,0.3333333333333333,0.0,0.5381908840519222,1586.1105414483075,2,1,35,ACC,UVA,2026,3,2026-09-23T04:17:06Z
Duke,1632.6035153633334,3,0.0005966389253099907,0.6479219069891771,0.502515271868758,1534.2752780290302,0.24611669268243674,1.3549369861948828,3,0.5,0.0,0.5247992408680662,1583.9678785388905,3,0,36,ACC,DUKE,2026,3,2026-09-23T04:17:06Z
TCU,1624.9025862240758,3,0.0005966389253099907,0.6029108866853906,0.04123471167036093,1568.2040857275024,0.4817311354040377,0.03883109235802301,2,0.3333333333333333,0.0,0.48230553504873025,1577.168885607797,2,1,37,Big 12,TCU,2026,3,2026-09-23T04:17:06Z
Iowa State,1618.450580067151,3,0.0005966389253099907,0.5651996735476084,0.595708859715065,1537.1151343244712,0.26583772633638064,1.3859131027180163,2,0.3333333333333333,0.0,0.4799674673093585,1576.7947947694975,2,1,38,Big 12,ISU,2026,3,2026-09-23T04:17:06Z
Houston,1618.0111551652994,3,0.0005966389253099907,0.5626312869514513,0.5895657191290629,1511.7274031961729,0.08953574204857966,0.6525892755876009,2,0.3333333333333333,0.0,0.4247427883072315,1567.958846129157,2,1,39,Big 12,HOU,2026,3,2026-09-23T04:17:06Z
UCLA,1592.725681299846,3,0.0005966389253099907,0.41484068182214495,1.1079136849642992,1452.649219508658,-0.320725456937349,0.8203340320862971,3,0.5,0.0,0.4052797263082435,1564.844756209319,3,0,40,Big Ten,UCLA,2026,3,2026-09-23T04:17:06Z
Virginia Tech,1640.6756164035833,3,0.0005966389253099907,0.6951023831689553,0.44590939774852856,1473.1509597283448,-0.17835363710761604,0.9893440257734856,2,0.3333333333333333,0.0,0.3956866292729198,1563.3098606836672,3,0,41,ACC,VT,2026,3,2026-09-23T04:17:06Z
Wisconsin,1575.57254262942,3,0.0005966389253099907,0.3145826143855396,1.1219463250977333,1516.5814912778872,0.12324436123905527,-0.21436792398771468,2,0.3333333333333333,0.0,0.37828569504842335,1560.5257112077477,2,1,42,Big Ten,WIS,2026,3,2026-09-23T04:17:06Z
Northwestern,1590.8659850054257,3,0.0005966389253099907,0.4039709768614399,0.7421819450430017,1521.9767078275866,0.1607107806905418,2.121659888108085,1,0.16666666666666666,0.0,0.3381142259109702,1554.0982761457553,2,0,43,Big Ten,NU,2026,3,2026-09-23T04:17:06Z
Arizona,1573.2605357732168,3,0.0005966389253099907,0.3010692076699068,0.06507005243051521,1566.562510189057,0.4703314154635808,-0.8868798337709166,2,0.3333333333333333,0.0,0.3164479967221003,1550.631679475536,2,1,44,Big 12,ARIZ,2026,3,2026-09-23T04:17:06Z
Illinois,1571.601738011953,3,0.0005966389253099907,0.2913737308823728,0.484107074706853,1533.7735854255804,0.24263274994475273,-0.765657041457063,2,0.3333333333333333,0.0,0.30566143817475877,1548.9058301079615,2,1,45,Big Ten,ILL,2026,3,2026-09-23T04:17:06Z
Kentucky,1572.892171732732,3,0.0005966389253099907,0.2989161634065959,0.7062826583566415,1508.0671513748036,0.0641175723098455,0.5958215856957458,2,0.3333333333333333,0.0,0.2895815603200776,1546.3330496512124,2,1,46,SEC,UK,2026,3,2026-09-23T04:17:06Z
Maryland,1594.7493569091928,3,0.0005966389253099907,0.4266688264905905,0.8644411597379935,1461.9513606689507,-0.2561278788238477,0.7664176981262327,2,0.3333333333333333,0.0,0.2874956648833694,1545.999306381339,2,1,47,Big Ten,MD,2026,3,2026-09-23T04:17:06Z
Baylor,1591.6978376347593,3,0.0005966389253099907,0.40883305712625057,0.25068824339122986,1507.449299363947,0.05982697481770365,0.09173180721605224,2,0.3333333333333333,0.0,0.28040951037343337,1544.8655216597494,2,1,48,Big 12,BAY,2026,3,2026-09-23T04:17:06Z
Clemson,1572.4894855847958,3,0.0005966389253099907,0.2965625104832864,-0.48166607874238576,1633.999045040892,0.9386361587188651,-1.3748270048478026,3,0.5,0.0,0.26592764876051533,1542.5484238016825,2,1,49,ACC,CLEM,2026,3,2026-09-23T04:17:06Z
New Mexico,1597.025564470274,3,0.0005966389253099907,0.4399729905589458,0.5175996346263002,1461.1475733892378,-0.2617096809802727,2.1483156359205626,2,0.3333333333333333,0.0,0.24111218570728335,1538.5779497131653,2,1,50,Mountain West,UNM,2026,3,2026-09-23T04:17:06Z
Boise State,1553.374371434631,3,0.0005966389253099907,0.18483692834071275,0.6714116374621222,1516.86665170717,0.125224622857112,0.34077904626562083,2,0.3333333333333333,0.0,0.23993944306384396,1538.390310890215,2,1,51,Pac-12,BOIS,2026,3,2026-09-23T04:17:06Z
Florida State,1572.508753473292,3,0.0005966389253099907,0.29667512901341825,-0.027311368577293077,1544.8562967682496,0.31959527925181574,-0.5197834444879597,3,0.5,0.0,0.22893520085914762,1536.6296321374637,1,2,52,ACC,FSU,2026,3,2026-09-23T04:17:06Z
Arizona State,1571.9607518275498,3,0.0005966389253099907,0.2934721241867317,-0.28324063885252104,1543.6203499767637,0.31101239838262956,0.11937581438589552,2,0.3333333333333333,0.0,0.21222729198961315,1533.9563667183381,2,1,53,Big 12,ASU,2026,3,2026-09-23T04:17:06Z
Michigan State,1564.068094063471,3,0.0005966389253099907,0.24734047273979604,0.4389243719113493,1460.8698321680401,-0.26363842081796063,0.8413590176387562,3,0.5,0.0,0.1754765990029003,1528.076255840464,2,1,54,Big Ten,MSU,2026,3,2026-09-23T04:17:06Z
UTSA,1552.5831307283036,3,0.0005966389253099907,0.18021221996414383,-0.2654481022477101,1547.7389993966121,0.3396138540084026,0.4210924036129249,2,0.3333333333333333,0.0,0.1611836618456434,1525.789385895303,2,1,55,American Athletic,UTSA,2026,3,2026-09-23T04:17:06Z
North Texas,1548.5353760481119,3,0.0005966389253099907,0.1565535724424995,-0.047020670246703436,1548.56088608736,0.345321345304348,1.2731361581345677,3,0.5,0.0,0.15322211673134478,1524.5155386770152,1,2,56,American Athletic,UNT,2026,3,2026-09-23T04:17:06Z
Minnesota,1562.614812436344,3,0.0005966389253099907,0.23884621345720183,-0.10780671616465774,1511.4552984379181,0.08764614393632503,-0.3550211266319411,2,0.3333333333333333,0.0,0.14148825315765984,1522.6381205052255,2,1,57,Big Ten,MINN,2026,3,2026-09-23T04:17:06Z
UCF,1582.0624775626334,3,0.0005966389253099907,0.3525155167362397,0.02277024529265337,1471.7174492405763,-0.18830847482878776,0.7370272505615563,2,0.3333333333333333,0.0,0.14080652855019346,1522.529044568031,2,1,58,Big 12,UCF,2026,3,2026-09-23T04:17:06Z
NC State,1556.4466105768847,3,0.0005966389253099907,0.2027938028826592,-0.9095242851855037,1551.410201118683,0.36510806398924056,0.6236357158973295,2,0.3333333333333333,0.0,0.08464036800440917,1513.5424588807055,1,2,59,ACC,NCSU,2026,3,2026-09-23T04:17:06Z
Wake Forest,1535.906827305555,3,0.0005966389253099907,0.08274119817185632,0.05204435191987178,1504.317149588826,0.038076144952292584,-0.07714458361048897,3,0.5,0.0,0.06578477079075797,1510.5255633265213,2,1,60,ACC,WAKE,2026,3,2026-09-23T04:17:06Z
Toledo,1526.6271055081504,3,0.0005966389253099907,0.028502321448893142,0.11426766502402709,1513.499300352783,0.10184046447870118,0.3788466973350597,2,0.3333333333333333,0.0,0.06336856589410565,1510.138970543057,2,1,61,Mid-American,TOL,2026,3,2026-09-23T04:17:06Z
Georgia Tech,1503.233448726182,3,0.0005966389253099907,-0.10823083650540888,-0.00253582772405736,1546.314226953613,0.32971969656715894,-1.0621260690070153,2,0.3333333333333333,0.0,0.039008574733564234,1506.2413719573703,1,2,62,ACC,GT,2026,3,2026-09-23T04:17:06Z
Cincinnati,1550.761217150147,3,0.0005966389253099907,0.16956335051278174,0.031771149348882644,1470.1481107097052,-0.1992065537320849,0.5319365331301692,2,0.3333333333333333,0.0,0.03826354906473685,1506.122167850358,3,0,63,Big 12,CIN,2026,3,2026-09-23T04:17:06Z
Texas State,1494.8275998962026,3,0.0005966389253099907,-0.1573620290556668,0.23027890431184517,1516.9410431698786,0.12574122524364822,-0.8450883870160844,3,0.5,0.0,-0.006444586830630695,1498.968866107099,1,2,64,Pac-12,TXST,2026,3,2026-09-23T04:17:06Z
Western Michigan,1540.8592647920184,3,0.0005966389253099907,0.11168760973147847,-0.33746649467626444,1481.1873136526647,-0.12254616316925404,1.141231193117927,2,0.3333333333333333,0.0,-0.025955637799902745,1495.8470979520155,2,1,65,Mid-American,WMU,2026,3,2026-09-23T04:17:06Z
Kansas,1498.0121457619423,3,0.0005966389253099907,-0.13874873499346926,0.29055550805733676,1499.7991354055655,0.006701349720536313,-0.670269908498341,2,0.3333333333333333,0.0,-0.030718073121646674,1495.0851083005366,1,2,66,Big 12,KU,2026,3,2026-09-23T04:17:06Z
North Carolina,1510.551232227424,3,0.0005966389253099907,-0.06545925715480688,0.5819516689508973,1450.1922206448692,-0.3377877841256186,-0.012733567174900373,2,0.3333333333333333,0.0,-0.050046176330194786,1491.992611787169,2,1,67,ACC,UNC,2026,3,2026-09-23T04:17:06Z
West Virginia,1547.2902916533176,3,0.0005966389253099907,0.14927620136680414,0.15683156665715148,1423.7343043831831,-0.5215215377833593,0.4222683488196002,2,0.3333333333333333,0.0,-0.05082981558469285,1491.8672295064491,3,0,68,Big 12,WVU,2026,3,2026-09-23T04:17:06Z
Fresno State,1541.5850307869935,3,0.0005966389253099907,0.11592962616155948,-0.5137192099938205,1491.8020472132152,-0.04883344815922966,0.8971286760634136,3,0.5,0.0,-0.06281305369557859,1489.9499114087075,2,1,69,Pac-12,FRES,2026,3,2026-09-23T04:17:06Z
UConn,1527.581829076114,3,0.0005966389253099907,0.03408256782241777,-0.27010352302322427,1477.1505745945385,-0.15057880233669949,1.6194051469636166,2,0.3333333333333333,0.0,-0.06694375685216374,1489.2889989036537,2,1,70,FBS Independents,CONN,2026,3,2026-09-23T04:17:06Z
Memphis,1502.9878030556736,3,0.0005966389253099907,-0.10966660640574767,-0.20114010149214726,1504.8230795631232,0.04158951359199196,-0.19179478482979614,3,0.5,0.0,-0.09621551580069615,1484.6055174718886,3,1,71,American Athletic,MEM,2026,3,2026-09-23T04:17:06Z
Tulane,1494.4260728018767,3,0.0005966389253099907,-0.15970890744766408,-0.35418201989554293,1519.1526815607078,0.14109967672794205,-0.1988574853943122,3,0.5,0.0,-0.13578342630892545,1478.2746517905719,1,2,72,American Athletic,TULN,2026,3,2026-09-23T04:17:06Z
Army,1534.2501688328502,3,0.0005966389253099907,0.07305822527301181,-0.019945494681773042,1426.240663951418,-0.5041164312385696,0.5816480941667972,1,0.16666666666666666,0.0,-0.15035754991544015,1475.9427920135295,1,1,73,American Athletic,ARMY,2026,3,2026-09-23T04:17:06Z
Liberty,1469.1306072037419,3,0.0005966389253099907,-0.30755791307312563,0.2637324045799351,1458.9509012570138,-0.27696420111772296,-0.3967056937701186,2,0.3333333333333333,0.0,-0.21268625183854573,1465.9701997058328,2,1,74,Conference USA,LIB,2026,3,2026-09-23T04:17:06Z
Arkansas,1447.108410871479,3,0.0005966389253099907,-0.43627504685277957,-0.4334214539032008,1535.928131915996,0.25759473373058067,-2.1357507487085456,2,0.3333333333333333,0.0,-0.22768607373533462,1463.5702282023465,1,2,75,SEC,ARK,2026,3,2026-09-23T04:17:06Z
East Carolina,1453.5321518406656,3,0.0005966389253099907,-0.39872904039540846,-0.39071198638224813,1511.9265014451903,0.09091835541377609,-0.7122216858109187,3,0.5,0.02117977274782873,-0.2655747664375521,1457.5080373699916,1,2,76,American Athletic,ECU,2026,3,2026-09-23T04:17:06Z
Old Dominion,1441.7853122964525,3,0.0005966389253099907,-0.4673879286501406,-0.3382066956206776,1519.0997349584177,0.14073199554375596,-1.420770008459489,2,0.3333333333333333,-0.02117977274782873,-0.28675453918538085,1454.119273730339,1,2,77,Sun Belt,ODU,2026,3,2026-09-23T04:17:06Z
North Dakota State,1513.6184296020142,3,0.0005966389253099907,-0.04753185114874258,-0.22663606782808438,1359.004052956614,-0.9710328277950911,0.34231243785747645,3,0.5,0.0,-0.29561801964702294,1452.7011168564763,4,0,78,Mountain West,NDSU,2026,3,2026-09-23T04:17:06Z
Washington State,1476.6952118043866,3,0.0005966389253099907,-0.26334369357927334,-1.1752302459824375,1497.57402844137,-0.008750632619192998,-0.05311748805627897,2,0.3333333333333333,0.0,-0.3237487581517239,1448.200198695724,1,2,79,Pac-12,WSU,2026,3,2026-09-23T04:17:06Z
Oklahoma State,1493.317562218264,3,0.0005966389253099907,-0.16618802074473393,0.4608354451075438,1348.4652075171468,-1.0442185470581045,0.2805910616883394,2,0.3333333333333333,0.0,-0.33554365876090353,1446.3130145982554,2,1,80,Big 12,OKST,2026,3,2026-09-23T04:17:06Z
San Diego State,1460.2435185489103,3,0.0005966389253099907,-0.359501895500516,-0.8437611810646868,1484.3609322996983,-0.1005073578101907,-1.3629782340805996,2,0.3333333333333333,0.0,-0.354442427028044,1443.289211675513,1,2,81,Pac-12,SDSU,2026,3,2026-09-23T04:17:06Z
California,1474.1783351647425,3,0.0005966389253099907,-0.27805453995645074,-0.828369575475571,1460.5915133345734,-0.26557117181319084,-1.2962061960756108,2,0.3333333333333333,0.0,-0.3568567848413408,1442.9029144253855,2,1,82,ACC,CAL,2026,3,2026-09-23T04:17:06Z
UNLV,1442.9088932626362,3,0.0005966389253099907,-0.46082073074878227,-0.7723705570285025,1541.5301075947855,0.29649696658910246,-1.8954652894838386,3,0.5,0.0,-0.36052295976069526,1442.3163264382888,1,2,83,Mountain West,UNLV,2026,3,2026-09-23T04:17:06Z
Jacksonville State,1445.0085664575165,3,0.0005966389253099907,-0.4485483891784266,-0.5150108661583599,1469.170885655412,-0.20599277323697093,-0.09875590407213514,3,0.5,-0.02442781196795696,-0.433355244880041,1430.6631608191935,2,2,84,Conference USA,JXST,2026,3,2026-09-23T04:17:06Z
Syracuse,1463.358393297985,3,0.0005966389253099907,-0.34129582087769844,-0.4472766504134753,1393.9462530317664,-0.7283810060352462,0.5780930844420606,2,0.3333333333333333,0.0,-0.47331850085532934,1424.2690398631473,1,2,85,ACC,SYR,2026,3,2026-09-23T04:17:06Z
South Alabama,1434.741849843669,3,0.0005966389253099907,-0.5085561339067033,-0.2337792455620791,1404.8311449932835,-0.652792209152379,0.4457877472690028,2,0.3333333333333333,0.02496642622049927,-0.48564399700821315,1422.2969604786858,2,1,86,Sun Belt,USA,2026,3,2026-09-23T04:17:06Z
Delaware,1453.7440260418205,3,0.0005966389253099907,-0.3974906607404895,-0.2920940956602069,1388.4676794412258,-0.7664262882307256,0.6208914689277193,2,0.3333333333333333,0.0,-0.492361864225518,1421.2221017239171,2,1,87,Conference USA,DEL,2026,3,2026-09-23T04:17:06Z
Louisiana Tech,1456.6599537223176,3,0.0005966389253099907,-0.38044740821110934,-0.9585285715421443,1431.5218450760267,-0.4674419168069125,1.3585628085272508,2,0.3333333333333333,0.0,-0.49325793528950557,1421.078730353679,1,2,88,Sun Belt,LT,2026,3,2026-09-23T04:17:06Z
Colorado,1419.1949859932758,3,0.0005966389253099907,-0.5994257149372472,-0.4383531818107751,1449.4065099215773,-0.34324405585358586,-1.5328880565364345,2,0.3333333333333333,0.0,-0.49841033724317796,1420.2543460410916,2,1,89,Big 12,COLO,2026,3,2026-09-23T04:17:06Z
Tulsa,1479.4189735613431,3,0.0005966389253099907,-0.24742362815235466,-0.15453043248600618,1335.3428107880868,-1.1353454213051022,0.7609652745732647,2,0.3333333333333333,0.0,-0.4998661867482267,1420.0214101202837,3,0,90,American Athletic,TLSA,2026,3,2026-09-23T04:17:06Z
Troy,1426.6321402171106,3,0.0005966389253099907,-0.5559564278268231,-0.3231312899233203,1428.3594332380915,-0.489402897855028,-0.23090266750746644,2,0.3333333333333333,0.0,-0.5010665981497592,1419.8293442960385,2,1,91,Sun Belt,TROY,2026,3,2026-09-23T04:17:06Z
Rutgers,1400.5248290441127,3,0.0005966389253099907,-0.708550574849239,-0.4555371379291057,1489.0975973425495,-0.06761416850779946,-1.5182685493542594,3,0.5,0.0,-0.5074118601153851,1418.8141023815383,0,3,92,Big Ten,RUTG,2026,3,2026-09-23T04:17:06Z
Louisiana,1435.4389431119328,3,0.0005966389253099907,-0.5044817061741449,-0.2826776458176161,1408.7234381877681,-0.6257626565645681,0.8135010218900778,2,0.3333333333333333,0.0,-0.5075953822377925,1418.7847388419532,2,1,93,Sun Belt,UL,2026,3,2026-09-23T04:17:06Z
Ohio,1415.7864837053487,3,0.0005966389253099907,-0.6193480078077646,-0.6365863245878811,1482.0669413955172,-0.11643769622056138,-0.21946362049204532,3,0.5,-0.0005386142525423132,-0.5106104232287124,1418.302332283406,1,2,94,Mid-American,OHIO,2026,3,2026-09-23T04:17:06Z
App State,1449.9203475322183,3,0.0005966389253099907,-0.4198396095385621,-0.3719619343726195,1373.7175029713785,-0.8688570791937934,1.0255407647434938,2,0.3333333333333333,0.0,-0.5473631991602401,1412.4218881343616,3,0,95,Sun Belt,APP,2026,3,2026-09-23T04:17:06Z
Florida International,1406.7526949460096,3,0.0005966389253099907,-0.6721494350009943,-0.1690409467465068,1409.4476484094484,-0.6207334675252438,0.16231671244893633,3,0.5,0.0,-0.5473814324616908,1412.4189708061294,1,2,96,Conference USA,FIU,2026,3,2026-09-23T04:17:06Z
Georgia Southern,1419.3829350088984,3,0.0005966389253099907,-0.5983271751629834,-0.2747585210821212,1412.8068674828419,-0.5974057827745354,0.14516716286219655,2,0.3333333333333333,0.0,-0.5495154593343197,1412.0775265065088,1,2,97,Sun Belt,GASO,2026,3,2026-09-23T04:17:06Z
Temple,1423.5851474003343,3,0.0005966389253099907,-0.5737657405813398,-0.1912172979931179,1377.3029709610028,-0.8439582366002325,0.6757877969353029,2,0.3333333333333333,0.0,-0.5974412229987743,1404.409404320196,1,2,98,American Athletic,TEM,2026,3,2026-09-23T04:17:06Z
Georgia State,1440.6951779135416,3,0.0005966389253099907,-0.4737596352268084,0.15126656441997458,1323.1716935789796,-1.2198662516274783,1.7834532718995426,2,0.3333333333333333,0.0,-0.603837690199992,1403.3859695680012,2,1,99,Sun Belt,GAST,2026,3,2026-09-23T04:17:06Z
