school,sor,performance,fbs_games,fcs_games,best_win,best_win_value,worst_loss,worst_loss_value,playoff_bonus,resume_z,solver_rating,benchmark_rating,preseason_z,preseason_share,h2h_adjustment,wins,losses,poll_score,poll_rating,rank,conference,abbreviation,season,week,as_of,check_flags
Washington State,-0.6120783977221411,-17.586151037420983,1,0,,,Washington,-0.6120783977221411,0.0,-0.8796384188170793,1483.476464160373,1802.298564595764,-0.10416518472923271,0.6666666666666666,0.0,0,1,-0.3626562627585149,1441.9749979586377,83,Pac-12,WSU,2026,1,2026-09-23T04:14:10Z,
Texas State,-0.264582828931565,-30.51141090802347,1,0,,,Texas,-0.264582828931565,0.0,-0.31539748096226206,1381.772894820043,1802.298564595764,-0.41734698475589815,0.6666666666666666,0.0,0,1,-0.3833638168246861,1438.6617893080502,84,Pac-12,TXST,2026,1,2026-09-23T04:14:10Z,
Tulsa,0.030957389506554134,-12.841924199469858,1,0,Oklahoma State,0.030957389506554134,,,0.0,0.5497043887115863,1407.3723133044164,1802.298564595764,-0.8530894563679345,0.6666666666666666,0.0,1,0,-0.38549150800809423,1438.321358718705,85,American Athletic,TLSA,2026,1,2026-09-23T04:14:10Z,
Fresno State,-0.5024740861081459,-33.006922060647554,1,0,,,USC,-0.5024740861081459,0.0,-0.8541340307613882,1354.797199750696,1802.298564595764,-0.1539355436250815,0.6666666666666666,0.0,0,1,-0.3873350393371837,1438.0263937060506,86,Pac-12,FRES,2026,1,2026-09-23T04:14:10Z,
Baylor,-0.8040345532826142,-12.755465245026157,1,0,,,Auburn,-0.8040345532826142,0.0,-1.2223604639695356,1527.3523339591459,1802.298564595764,-0.03115581762175807,0.6666666666666666,0.0,0,1,-0.42822403307101725,1431.4841547086373,87,Big 12,BAY,2026,1,2026-09-23T04:14:10Z,
Colorado State,0.028600972017682524,-6.217612721225265,1,0,Wyoming,0.028600972017682524,,,0.0,0.633731433907516,1471.1275797807264,1802.298564595764,-0.973448707406932,0.6666666666666666,0.0,1,0,-0.4377219936354493,1429.9644810183281,88,Pac-12,CSU,2026,1,2026-09-23T04:14:10Z,
Louisiana,0.007817702484207323,-6.321079811294233,0,1,Lamar,0.007817702484207323,,,0.0,0.5882045320340008,1474.6274724759112,1802.298564595764,-0.7123094538427966,0.8,0.0,1,0,-0.4522066566674372,1427.64693493321,89,Sun Belt,UL,2026,1,2026-09-23T04:14:10Z,
Western Michigan,-0.7142997933894312,-8.669691744546078,1,0,,,Michigan,-0.7142997933894312,0.0,-0.9768825457587474,1545.3882953010088,1802.298564595764,-0.24623983231872856,0.6666666666666666,0.0,0,1,-0.4897874034654015,1421.6340154455359,90,Mid-American,WMU,2026,1,2026-09-23T04:14:10Z,
App State,0.007817702484207323,5.01539662263108,0,1,Maine,0.007817702484207323,,,0.0,0.7405676211962426,1543.1515743481134,1802.298564595764,-0.8069714787525152,0.8,0.0,1,0,-0.49746365876276366,1420.4058145979577,91,Sun Belt,APP,2026,1,2026-09-23T04:14:10Z,
Nevada,0.02796335705873254,3.276664671835583,1,0,Western Kentucky,0.02796335705873254,,,0.0,0.7599811623744138,1558.808167550642,1802.298564595764,-1.1312721515129585,0.6666666666666666,0.0,1,0,-0.5008543802171677,1419.8632991652532,92,Mountain West,NEV,2026,1,2026-09-23T04:14:10Z,
California,-0.8326007755387037,-32.85012336432832,1,0,,,UCLA,-0.8326007755387037,0.0,-1.553098697344579,1339.242375638809,1802.298564595764,0.02317059823356523,0.6666666666666666,0.0,0,1,-0.5022525002924829,1419.6395999532028,93,ACC,CAL,2026,1,2026-09-23T04:14:10Z,
Rutgers,-0.95006669200231,-38.59324664882777,1,0,,,Massachusetts,-0.95006669200231,0.0,-1.8797426657021825,1298.8526093299304,1802.298564595764,0.17329281733879554,0.6666666666666666,0.0,0,1,-0.5110523436748639,1418.2316250120218,94,Big Ten,RUTG,2026,1,2026-09-23T04:14:10Z,
UNLV,-0.7580386669029544,-12.382835016609459,2,0,Hawai'i,0.07419594406163477,Memphis,-0.8322346109645892,0.0,-1.119673329557553,1545.0640200098792,1802.298564595764,0.04254551372241029,0.5,0.0,1,1,-0.5385639079175714,1413.8297747331885,95,Mountain West,UNLV,2026,1,2026-09-23T04:14:10Z,
Rice,0.007817702484207323,-8.500419086992896,0,1,Houston Christian,0.007817702484207323,,,0.0,0.5589140495535395,1390.9894849031944,1802.298564595764,-0.8479870801862173,0.8,0.0,1,0,-0.566606854238266,1409.3429033218774,96,American Athletic,RICE,2026,1,2026-09-23T04:14:10Z,
Missouri State,-0.3539495634433945,-33.23769669631276,1,0,,,Texas A&M,-0.3539495634433945,0.0,-0.5418222274420722,1284.7670969113717,1802.298564595764,-0.6836160485616188,0.6666666666666666,0.0,0,1,-0.6363514415217699,1398.183769356517,97,Conference USA,MOST,2026,1,2026-09-23T04:14:10Z,
South Alabama,0.007817702484207323,-10.820146282687777,0,1,SE Louisiana,0.007817702484207323,,,0.0,0.5277367429530478,1436.15261685394,1802.298564595764,-0.9315557121411007,0.8,0.0,1,0,-0.639697221122271,1397.6484446204367,98,Sun Belt,USA,2026,1,2026-09-23T04:14:10Z,
Marshall,-0.40053214418206323,-32.672735653753314,1,0,,,Penn State,-0.40053214418206323,0.0,-0.6331539960374779,1333.2583770109995,1802.298564595764,-0.6994349055928166,0.6666666666666666,0.0,0,1,-0.6773412690743703,1391.6253969481008,99,Sun Belt,MRSH,2026,1,2026-09-23T04:14:10Z,
Delaware,0.007817702484207323,-3.6386502938856182,0,1,Merrimack,0.007817702484207323,,,0.0,0.6242565849019697,1483.2170790329292,1802.298564595764,-1.0063108771573,0.8,0.0,1,0,-0.6801973847454461,1391.1684184407286,100,Conference USA,DEL,2026,1,2026-09-23T04:14:10Z,
Ohio,-0.6649450441658746,-31.401111442714715,1,0,,,Nebraska,-0.6649450441658746,0.0,-1.1775825324018847,1364.0627552493845,1802.298564595764,-0.4326241922808871,0.6666666666666666,0.0,0,1,-0.6809436389878862,1391.049017761938,101,Mid-American,OHIO,2026,1,2026-09-23T04:14:10Z,
Western Kentucky,-0.7879184585897104,-41.35745265286796,1,0,,,Nevada,-0.7879184585897104,0.0,-1.5725484372214094,1259.4829170611151,1802.298564595764,-0.2477929407847939,0.6666666666666666,0.0,0,1,-0.6893781062636657,1389.6995029978134,102,Conference USA,WKU,2026,1,2026-09-23T04:14:10Z,
Buffalo,0.007817702484207323,-30.137057488496268,0,1,UAlbany,0.007817702484207323,,,0.0,0.26811601498311216,1268.7997465818582,1802.298564595764,-0.9328033010656653,0.8,0.0,1,0,-0.69261943785591,1389.1808899430544,103,Mid-American,BUF,2026,1,2026-09-23T04:14:10Z,
Navy,0.007817702484207323,-9.25829200250087,0,1,Towson,0.007817702484207323,,,0.0,0.548728181019148,1440.9141021344626,1802.298564595764,-1.0104320459835001,0.8,0.0,1,0,-0.6986000005829706,1388.2239999067247,104,American Athletic,NAVY,2026,1,2026-09-23T04:14:10Z,
Toledo,-0.8224993136378378,-22.509573535696696,1,0,,,Michigan State,-0.8224993136378378,0.0,-1.3926690121347571,1451.3018872782632,1802.298564595764,-0.3978139629781468,0.6666666666666666,0.0,0,1,-0.729432312697017,1383.2908299684773,105,Mid-American,TOL,2026,1,2026-09-23T04:14:10Z,
Ball State,-0.24773471378617556,-30.160320023642132,1,0,,,Ohio State,-0.24773471378617556,0.0,-0.27489936965670814,1219.5774300359808,1802.298564595764,-0.9999182965401325,0.6666666666666666,0.0,0,1,-0.7582453209123243,1378.680748654028,106,Mid-American,BALL,2026,1,2026-09-23T04:14:10Z,
San José State,-0.4109536984207516,-13.98645371559957,2,0,Eastern Michigan,0.09152038768739434,USC,-0.5024740861081459,0.0,-0.40414065906305163,1407.7400261360397,1802.298564595764,-1.122178957039204,0.5,0.0,1,1,-0.7631598080511278,1377.8944307118195,107,Mountain West,SJSU,2026,1,2026-09-23T04:14:10Z,
Florida International,-0.7536170864778508,-19.22353516501191,1,0,,,South Florida,-0.7536170864778508,0.0,-1.2022229806858307,1418.2592068373579,1802.298564595764,-0.5511346709872118,0.6666666666666666,0.0,0,1,-0.7681641075534181,1377.093742791453,108,Conference USA,FIU,2026,1,2026-09-23T04:14:10Z,
Arkansas State,-0.7713400879227804,-27.487251154243808,1,0,,,Memphis,-0.7713400879227804,0.0,-1.3509253121524114,1350.285422093194,1802.298564595764,-0.4863225769941711,0.6666666666666666,0.0,0,1,-0.7745234887135846,1376.0762418058264,109,Sun Belt,ARST,2026,1,2026-09-23T04:14:10Z,
Miami (OH),-0.6053468599229095,-39.71463436428346,1,0,,,Pittsburgh,-0.6053468599229095,0.0,-1.162751486044523,1272.0014680822235,1802.298564595764,-0.5951512002261904,0.6666666666666666,0.0,0,1,-0.784351295498968,1374.5037927201652,110,Mid-American,M-OH,2026,1,2026-09-23T04:14:10Z,
Middle Tennessee,0.007817702484207323,-11.623662399372972,0,1,Murray State,0.007817702484207323,,,0.0,0.5169374263890902,1389.9637473074501,1802.298564595764,-1.1535502594058382,0.8,0.0,1,0,-0.8194527222468526,1368.8875644405036,111,Conference USA,MTSU,2026,1,2026-09-23T04:14:10Z,
Army,0.007817702484207323,6.474116935832136,0,1,Bryant,0.007817702484207323,,,0.0,0.7601729310505383,1588.216627939197,1802.298564595764,-1.2331854236538613,0.8,0.0,1,0,-0.8345137527129816,1366.4777995659229,112,American Athletic,ARMY,2026,1,2026-09-23T04:14:10Z,
Jacksonville State,-0.8118338098706882,-18.050916434190146,1,1,Eastern Kentucky,0.007817702484207323,North Dakota State,-0.8196515123548955,0.0,-1.3100945791033858,1440.6464741114291,1802.298564595764,-0.5388631009514164,0.5714285714285714,0.0,1,1,-0.8693908773022605,1360.8974596316384,113,Conference USA,JXST,2026,1,2026-09-23T04:14:10Z,
Georgia State,0.007817702484207323,3.789285584601693,0,1,North Carolina A&T,0.007817702484207323,,,0.0,0.7240885973567872,1501.9256788777823,1802.298564595764,-1.2882852874206916,0.8,0.0,1,0,-0.8858105104651959,1358.2703183255687,114,Sun Belt,GAST,2026,1,2026-09-23T04:14:10Z,
Liberty,-0.7419505469697798,-15.78515748091463,1,0,,,James Madison,-0.7419505469697798,0.0,-1.1312353341249766,1475.1764725473752,1802.298564595764,-0.7721128979473649,0.6666666666666666,0.0,0,1,-0.8918203766732355,1357.3087397322822,115,Conference USA,LIB,2026,1,2026-09-23T04:14:10Z,
Florida Atlantic,-0.5879735092082311,-39.107469982989535,1,0,,,Florida,-0.5879735092082311,0.0,-1.117696313688981,1221.1071091944443,1802.298564595764,-0.8282343407823353,0.6666666666666666,0.0,0,1,-0.9247216650845504,1352.044533586472,116,American Athletic,FAU,2026,1,2026-09-23T04:14:10Z,
Boston College,-0.7928696985181564,-29.378013992212516,1,0,,,Cincinnati,-0.7928696985181564,0.0,-1.4220585660645169,1352.2041207098184,1802.298564595764,-0.6876322700401326,0.6666666666666666,0.0,0,1,-0.9324410353815941,1350.809434338945,117,ACC,BC,2026,1,2026-09-23T04:14:10Z,
Central Michigan,-0.7659563251894231,-37.66452615978421,1,0,,,New Mexico,-0.7659563251894231,0.0,-1.4762754442122217,1239.9057132175585,1802.298564595764,-0.6780417042451122,0.6666666666666666,0.0,0,1,-0.9441196175674821,1348.940861189203,118,Mid-American,CMU,2026,1,2026-09-23T04:14:10Z,
Kent State,-0.5418998775260302,-42.368183783409776,1,0,,,South Carolina,-0.5418998775260302,0.0,-1.0636764906721017,1138.1203954189787,1802.298564595764,-0.8867282284968357,0.6666666666666666,0.0,0,1,-0.9457109825552577,1348.6862427911587,119,Mid-American,KENT,2026,1,2026-09-23T04:14:10Z,
Massachusetts,0.0511998359376753,-7.180063750582498,1,0,Rutgers,0.0511998359376753,,,0.0,0.6687879955381955,1356.968731133195,1802.298564595764,-1.7616154494306093,0.6666666666666666,0.0,1,0,-0.951480967774341,1347.7630451561054,120,Mid-American,MASS,2026,1,2026-09-23T04:14:10Z,
Utah State,-0.9921822975157927,-45.7795666778877,0,1,,,Idaho State,-0.9921822975157927,0.0,-2.0657659585162933,1177.2916595475813,1802.298564595764,-0.6868514734336786,0.8,0.0,0,1,-0.9626343704502015,1345.9785007279677,121,Pac-12,USU,2026,1,2026-09-23T04:14:10Z,
UAB,-0.768866127643155,-28.261573652739024,1,0,,,Illinois,-0.768866127643155,0.0,-1.356078449737107,1315.063407178286,1802.298564595764,-0.803708715695482,0.6666666666666666,0.0,0,1,-0.9878319603760237,1341.9468863398363,122,American Athletic,UAB,2026,1,2026-09-23T04:14:10Z,
Coastal Carolina,-0.8919605808422777,-23.9021159832145,1,0,,,West Virginia,-0.8919605808422777,0.0,-1.5588959928646955,1335.9173484195696,1802.298564595764,-0.7294667759784949,0.6666666666666666,0.0,0,1,-1.0059431816072284,1339.0490909428436,123,Sun Belt,CCU,2026,1,2026-09-23T04:14:10Z,
Oregon State,-0.8177279278224064,-25.13444087292146,1,0,,,Houston,-0.8177279278224064,0.0,-1.4178146930723106,1336.783111865234,1802.298564595764,-0.8288345033473766,0.6666666666666666,0.0,0,1,-1.0251612332556879,1335.97420267909,124,Pac-12,ORST,2026,1,2026-09-23T04:14:10Z,
Eastern Michigan,-0.8526675596742403,-18.005862162643062,2,0,Sacramento State,0.08022387599903935,San José State,-0.9328914356732797,0.0,-1.3962054546481657,1399.8318997039398,1802.298564595764,-0.9290885395601088,0.5,0.12104723478304158,1,1,-1.0415997623210957,1333.3440380286247,125,Mid-American,EMU,2026,1,2026-09-23T04:14:10Z,
UTEP,-0.42896658876570104,-36.32338230295044,1,0,,,Oklahoma,-0.42896658876570104,0.0,-0.7426036391978573,1223.696381521239,1802.298564595764,-1.2441349540552953,0.6666666666666666,0.0,0,1,-1.076957849102816,1327.6867441435495,126,Mountain West,UTEP,2026,1,2026-09-23T04:14:10Z,
Oklahoma State,-0.9045293647627903,-31.643797390408192,1,0,,,Tulsa,-0.9045293647627903,0.0,-1.6896364098330867,1276.4357050008173,1802.298564595764,-0.7993236270597671,0.6666666666666666,0.0,0,1,-1.0960945546508736,1324.6248712558602,127,Big 12,OKST,2026,1,2026-09-23T04:14:10Z,
Northern Illinois,-0.5020254075354064,-33.55910746239683,1,0,,,Iowa,-0.5020254075354064,0.0,-0.860602609538914,1265.1465359922545,1802.298564595764,-1.2174829577925885,0.6666666666666666,0.0,0,1,-1.0985228417080304,1324.236345326715,128,Mountain West,NIU,2026,1,2026-09-23T04:14:10Z,
Akron,-0.7893969085808448,-31.791917708198927,1,0,,,Wake Forest,-0.7893969085808448,0.0,-1.447126637461775,1258.994860409365,1802.298564595764,-1.0160085030164954,0.6666666666666666,0.0,0,1,-1.1597145478315887,1314.4456723469457,129,Mid-American,AKR,2026,1,2026-09-23T04:14:10Z,
Sacramento State,-0.9006619098283983,-12.053539496712421,1,1,Mississippi Valley State,0.007817702484207323,Eastern Michigan,-0.9084796123126057,0.0,-1.4181287787803611,1438.9061375246647,1802.298564595764,-0.7592029999766468,0.5714285714285714,-0.12104723478304158,1,1,-1.1626469971041373,1313.976480463338,130,Mid-American,SAC,2026,1,2026-09-23T04:14:10Z,
Bowling Green,-0.9921822975157927,-41.043067731103605,0,1,,,Tarleton State,-0.9921822975157927,0.0,-2.0021070592496675,1175.9650346737283,1802.298564595764,-1.021529534615942,0.8,0.0,0,1,-1.217645039542687,1305.17679367317,131,Mid-American,BGSU,2026,1,2026-09-23T04:14:10Z,
New Mexico State,-0.7618771751904151,-14.45401296948802,1,1,Mercyhurst,0.007817702484207323,Florida State,-0.7696948776746224,0.0,-1.1556617465740358,1375.3232061240794,1802.298564595764,-1.3037805029950575,0.5714285714285714,0.0,1,1,-1.2403010359574769,1301.5518342468038,132,Conference USA,NMSU,2026,1,2026-09-23T04:14:10Z,
Wyoming,-0.8646502303636062,-35.899293245619944,1,0,,,Colorado State,-0.8646502303636062,0.0,-1.6621414480332508,1263.236071968103,1802.298564595764,-1.0731726367451926,0.6666666666666666,0.0,0,1,-1.269495573841212,1296.880708185406,133,Mountain West,WYO,2026,1,2026-09-23T04:14:10Z,
Air Force,0.007817702484207323,-4.2852166723439495,0,1,Duquesne,0.007817702484207323,,,0.0,0.6155666845308502,1450.0974269160176,1802.298564595764,-1.763649784253836,0.8,0.0,1,0,-1.2878064904968987,1293.950961520496,134,Mountain West,AF,2026,1,2026-09-23T04:14:10Z,
UL Monroe,-0.6758231724993999,-44.09877269965118,1,0,,,Mississippi State,-0.6758231724993999,0.0,-1.3713413352493244,1131.7329575389203,1802.298564595764,-1.3111911021311984,0.6666666666666666,0.0,0,1,-1.3312411798372406,1287.0014112260415,135,Sun Belt,ULM,2026,1,2026-09-23T04:14:10Z,
Charlotte,-0.9921822975157927,-36.128199382564745,0,1,,,The Citadel,-0.9921822975157927,0.0,-1.936050861914124,1163.1957250573923,1802.298564595764,-1.303845330471272,0.8,0.0,0,1,-1.4302864367598425,1271.154170118425,136,American Athletic,CLT,2026,1,2026-09-23T04:14:10Z,
Sam Houston,-0.9130095309766311,-21.629908678070425,1,0,,,Troy,-0.9130095309766311,0.0,-1.5730578650095235,1312.53957905875,1802.298564595764,-1.391593218212277,0.6666666666666666,0.0,0,1,-1.452081433811359,1267.6669705901825,137,Conference USA,SHSU,2026,1,2026-09-23T04:14:10Z,
Hawai'i,-1.7562186047711226,-28.32306073031425,2,0,,,Stanford,-0.9001462713492699,0.0,-3.4536914686336666,1362.8303694706976,1802.298564595764,-0.36325615715532805,0.5,0.0,0,2,-1.9084738128944974,1194.6441899368804,138,Mountain West,HAW,2026,1,2026-09-23T04:14:10Z,
