school,sor,performance,fbs_games,fcs_games,best_win,best_win_value,worst_loss,worst_loss_value,playoff_bonus,resume_z,solver_rating,benchmark_rating,preseason_z,preseason_share,h2h_adjustment,wins,losses,poll_score,poll_rating,rank,conference,abbreviation,season,week,as_of,check_flags
Cincinnati,0.25611213146352924,-1.861605986045555,9,1,UCF,0.20729489255343636,Georgia,-0.4288162546185998,0.0,1.2597713103705903,1865.294497982101,1907.117720944541,0.0,0.0,0.0,9,1,1.2597713103705903,1701.5634096592944,11,American Athletic,CIN,2020,17,2026-09-23T04:17:05Z,
Indiana,0.1890620311944773,-1.3218610227010266,8,0,Wisconsin,0.42259362324732175,Ole Miss,-0.7476951298024713,0.0,1.2455522350702295,1873.9810511043643,1907.117720944541,0.0,0.0,0.0,6,2,1.2455522350702295,1699.2883576112367,12,Big Ten,IU,2020,17,2026-09-23T04:17:05Z,
BYU,0.055451434982739634,0.9614385152469801,11,1,Boise State,0.19586155346614942,Coastal Carolina,-0.6676559440978915,0.0,1.238277063739299,1929.9999234837906,1907.117720944541,0.0,0.0,0.0,11,1,1.238277063739299,1698.124330198288,13,FBS Independents,BYU,2020,17,2026-09-23T04:17:05Z,
Coastal Carolina,0.27400761506203763,-6.305454356529033,11,1,BYU,0.48716032237913875,Liberty,-0.8679162573495389,0.0,1.1885922977178813,1763.0812666581226,1907.117720944541,0.0,0.0,0.04595735783481181,11,1,1.2345496555526931,1697.527944888431,14,Sun Belt,CCU,2020,17,2026-09-23T04:17:05Z,
Texas,-0.33529365533642286,0.17840685592820157,10,0,Oklahoma State,0.41535920940924664,TCU,-0.7157655337907453,0.0,1.0869135295669614,1933.9328244023586,1907.117720944541,0.0,0.0,0.10668718308733927,7,3,1.1936007126543007,1690.976114024688,15,Big 12,TEX,2020,17,2026-09-23T04:17:05Z,
Buffalo,0.0014954145099826954,-0.6110514740755294,7,0,Miami (OH),0.18596215750041134,Ball State,-0.5247132142201585,0.0,1.1918423883788285,1877.0805689192437,1907.117720944541,0.0,0.0,0.0,6,1,1.1918423883788285,1690.6947821406125,16,Mid-American,BUF,2020,17,2026-09-23T04:17:05Z,
Louisiana,0.44205072651150745,-9.776584248035944,11,0,Iowa State,0.6292653725351725,Coastal Carolina,-0.7471097586883095,0.0,1.1872906976397024,1671.0877251016236,1907.117720944541,0.0,0.0,0.0013016000781789216,10,1,1.1885922977178813,1690.174767634861,17,Sun Belt,UL,2020,17,2026-09-23T04:17:05Z,
Oklahoma State,0.18175457725776456,-4.008681218079876,11,0,Iowa State,0.5357917386108221,TCU,-0.63132350481647,0.0,1.1961276820082714,1820.6273541261075,1907.117720944541,0.0,0.0,-0.029275701703327606,8,3,1.1668519803049437,1686.696316848791,18,Big 12,OKST,2020,17,2026-09-23T04:17:05Z,
Florida,-0.135795868544832,0.2256382017257037,12,0,Georgia,0.5711837453814002,LSU,-0.8263252742615143,0.0,1.1580459790529556,1898.23210966055,1907.117720944541,0.0,0.0,0.0,8,4,1.1580459790529556,1685.287356648473,19,SEC,FLA,2020,17,2026-09-23T04:17:05Z,
Iowa,-0.2477619154910109,2.449699641010298,8,0,Wisconsin,0.3323024852000933,Purdue,-0.8250821587404698,0.0,1.1573660689335754,1967.080302308561,1907.117720944541,0.0,0.0,0.0,6,2,1.1573660689335754,1685.178571029372,20,Big Ten,IOWA,2020,17,2026-09-23T04:17:05Z,
San José State,0.0929195116162177,-9.672951275979926,8,0,Boise State,0.16725741339858924,Ball State,-0.5247132142201585,0.0,1.0660535946868737,1695.8527590239532,1907.117720944541,0.0,0.0,0.0,7,1,1.0660535946868737,1670.5685751498997,21,Mountain West,SJSU,2020,17,2026-09-23T04:17:05Z,
Miami (OH),-0.05901316311545912,-9.327534936640175,3,0,Ball State,0.42757289214583116,Buffalo,-0.4982154316957863,0.0,1.0185309580007293,1699.4758206542826,1907.117720944541,0.0,0.0,0.0,2,1,1.0185309580007293,1662.9649532801168,22,Mid-American,M-OH,2020,17,2026-09-23T04:17:05Z,
USC,-0.14781028118505657,-9.740612948511647,6,0,Arizona State,0.2692584945869849,Oregon,-0.8421393454748676,0.0,0.9800335358157725,1701.0712494553622,1907.117720944541,0.0,0.0,0.0,5,1,0.9800335358157725,1656.8053657305236,23,Pac-12,USC,2020,17,2026-09-23T04:17:05Z,
Kent State,-0.3268917173429442,-11.407214043128311,4,0,Eastern Michigan,0.1604798383728081,Buffalo,-0.4982154316957863,0.0,0.8878599968736645,1620.137869533664,1907.117720944541,0.0,0.0,0.0,3,1,0.8878599968736645,1642.0575994997862,24,Mid-American,KENT,2020,17,2026-09-23T04:17:05Z,
Liberty,-0.32761449784865193,-12.895926866131218,9,2,Coastal Carolina,0.2910212240472514,NC State,-0.868872673415476,0.0,0.8616470767946252,1602.5775254792284,1907.117720944541,0.0,0.0,0.009032473747310643,10,1,0.8706795505419358,1639.3087280867098,25,FBS Independents,LIB,2020,17,2026-09-23T04:17:05Z,
Western Michigan,-0.6527234110697386,-7.451447079729476,6,0,Toledo,0.2988358831444582,Eastern Michigan,-0.8395201616271919,0.0,0.8420027117457233,1743.5347507509798,1907.117720944541,0.0,0.0,0.016063774579496037,4,2,0.8580664863252193,1637.2906378120351,26,Mid-American,WMU,2020,17,2026-09-23T04:17:05Z,
Toledo,-0.730027257386389,-4.967719918766883,6,0,Eastern Michigan,0.21942713465452235,Western Michigan,-0.6939047264976129,0.0,0.8580664863252193,1800.3523969165726,1907.117720944541,0.0,0.0,-0.016063774579496037,4,2,0.8420027117457233,1634.7204338793158,27,Mid-American,TOL,2020,17,2026-09-23T04:17:05Z,
Wisconsin,-0.9537885061101512,-3.0896159041431415,7,0,Minnesota,0.14976214261231058,Indiana,-0.5981294378140488,0.0,0.811954311765387,1825.434657893907,1907.117720944541,0.0,0.0,0.0,4,3,0.811954311765387,1629.912689882462,28,Big Ten,WIS,2020,17,2026-09-23T04:17:05Z,
Miami,-0.8131647826878445,-8.152433899302496,11,0,Virginia Tech,0.1650928179206408,North Carolina,-0.73633553082904,0.0,0.7732355755531576,1715.7459457716611,1907.117720944541,0.0,0.0,0.0,8,3,0.7732355755531576,1623.7176920885051,29,ACC,MIA,2020,17,2026-09-23T04:17:05Z,
Boise State,-0.9443955445241432,-11.466773588002983,7,0,Air Force,0.15560498027796998,San José State,-0.7868487728806466,0.0,0.6691949522094534,1647.4610230779826,1907.117720944541,0.0,0.0,0.0,5,2,0.6691949522094534,1607.0711923535125,30,Mountain West,BOIS,2020,17,2026-09-23T04:17:05Z,
Ohio,-0.7139613411596022,-12.101217027934206,3,0,Akron,0.007937579071243372,Central Michigan,-0.7238770579635326,0.0,0.7393441687053689,1587.900258444722,1907.117720944541,0.0,0.0,-0.08092307952843436,2,1,0.6584210891769345,1605.3473742683095,31,Mid-American,OHIO,2020,17,2026-09-23T04:17:05Z,
TCU,-1.1782942038740924,-5.925009689937231,10,0,Texas,0.5887008570461951,Kansas State,-0.8960766263317368,0.0,0.683392076098355,1788.9149918728608,1907.117720944541,0.0,0.0,-0.09425358533874717,6,4,0.5891384907596078,1594.2621585215372,32,Big 12,TCU,2020,17,2026-09-23T04:17:05Z,
Central Michigan,-1.5252103649318216,-9.362494564466266,6,0,Eastern Michigan,0.21942713465452235,Western Michigan,-0.7692520276480229,0.0,0.5011903277622376,1720.0249249566548,1907.117720944541,0.0,0.0,0.08092307952843436,3,3,0.582113407290672,1593.1381451665075,33,Mid-American,CMU,2020,17,2026-09-23T04:17:05Z,
Washington,-0.7210340615801744,-17.046561868455655,4,0,Utah,0.12058632278440318,Stanford,-0.9151541551828233,0.0,0.6506211986734735,1547.2812820858617,1907.117720944541,0.0,0.0,-0.0729967825548189,3,1,0.5776244161186546,1592.4199065789846,34,Pac-12,WASH,2020,17,2026-09-23T04:17:05Z,
Auburn,-1.4362030728082265,-7.039871737158942,11,0,Ole Miss,0.2903818956202372,South Carolina,-0.9320418999843527,0.0,0.573057920078726,1764.3581728999595,1907.117720944541,0.0,0.0,0.0,6,5,0.573057920078726,1591.6892672125962,35,SEC,AUB,2020,17,2026-09-23T04:17:05Z,
West Virginia,-1.6324500181936958,-8.874825161587069,9,1,TCU,0.28423446620925474,Texas Tech,-0.8901814784812846,0.0,0.47189924677584916,1709.0450344214657,1907.117720944541,0.0,0.0,0.09425358533874717,6,4,0.5661528321145963,1590.5844531383354,36,Big 12,WVU,2020,17,2026-09-23T04:17:05Z,
Arizona State,-1.4967296333182287,-6.321427890172492,4,0,Oregon State,0.0833158087560758,UCLA,-0.8557501088287001,0.0,0.5642538452785879,1776.8096724560962,1907.117720944541,0.0,0.0,0.0,2,2,0.5642538452785879,1590.2806152445742,37,Pac-12,ASU,2020,17,2026-09-23T04:17:05Z,
Utah,-1.4958772588133922,-14.624320391692688,5,0,Colorado,0.10630080554378396,Washington,-0.8840825150911311,0.0,0.41977946876069194,1616.908987793133,1907.117720944541,0.0,0.0,0.12830517119457463,3,2,0.5480846399552666,1587.6935423928426,38,Pac-12,UTAH,2020,17,2026-09-23T04:17:05Z,
Stanford,-1.2288592573392134,-18.3220898747258,6,0,UCLA,0.19864623823576322,Colorado,-0.9251694498052975,0.0,0.4494076939424499,1553.6012054964863,1907.117720944541,0.0,0.0,0.02020385239548006,4,2,0.46961154633792995,1575.1378474140688,39,Pac-12,STAN,2020,17,2026-09-23T04:17:05Z,
Nevada,-1.3188112288300404,-15.347615735556673,9,0,San Diego State,0.1066639173132321,Hawai'i,-0.9221999320508463,0.0,0.4695708889543585,1575.7583848630622,1907.117720944541,0.0,0.0,0.0,7,2,0.4695708889543585,1575.1313422326973,40,Mountain West,NEV,2020,17,2026-09-23T04:17:05Z,
Tulsa,-1.512500244920238,-11.631125798092851,9,0,UCF,0.20729489255343636,Mississippi State,-0.8492510419091501,0.0,0.46611237897502483,1655.6622419776834,1907.117720944541,0.0,0.0,0.0,6,3,0.46611237897502483,1574.577980636004,41,American Athletic,TLSA,2020,17,2026-09-23T04:17:05Z,
Oregon,-1.716251005706284,-11.498637741708714,7,0,USC,0.2533269497756332,California,-0.9176628537536399,0.0,0.3966147637831111,1667.484554199424,1907.117720944541,0.0,0.0,0.05279293015933878,4,3,0.4494076939424499,1571.905231030792,42,Pac-12,ORE,2020,17,2026-09-23T04:17:05Z,
Maryland,-1.4296351254086201,-14.92200267643796,5,0,Penn State,0.3202440970311754,Rutgers,-0.9009269273050765,0.0,0.43793455927101815,1615.0491394520307,1907.117720944541,0.0,0.0,0.0,2,3,0.43793455927101815,1570.0695294833629,43,Big Ten,MD,2020,17,2026-09-23T04:17:05Z,
Colorado,-0.9447924032338888,-17.539376583130036,6,0,UCLA,0.14424989117129994,Utah,-0.8794136772155968,0.0,0.5631691263715427,1531.5218162522071,1907.117720944541,0.0,0.0,-0.12830517119457463,4,2,0.4348639551769681,1569.5782328283149,44,Pac-12,COLO,2020,17,2026-09-23T04:17:05Z,
North Carolina,-2.081411875494869,-6.697239724300075,11,1,Miami,0.2708670672136483,Florida State,-0.9565435566681633,0.0,0.3516417071488386,1772.1799786415315,1907.117720944541,0.0,0.0,0.0,8,4,0.3516417071488386,1556.2626731438143,45,ACC,UNC,2020,17,2026-09-23T04:17:05Z,
Missouri,-2.136419252567494,-15.23628890511534,10,0,LSU,0.2361056655452184,Tennessee,-0.8653990974833234,0.0,0.18336292439945087,1576.1563518504583,1907.117720944541,0.0,0.0,0.13081859720793834,5,5,0.3141815216073892,1550.2690434571823,46,SEC,MIZ,2020,17,2026-09-23T04:17:05Z,
LSU,-1.9450254807206893,-11.602234559615825,10,0,Florida,0.5344196116148736,Missouri,-0.9036819044732642,0.0,0.3141815216073892,1685.9945769136525,1907.117720944541,0.0,0.0,-0.028254348750910485,5,5,0.28592717285647873,1545.7483476570367,47,SEC,LSU,2020,17,2026-09-23T04:17:05Z,
Army,-1.9044106796011602,-14.904245772045838,9,3,Air Force,0.11135702219940313,Tulane,-0.8796356127610779,0.0,0.27091930039687506,1546.201414949602,1907.117720944541,0.0,0.0,0.0,9,3,0.27091930039687506,1543.3470880635,48,FBS Independents,ARMY,2020,17,2026-09-23T04:17:05Z,
UAB,-2.290401929698685,-16.682397615328746,8,1,Marshall,0.1161221044469758,Louisiana Tech,-0.9787808013865215,0.0,0.1038795793705433,1552.0544297160245,1907.117720944541,0.0,0.0,0.13304784560467459,6,3,0.2369274249752179,1537.908387996035,49,Conference USA,UAB,2020,17,2026-09-23T04:17:05Z,
App State,-2.1278147189452556,-12.137994204668408,11,1,Georgia Southern,0.08135631358581408,Marshall,-0.8838778955530242,0.0,0.24041935077733229,1636.7970038062033,1907.117720944541,0.0,0.0,-0.04835732023328207,9,3,0.19206203054405022,1530.7299248870481,50,Sun Belt,APP,2020,17,2026-09-23T04:17:05Z,
Minnesota,-2.34349631222521,-13.5885232411961,7,0,Nebraska,0.20570472364447456,Michigan,-0.8956002901996867,0.0,0.1391144158542718,1657.4173725625153,1907.117720944541,0.0,0.0,0.047577214429593756,3,4,0.18669163028386557,1529.8706608454186,51,Big Ten,MINN,2020,17,2026-09-23T04:17:05Z,
Ole Miss,-2.148498794319702,-9.11003613068894,10,0,Indiana,0.44896584471315604,Arkansas,-0.811861283272509,0.0,0.28592717285647873,1731.3878603917065,1907.117720944541,0.0,0.0,-0.10256424845702786,5,5,0.18336292439945087,1529.3380679039121,52,SEC,MISS,2020,17,2026-09-23T04:17:05Z,
Penn State,-2.477047864385789,-8.160610437272375,9,0,Michigan,0.14633841258561697,Maryland,-0.8806276269077762,0.0,0.18669163028386557,1754.176662516096,1907.117720944541,0.0,0.0,-0.011323019277567653,4,5,0.17536861100629791,1528.0589777610076,53,Big Ten,PSU,2020,17,2026-09-23T04:17:05Z,
SMU,-2.11741892763681,-16.68766941086209,9,1,Tulane,0.12036438723892207,East Carolina,-0.9461290455938616,0.0,0.16475195843200005,1509.1923620209593,1907.117720944541,0.0,0.0,0.0,7,3,0.16475195843200005,1526.36031334912,54,American Athletic,SMU,2020,17,2026-09-23T04:17:05Z,
Michigan State,-2.249490609954463,-19.099319651391248,7,0,Northwestern,0.4089061964852827,Rutgers,-0.9009269273050765,0.0,0.07615486599878536,1527.537190395856,1907.117720944541,0.0,0.0,0.06295954985548645,2,5,0.1391144158542718,1522.2583065366834,55,Big Ten,MSU,2020,17,2026-09-23T04:17:05Z,
Memphis,-2.003869526737249,-20.682548190405935,10,1,UCF,0.15097643192059373,SMU,-0.906118475412876,0.0,0.13511273538169502,1446.4924233593388,1907.117720944541,0.0,0.0,0.0,8,3,0.13511273538169502,1521.6180376610712,56,American Athletic,MEM,2020,17,2026-09-23T04:17:05Z,
Eastern Michigan,-2.4182815893555074,-12.335243655141403,6,0,Western Michigan,0.3060952735023871,Kent State,-0.8293849261296409,0.0,0.13461090273099774,1670.650308860144,1907.117720944541,0.0,0.0,0.0,2,4,0.13461090273099774,1521.5377444369597,57,Mid-American,EMU,2020,17,2026-09-23T04:17:05Z,
UCF,-2.5710770865651402,-10.294375168230994,10,0,Tulane,0.08512720686342734,Memphis,-0.9343028903235352,0.0,0.116347217885932,1658.9548465554208,1907.117720944541,0.0,0.0,0.0,6,4,0.116347217885932,1518.6155548617492,58,American Athletic,UCF,2020,17,2026-09-23T04:17:05Z,
Marshall,-2.2120958478023507,-13.207818430902472,9,1,App State,0.1342441975308558,Rice,-0.9585673201499464,0.0,0.19206203054405022,1547.6040166665343,1907.117720944541,0.0,0.0,-0.08732598798753063,7,3,0.10473604255651958,1516.7577668090432,59,Conference USA,MRSH,2020,17,2026-09-23T04:17:05Z,
Air Force,-2.4434676308830614,-13.653691556963118,6,0,New Mexico,0.021876271541876546,Army,-0.8847648937181575,0.0,0.10274526227175262,1602.3400846565155,1907.117720944541,0.0,0.0,0.0,3,3,0.10274526227175262,1516.4392419634805,60,Mountain West,AF,2020,17,2026-09-23T04:17:05Z,
Nebraska,-2.286320471376845,-12.664966855954175,8,0,Penn State,0.24263178204980962,Illinois,-0.9389651513841276,0.0,0.17536861100629791,1657.3850215689981,1907.117720944541,0.0,0.0,-0.08754272414525881,3,5,0.0878258868610391,1514.0521418977662,61,Big Ten,NEB,2020,17,2026-09-23T04:17:05Z,
Michigan,-2.5099864606154916,-15.627768498975056,6,0,Minnesota,0.2057374024739863,Michigan State,-0.9268570452044538,0.0,0.0448807448576381,1590.6426507900046,1907.117720944541,0.0,0.0,0.03127412114114726,2,4,0.07615486599878536,1512.1847785598056,62,Big Ten,MICH,2020,17,2026-09-23T04:17:05Z,
Kentucky,-2.883400532227195,-12.791233150230847,11,0,Tennessee,0.13460090251667656,Missouri,-0.8644985064269289,0.0,-0.03726164066768166,1630.3685282279273,1907.117720944541,0.0,0.0,0.0908976939782678,5,6,0.05363605331058614,1508.5817685296938,63,SEC,UK,2020,17,2026-09-23T04:17:05Z,
Purdue,-2.5049481000148948,-13.266682316545397,6,0,Iowa,0.5443481210675377,Rutgers,-0.9009269273050765,0.0,0.0878258868610391,1625.0081276586036,1907.117720944541,0.0,0.0,-0.04294514200340101,2,4,0.0448807448576381,1507.180919177222,64,Big Ten,PUR,2020,17,2026-09-23T04:17:05Z,
Old Dominion,,,0,0,,,,,0.0,,1306.913602367574,1907.117720944541,0.0,0.0,0.0,0,0,0.0,1500.0,65,Conference USA,ODU,2020,17,2026-09-23T04:17:05Z,
New Mexico State,,,0,0,,,,,0.0,,1238.6398636963263,1907.117720944541,0.0,0.0,0.0,0,0,0.0,1500.0,65,FBS Independents,NMSU,2020,17,2026-09-23T04:17:05Z,
UConn,,,0,0,,,,,0.0,,1245.6559414480726,1907.117720944541,0.0,0.0,0.0,0,0,0.0,1500.0,65,American Athletic,CONN,2020,17,2026-09-23T04:17:05Z,
NC State,-2.444805872700065,-16.44307618559805,12,0,Pittsburgh,0.1906355416340093,Kentucky,-0.8469472633207196,0.0,0.053636053310586136,1570.0319522792488,1907.117720944541,0.0,0.0,-0.0908976939782678,8,4,-0.037261640667681666,1494.038137493171,68,ACC,NCSU,2020,17,2026-09-23T04:17:05Z,
UCLA,-2.981032583295425,-12.372711271962604,7,0,Arizona State,0.3514358757422744,Stanford,-0.9151541551828233,0.0,-0.06437242226156599,1650.305818593176,1907.117720944541,0.0,0.0,0.013545120830091885,3,4,-0.050827301431474105,1491.8676317709642,69,Pac-12,UCLA,2020,17,2026-09-23T04:17:05Z,
Washington State,-2.3376875433911612,-24.634289897229234,4,0,Oregon State,0.0833158087560758,Oregon,-0.8421393454748676,0.0,-0.05143976688009064,1407.6135178409777,1907.117720944541,0.0,0.0,0.0,1,3,-0.05143976688009064,1491.7696372991854,70,Pac-12,WSU,2020,17,2026-09-23T04:17:05Z,
San Diego State,-2.899038060497929,-13.914431587345131,8,0,Hawai'i,0.05425519404599155,Colorado,-0.893699194456216,0.0,-0.06235760394321502,1594.5228657779267,1907.117720944541,0.0,0.0,0.0,4,4,-0.06235760394321502,1490.0227833690856,71,Mountain West,SDSU,2020,17,2026-09-23T04:17:05Z,
California,-2.475331453665852,-21.817109948327058,4,0,Oregon,0.15786065452513243,Oregon State,-0.9166841912439242,0.0,-0.050827301431474105,1485.9196524294277,1907.117720944541,0.0,0.0,-0.013545120830091885,1,3,-0.06437242226156599,1489.7004124381494,72,Pac-12,CAL,2020,17,2026-09-23T04:17:05Z,
Kansas State,-2.841342028939081,-14.181423758947469,10,0,Oklahoma,0.7942193333779841,Arkansas State,-0.9757899010768161,0.0,-0.04667927796650621,1589.8168980227947,1907.117720944541,0.0,0.0,-0.02387887071979402,4,6,-0.07055814868630023,1488.710696210192,73,Big 12,KSU,2020,17,2026-09-23T04:17:05Z,
Wake Forest,-3.0922656059503444,-12.46019304558998,8,1,Virginia Tech,0.11852559777979643,NC State,-0.868872673415476,0.0,-0.1050996041685256,1620.940088185942,1907.117720944541,0.0,0.0,0.0,4,5,-0.1050996041685256,1483.184063333036,74,ACC,WAKE,2020,17,2026-09-23T04:17:05Z,
Pittsburgh,-3.0309249478914224,-12.801951941010977,10,1,Virginia Tech,0.11852559777979643,NC State,-0.9069273589960835,0.0,-0.08944048706134582,1642.0384055044776,1907.117720944541,0.0,0.0,-0.024461578405038154,6,5,-0.11390206546638397,1481.7756695253786,75,ACC,PITT,2020,17,2026-09-23T04:17:05Z,
Texas Tech,-2.889313624945908,-17.611247073585744,9,1,West Virginia,0.19508410193753922,Kansas State,-0.8542981438124436,0.0,-0.12339057019575932,1537.4261182619218,1907.117720944541,0.0,0.0,0.0,4,6,-0.12339057019575932,1480.2575087686785,76,Big 12,TTU,2020,17,2026-09-23T04:17:05Z,
Boston College,-2.9380923447159106,-16.081163364158094,11,0,Pittsburgh,0.13805489688932715,Virginia,-0.8497009272536408,0.0,-0.11390206546638397,1571.987324107933,1907.117720944541,0.0,0.0,-0.036839378380206914,6,5,-0.15074144384659088,1475.8813689845454,77,ACC,BC,2020,17,2026-09-23T04:17:05Z,
Rice,-2.763106512975282,-21.935367699328985,5,0,Marshall,0.1161221044469758,Middle Tennessee,-0.990636730784586,0.0,-0.15430972399039147,1430.1594792946769,1907.117720944541,0.0,0.0,0.002635462616138118,2,3,-0.15167426137425336,1475.7321181801194,78,Conference USA,RICE,2020,17,2026-09-23T04:17:05Z,
Arkansas,-3.3204346200067496,-12.650120150006225,10,0,Ole Miss,0.217689104827674,Missouri,-0.8644985064269289,0.0,-0.18882477660866417,1639.4075182854235,1907.117720944541,0.0,0.0,0.0,3,7,-0.18882477660866417,1469.7880357426138,79,SEC,ARK,2020,17,2026-09-23T04:17:05Z,
Virginia,-3.093079619679745,-15.061318316931994,9,1,North Carolina,0.26366446917096,NC State,-0.9069273589960835,0.0,-0.15074144384659088,1595.7147704114786,1907.117720944541,0.0,0.0,-0.0611392966579192,5,5,-0.21188074050451008,1466.0990815192783,80,ACC,UVA,2020,17,2026-09-23T04:17:05Z,
Fresno State,-2.735422749739014,-23.14438374988301,6,0,Colorado State,0.020355823660041517,New Mexico,-0.9681570810689701,0.0,-0.16563436221226369,1385.0671780375385,1907.117720944541,0.0,0.0,-0.05228289659301802,3,3,-0.2179172588052817,1465.1332385911548,81,Mountain West,FRES,2020,17,2026-09-23T04:17:05Z,
Georgia State,-3.1549733748621103,-19.543702654820866,10,0,Troy,0.0689847511858519,Arkansas State,-0.9647982475122093,0.0,-0.2507124716708021,1486.1748759158313,1907.117720944541,0.0,0.0,0.0,6,4,-0.2507124716708021,1459.8860045326717,82,Sun Belt,GAST,2020,17,2026-09-23T04:17:05Z,
Hawai'i,-3.1293776979419508,-21.353899264825074,9,0,Nevada,0.0961041682009397,Wyoming,-0.9066486468462571,0.0,-0.2732555986793204,1475.953247987335,1907.117720944541,0.0,0.0,0.013871994339422045,5,4,-0.2593836043398984,1458.4986233056163,83,Mountain West,HAW,2020,17,2026-09-23T04:17:05Z,
Colorado State,-2.5434513854750245,-30.02294892569316,4,0,Wyoming,0.06543408070509604,Fresno State,-0.9541075121769531,0.0,-0.2179172588052817,1311.677469896458,1907.117720944541,0.0,0.0,-0.05533833987403872,1,3,-0.2732555986793204,1456.2791042113088,84,Mountain West,CSU,2020,17,2026-09-23T04:17:05Z,
Wyoming,-3.5960194470228086,-17.937076213309272,6,0,Hawai'i,0.05425519404599155,Colorado State,-0.9703492338045578,0.0,-0.3781358779569943,1508.1816529236978,1907.117720944541,0.0,0.0,0.09374924212763469,2,4,-0.28438663582935964,1454.4981382673025,85,Mountain West,WYO,2020,17,2026-09-23T04:17:05Z,
Virginia Tech,-3.8723535301993275,-14.053851966273793,11,0,Louisville,0.16313769330205552,Liberty,-0.8884976411589378,0.0,-0.40781365143256965,1613.742123329048,1907.117720944541,0.0,0.0,0.12244025344316423,5,6,-0.2853733979894054,1454.340256321695,86,ACC,VT,2020,17,2026-09-23T04:17:05Z,
Mississippi State,-3.58083371802286,-14.26100759665814,11,0,LSU,0.2361056655452184,Arkansas,-0.8638690901189993,0.0,-0.3086855927691198,1627.475757943531,1907.117720944541,0.0,0.0,0.0,4,7,-0.3086855927691198,1450.6103051569407,87,SEC,MSST,2020,17,2026-09-23T04:17:05Z,
Baylor,-3.8891937174902322,-13.203512167677259,9,0,Kansas State,0.10392337366826321,Texas Tech,-0.8901814784812846,0.0,-0.3989215365269182,1620.5878733503819,1907.117720944541,0.0,0.0,0.023878870719794,2,7,-0.3750426658071242,1439.99317347086,88,Big 12,BAY,2020,17,2026-09-23T04:17:05Z,
