school,record,schedule,results,elite_wins,playoff_raw,record_z,schedule_z,results_z,elite_wins_z,playoff_z,wins,losses,poll_score,poll_rating,rank,solver_rating,conference,abbreviation,season,week,as_of
Michigan,0.49230769230769234,1633.574141424787,1.7611858684538222,5.1441267005495295,0.0,0.8830267232028547,1.419600778306894,1.6269283568507926,1.2317188239800767,0.0,9,4,1.1048025602616598,1676.7684096418657,11,1808.3156609267076,Big Ten,MICH,2019,17,2026-06-21T03:41:18Z
Florida,0.7000000000000001,1657.5613957853202,1.2341652399844463,3.83451488051882,0.0,1.426442074637391,1.7176755606599043,1.0100577465598437,0.8031162744688333,0.0,9,2,1.1036137003509,1676.578192056144,12,1878.9048021389576,SEC,FLA,2019,17,2026-06-21T03:41:18Z
Minnesota,0.725,1535.1103773421219,1.7154671404298263,4.437908262834354,0.0,1.4918531817545106,0.19605244686933712,1.5734151960096376,1.0005915400880652,0.0,10,2,0.9487158282220691,1651.794532515531,13,1745.0467677533134,Big Ten,MINN,2019,17,2026-06-21T03:41:18Z
Memphis,0.7461538461538461,1554.5213132267427,1.0688565551461395,4.731530232375287,0.0,1.5472010416228428,0.4372601483475145,0.816566137704298,1.09668652244307,0.0,11,2,0.8479814896494535,1635.6770383439125,14,1765.5837567153246,American Athletic,MEM,2019,17,2026-06-21T03:41:18Z
Iowa,0.6192307692307693,1561.35497369296,1.6550838830181822,1.6458280127439229,0.0,1.215113882412849,0.5221778227727086,1.5027373992807744,0.08681488098560912,0.0,10,3,0.8036197896027077,1628.5791663364332,15,1765.89052073223,Big Ten,IOWA,2019,17,2026-06-21T03:41:18Z
Texas A&M,0.3125,1669.765419583918,1.4342714047183251,0.0,0.0,0.41256991432202944,1.8693274205569337,1.2442793411127444,-0.4518226538394257,0.0,7,5,0.753892080575792,1620.6227328921268,16,1685.9860868976978,SEC,TA&M,2019,17,2026-06-21T03:41:18Z
Baylor,0.6192307692307693,1558.4847341021448,1.362506565342512,2.043270357588182,0.0,1.215113882412849,0.4865111295999851,1.1602795546304543,0.21688762443410803,0.0,10,3,0.7317934184714217,1617.0869469554275,17,1761.8698699814056,Big 12,BAY,2019,17,2026-06-21T03:41:18Z
Texas,0.36538461538461536,1603.960194852894,1.2309109843900123,2.320364822277554,0.0,0.5509395639928604,1.0516065699512136,1.0062486838284448,0.3075735759541037,0.0,8,5,0.6591577167798119,1605.46523468477,18,1762.923257214109,Big 12,TEX,2019,17,2026-06-21T03:41:18Z
Notre Dame,0.7461538461538461,1517.032624470219,1.0982894968070909,2.4803801166219688,0.0,1.5472010416228428,-0.02858861340931864,0.8510170030106149,0.35994250090409374,0.0,11,2,0.6506188067210098,1604.0990090753617,19,1883.455465641409,FBS Independents,ND,2019,17,2026-06-21T03:41:18Z
Utah,0.6192307692307693,1535.554283967112,1.1122865186059399,1.9392141046687283,0.0,1.215113882412849,0.20156860009972566,0.8674003301763624,0.1828326666124699,0.0,10,3,0.5940473540173532,1595.0475766427764,20,1743.2583715644087,Pac-12,UTAH,2019,17,2026-06-21T03:41:18Z
Navy,0.725,1527.6333583197472,0.8845848555480816,1.7380768572001288,0.0,1.4918531817545106,0.10314015335522016,0.600878573214572,0.11700557514295788,0.0,10,2,0.5711642990858327,1591.3862878537332,21,1750.5751043738007,American Athletic,NAVY,2019,17,2026-06-21T03:41:18Z
USC,0.36538461538461536,1571.330802003586,0.9858556949317124,1.720364822277554,0.0,0.5509395639928604,0.646141274687128,0.7194147388229113,0.11120887782491617,0.0,8,5,0.4736241472822989,1575.779863565168,22,1572.6532585133616,Pac-12,USC,2019,17,2026-06-21T03:41:18Z
Tennessee,0.3125,1605.6313626547173,0.6828627244627488,1.4110532928429824,0.0,0.41256991432202944,1.0723731392015685,0.3647655116192406,0.009979102649421276,0.0,7,5,0.4321310655076095,1569.1409704812174,23,1626.5382313285402,SEC,TENN,2019,17,2026-06-21T03:41:18Z
Oklahoma State,0.3125,1576.939741072706,1.176408485411977,0.0,0.0,0.41256991432202944,0.7158400933651851,0.9424542363423799,-0.4518226538394257,0.0,7,5,0.42768684344872,1568.4298949517952,24,1572.7507215461608,Big 12,OKST,2019,17,2026-06-21T03:41:18Z
Boise State,0.7461538461538461,1502.648492820955,0.49260929401368003,1.795219714342986,0.0,1.5472010416228428,-0.2073313259452651,0.14207641102005358,0.13570697496478526,0.0,11,2,0.40975669425386363,1565.5610710806181,25,1675.1467419379564,Mountain West,BOIS,2019,17,2026-06-21T03:41:18Z
Virginia,0.36538461538461536,1572.545926317454,0.741537814048351,1.692412045619973,0.0,0.5509395639928604,0.6612408734133556,0.43344392071048876,0.10206064690785198,0.0,8,5,0.4070323103266985,1565.1251696522718,26,1618.3884508572091,ACC,UVA,2019,17,2026-06-21T03:41:18Z
Kansas State,0.3125,1534.2138099564108,1.2108096768385126,1.8011970989012183,0.0,0.41256991432202944,0.18491135817515442,0.982720371676883,0.13766322048875085,0.0,7,5,0.40307441659313864,1564.491906654902,27,1629.0281273983733,Big 12,KSU,2019,17,2026-06-21T03:41:18Z
App State,0.8730769230769231,1459.5972644138683,0.016547002427994433,5.104748095662157,0.0,1.8792882008328373,-0.7423023294872846,-0.41514814620433976,1.2188312108776476,0.0,12,1,0.3963092341631642,1563.4094774661062,28,1793.5810919160137,Sun Belt,APP,2019,17,2026-06-21T03:41:18Z
Cincinnati,0.6464285714285715,1509.9106540261496,0.5180363137110247,1.827395843050696,0.0,1.2862754165292762,-0.11708893771210224,0.17183839814404028,0.14623740129921087,0.0,11,3,0.3703864937374085,1559.2618389979853,29,1691.5205806888368,American Athletic,CIN,2019,17,2026-06-21T03:41:18Z
Washington,0.3125,1545.130614980649,1.2104696599424087,0.0,0.0,0.41256991432202944,0.32056774605020666,0.9823223864389655,-0.4518226538394257,0.0,7,5,0.35029528306260527,1556.047245290017,30,1787.4171138898537,Pac-12,WASH,2019,17,2026-06-21T03:41:18Z
Air Force,0.725,1490.8231147051065,0.6676691034688713,0.0,0.0,1.4918531817545106,-0.3542779900004523,0.3469815810694193,-0.4518226538394257,0.0,10,2,0.3299610773752143,1552.7937723800342,31,1736.9494400091635,Mountain West,AF,2019,17,2026-06-21T03:41:18Z
California,0.3125,1553.1384614532153,0.6420629464441423,1.824928390383014,0.0,0.41256991432202944,0.42007630415987646,0.3170099160950789,0.14542986696881513,0.0,7,5,0.2961275258773535,1547.3804041403766,32,1508.2785728677193,Pac-12,CAL,2019,17,2026-06-21T03:41:18Z
SMU,0.6192307692307693,1501.850243836963,0.5833697841674643,0.0,0.0,1.215113882412849,-0.2172506726362474,0.24831035316018346,-0.4518226538394257,0.0,10,3,0.2644737746682907,1542.3158039469265,33,1628.382908958371,American Athletic,SMU,2019,17,2026-06-21T03:41:18Z
Arizona State,0.3125,1517.9762816954346,0.7650446183810338,2.2495911907216763,0.0,0.41256991432202944,-0.016862368387928692,0.4609583213835823,0.2844111712941432,0.0,7,5,0.25400601779162313,1540.6409628466597,34,1532.520593335595,Pac-12,ASU,2019,17,2026-06-21T03:41:18Z
Michigan State,0.23846153846153845,1570.4100065744778,0.7567490957670985,0.0,0.0,0.21885240478286613,0.6346991190740758,0.451248522903013,-0.4518226538394257,0.0,7,6,0.24157990539904536,1538.6527848638473,35,1466.6397274799042,Big Ten,MSU,2019,17,2026-06-21T03:41:18Z
Louisville,0.3125,1578.2786602585365,0.49146916433675236,0.0,0.0,0.41256991432202944,0.7324780144421942,0.14074190445309087,-0.4518226538394257,0.0,7,5,0.23893622643223258,1538.2297962291573,36,1511.469164665936,ACC,LOU,2019,17,2026-06-21T03:41:18Z
Florida Atlantic,0.6192307692307693,1517.7454632866597,0.2534678366277894,0.0,0.0,1.215113882412849,-0.019730606074683084,-0.13783547248997366,-0.4518226538394257,0.0,10,3,0.2152531911557972,1534.4405105849276,37,1827.6527908387116,Conference USA,FAU,2019,17,2026-06-21T03:41:18Z
UCF,0.5875,1451.8607903916452,0.41386494681660785,3.019258514170519,0.0,1.1320920926103504,-0.8384387099038807,0.0499072038042057,0.5363036573423626,0.0,9,3,0.19694766884077752,1531.5116270145245,38,1778.6690491738257,American Athletic,UCF,2019,17,2026-06-21T03:41:18Z
Indiana,0.3125,1512.405558909001,0.936794938656025,0.0,0.0,0.41256991432202944,-0.08608629694422115,0.661989778526737,-0.4518226538394257,0.0,7,5,0.18395156770489626,1529.4322508327834,39,1577.4694782725687,Big Ten,IU,2019,17,2026-06-21T03:41:18Z
Kentucky,0.3125,1535.6849909887796,0.7025727044004145,0.0,0.0,0.41256991432202944,0.20319281546218432,0.3878357800227415,-0.4518226538394257,0.0,7,5,0.18179601279334653,1529.0873620469354,40,1707.482812569163,SEC,UK,2019,17,2026-06-21T03:41:18Z
Pittsburgh,0.3125,1540.2866774922866,0.027692461904130022,3.462665031527812,0.0,0.41256991432202944,0.26037512913483285,-0.40210253467109724,0.6814193022246612,0.0,7,5,0.1634448001237801,1526.1511680198048,41,1452.4553990584543,ACC,PITT,2019,17,2026-06-21T03:41:18Z
Wake Forest,0.3125,1512.4021582446187,0.34446796740313934,1.6638406170485445,0.0,0.41256991432202944,-0.08612855489839855,-0.0313210342013248,0.09270994699693832,0.0,7,5,0.09378224001733339,1515.0051584027733,42,1451.1324035031937,ACC,WAKE,2019,17,2026-06-21T03:41:18Z
Marshall,0.3125,1539.9148141392282,-0.1854114473689994,2.19068708559909,0.0,0.41256991432202944,0.25575421311160007,-0.6515378156969918,0.26513335992586556,0.0,7,5,0.04428369923062283,1507.0853918768996,43,1487.4550856489147,Conference USA,MRSH,2019,17,2026-06-21T03:41:18Z
Virginia Tech,0.25,1496.9015260285078,0.48763969305327715,1.5495549027628301,0.0,0.24904214652922926,-0.2787453298200548,0.13625955943636958,0.05530714735328356,0.0,6,5,0.04387228043137595,1507.01956486902,44,1661.498739827583,ACC,VT,2019,17,2026-06-21T03:41:18Z
Louisiana,0.6192307692307693,1474.1662474924087,-0.09640294833145842,0.0,0.0,1.215113882412849,-0.5612625825045827,-0.5473545557706495,-0.4518226538394257,0.0,10,3,-0.002168423646142975,1499.6530522166172,45,1743.272598289089,Sun Belt,UL,2019,17,2026-06-21T03:41:18Z
Hawai'i,0.4107142857142857,1508.3285967860445,0.06639185797752394,0.0,0.0,0.6695421208535727,-0.1367481850951715,-0.3568054081752739,-0.4518226538394257,0.0,9,5,-0.004892118798594192,1499.217260992225,46,1542.229777292345,Mountain West,HAW,2019,17,2026-06-21T03:41:18Z
Temple,0.3125,1485.3966324408427,0.06263610576650905,1.7170413366136361,0.0,0.41256991432202944,-0.4217095307492011,-0.361201466001775,0.11012118572636295,0.0,7,5,-0.05677930487983175,1490.9153112192269,47,1400.6033047543758,American Athletic,TEM,2019,17,2026-06-21T03:41:18Z
Western Kentucky,0.5875,1453.8259430992991,-0.0163845397024002,0.0,0.0,1.1320920926103504,-0.8140189719538738,-0.4536940766564323,-0.4518226538394257,0.0,9,3,-0.05688197968622448,1490.898883250204,48,1597.9677109355393,Conference USA,WKU,2019,17,2026-06-21T03:41:18Z
South Carolina,-0.2,1756.0692691988006,1.1295448977936837,4.407450048925243,0.0,-0.9283577815789321,2.9417720114855688,0.8876010326291219,0.9906233434550374,0.0,3,8,-0.0924716647690027,1485.2045336369595,49,1517.4016299006337,SEC,SC,2019,17,2026-06-21T03:41:18Z
Mississippi State,0.03750000000000001,1692.519645199796,1.106142679087024,3.5315070321497886,0.0,-0.3069522639662913,2.1520801168898465,0.8602090480351482,0.7039495333425675,0.0,5,7,-0.15134685671907444,1475.7845029249481,50,1542.2826423434767,SEC,MSST,2019,17,2026-06-21T03:41:18Z
San Diego State,0.5875,1417.702010795507,-0.09827921842166132,0.0,0.0,1.1320920926103504,-1.2629087488890776,-0.5495507048644253,-0.4518226538394257,0.0,9,3,-0.17864332138188757,1471.417068578898,51,1657.8379221911691,Mountain West,SDSU,2019,17,2026-06-21T03:41:18Z
Wyoming,0.3125,1446.2105861118473,0.13927704062356358,0.0,0.0,0.41256991432202944,-0.9086503058471761,-0.2714942748509313,-0.4518226538394257,0.0,7,5,-0.2210486870643942,1464.6322100696968,52,1596.3833575752699,Mountain West,WYO,2019,17,2026-06-21T03:41:18Z
Miami (OH),0.23846153846153845,1514.9866617661635,-0.3604057257588319,0.0,0.0,0.21885240478286613,-0.05401252723236578,-0.856366282509146,-0.4518226538394257,0.0,7,6,-0.22376421008728994,1464.1977263860335,53,1442.6526199742327,Mid-American,M-OH,2019,17,2026-06-21T03:41:18Z
Iowa State,0.17499999999999996,1600.9695195763863,1.3284951966061038,1.700413214731039,0.0,0.05280882517786895,1.014443296959027,1.1204697015509033,0.10467922550314374,0.0,6,6,-0.3295243601801112,1447.276102371182,54,1592.8547788717258,Big 12,ISU,2019,17,2026-06-21T03:41:18Z
Arkansas State,0.3125,1448.4228552279208,-0.669183361837496,0.0,0.0,0.41256991432202944,-0.8811598050433472,-1.217786383587998,-0.4518226538394257,0.0,7,5,-0.4421108829844479,1429.2622587224882,55,1450.2242538295175,Sun Belt,ARST,2019,17,2026-06-21T03:41:18Z
UAB,0.36538461538461536,1401.814332074158,-0.4867670315446851,0.0,0.0,0.5509395639928604,-1.4603351114807228,-1.0042705041022668,-0.4518226538394257,0.0,8,5,-0.48230953040967894,1422.8304751344513,56,1419.3482716979968,Conference USA,UAB,2019,17,2026-06-21T03:41:18Z
Central Michigan,0.23846153846153845,1394.6422556389095,-0.44271722464198227,0.0,0.0,0.21885240478286613,-1.5494580719631557,-0.952710793154733,-0.4518226538394257,0.0,7,6,-0.5758849124830046,1407.8584140027192,57,1439.9531751102318,Mid-American,CMU,2019,17,2026-06-21T03:41:18Z
Nebraska,0.03750000000000001,1543.5085847917314,1.5318656209484494,0.0,0.0,-0.3069522639662913,0.3004117795412972,1.358512068400082,-0.4518226538394257,0.0,5,7,-0.6009292722536502,1403.851316439416,58,1570.355299627424,Big Ten,NEB,2019,17,2026-06-21T03:41:18Z
Buffalo,0.3125,1379.313511923396,-0.626798426537984,0.0,0.0,0.41256991432202944,-1.7399388947397914,-1.1681753826272043,-0.4518226538394257,0.0,7,5,-0.6191356424870751,1400.938297202068,59,1648.7013689240562,Mid-American,BUF,2019,17,2026-06-21T03:41:18Z
Colorado,0.03750000000000001,1566.632578760841,0.9131164997041119,1.967785533240157,0.0,-0.3069522639662913,0.5877593586296045,0.6342744818230286,0.19218336652338364,0.0,5,7,-0.6213689827819222,1400.5809627548924,60,1359.44590332125,Pac-12,COLO,2019,17,2026-06-21T03:41:18Z
Ole Miss,-0.2,1621.043652246666,1.2740613810682673,0.0,0.0,-0.9283577815789321,1.2638921349412515,1.0567556471147184,-0.4518226538394257,0.0,3,8,-0.6229505697534342,1400.3279088394506,61,1608.9624786785507,SEC,MISS,2019,17,2026-06-21T03:41:18Z
TCU,-0.04999999999999998,1570.9199058998727,1.05139438179629,1.9289846433024675,0.0,-0.5358911388762115,0.6410353227993792,0.796126896905294,0.17948482479045327,0.0,4,7,-0.6321055943640175,1398.8631049017572,62,1570.3398219907845,Big 12,TCU,2019,17,2026-06-21T03:41:18Z
Arkansas,-0.5,1687.8041203689122,1.2967602149482012,0.0,0.0,-1.7132910669843728,2.0934832046914016,1.0833243291586725,-0.4518226538394257,0.0,1,10,-0.6381467049232669,1397.8965272122773,63,1287.6096972993028,SEC,ARK,2019,17,2026-06-21T03:41:18Z
Missouri,0.09999999999999996,1566.0885459537537,0.8943447686837329,0.0,0.0,-0.14342449617349126,0.5809989992267282,0.6123024212522884,-0.4518226538394257,0.0,5,6,-0.675773179612198,1391.8762912620484,64,1540.3376574867234,SEC,MIZ,2019,17,2026-06-21T03:41:18Z
Stanford,-0.10000000000000002,1572.9174142581676,0.9315365806612679,2.0820712475258714,0.0,-0.6667133531104518,0.6658571244194392,0.6558349406890325,0.2295861661670384,0.0,4,8,-0.6873144554076877,1390.02968713477,65,1358.191311211338,Pac-12,STAN,2019,17,2026-06-21T03:41:18Z
Louisiana Tech,0.5875,1309.2363897149269,-0.8896357522234817,0.0,0.0,1.1320920926103504,-2.6107439746485057,-1.4758229636597469,-0.4518226538394257,0.0,9,3,-0.6974724131598389,1388.4044138944257,66,1557.2869293246417,Conference USA,LT,2019,17,2026-06-21T03:41:18Z
Washington State,0.03750000000000001,1532.9227124806202,1.164632052784373,0.0,0.0,-0.3069522639662913,0.16886768792809206,0.9286700791583647,-0.4518226538394257,0.0,5,7,-0.7330310498265675,1382.7150320277492,67,1571.0774088443934,Pac-12,WSU,2019,17,2026-06-21T03:41:18Z
Oregon State,-0.04999999999999998,1555.6699245629402,1.098197823281287,0.0,0.0,-0.5358911388762115,0.45153323141485335,0.8509097003724346,-0.4518226538394257,0.0,4,7,-0.7490312286446825,1380.1550034168508,68,1515.5430287057882,Pac-12,ORST,2019,17,2026-06-21T03:41:18Z
Purdue,-0.10000000000000002,1550.0764199564949,1.263682264560827,0.0,0.0,-0.6667133531104518,0.3820262072637286,1.0446070297962264,-0.4518226538394257,0.0,4,8,-0.7518491905971224,1379.7041295044605,69,1448.720807777174,Big Ten,PUR,2019,17,2026-06-21T03:41:18Z
Tulsa,-0.10000000000000002,1586.2522525843158,0.5806772940761693,1.827395843050696,0.0,-0.6667133531104518,0.8315609174437469,0.24515882945105788,0.14623740129921087,0.0,4,8,-0.7610907147209497,1378.225485644648,70,1521.1434286613055,American Athletic,TLSA,2019,17,2026-06-21T03:41:18Z
West Virginia,-0.04999999999999998,1554.4342223478218,0.9651944114889314,0.0,0.0,-0.5358911388762115,0.43617792382989784,0.6952309823658654,-0.4518226538394257,0.0,4,7,-0.7897722886349494,1373.636433818408,71,1425.2579887541688,Big 12,WVU,2019,17,2026-06-21T03:41:18Z
Liberty,0.25,1353.0999415899616,-0.8434126251842465,0.0,0.0,0.24904214652922926,-2.065678729503443,-1.4217194105046052,-0.4518226538394257,0.0,6,5,-0.7941661924517827,1372.9334092077147,72,1466.9778727725666,FBS Independents,LIB,2019,17,2026-06-21T03:41:18Z
Tulane,0.17499999999999996,1542.4182334205336,0.507513478898751,0.0,0.0,0.05280882517786895,0.2868626570459425,0.15952156046827312,-0.4518226538394257,0.0,6,6,-0.7981299179287807,1372.2992131313952,73,1602.5487123760363,American Athletic,TULN,2019,17,2026-06-21T03:41:18Z
Florida State,0.03750000000000001,1556.613482191098,0.4769701811238814,0.0,0.0,-0.3069522639662913,0.4632582388051702,0.12377103815304119,-0.4518226538394257,0.0,5,7,-0.861440898474888,1362.169456244018,74,1508.6227646590032,ACC,FSU,2019,17,2026-06-21T03:41:18Z
Houston,-0.2,1582.6136248941802,0.7475526949282064,0.0,0.0,-0.9283577815789321,0.7863459403355174,0.4404842584861844,-0.4518226538394257,0.0,3,8,-0.8759158658375439,1359.853461465993,75,1486.9476492308556,American Athletic,HOU,2019,17,2026-06-21T03:41:18Z
Maryland,-0.35000000000000003,1595.516550484785,0.9829139983913509,0.0,0.0,-1.3208244242816527,0.9466826207796369,0.7159715222918738,-0.4518226538394257,0.0,2,9,-0.8765661799291795,1359.7494112113313,76,1188.0994089146911,Big Ten,MD,2019,17,2026-06-21T03:41:18Z
North Carolina,0.17499999999999996,1522.459216043755,0.4091480691289321,0.0,0.0,0.05280882517786895,0.03884428565818908,0.04438616143758156,-0.4518226538394257,0.0,6,6,-0.8803264554014525,1359.1477671357675,77,1738.7859272991957,ACC,UNC,2019,17,2026-06-21T03:41:18Z
Vanderbilt,-0.35000000000000003,1641.4210332777072,0.4976514592924427,0.0,0.0,-1.3208244242816527,1.5171092528514065,0.14797819816969812,-0.4518226538394257,0.0,2,9,-0.8873907186627124,1358.017485013966,78,1309.6917918424538,SEC,VAN,2019,17,2026-06-21T03:41:18Z
Utah State,0.17499999999999996,1562.5875458484386,-0.02131404058352783,0.0,0.0,0.05280882517786895,0.53749423504135,-0.4594639916326307,-0.4518226538394257,0.0,6,6,-0.891547503274008,1357.3523994761588,79,1402.2294942962674,Mountain West,USU,2019,17,2026-06-21T03:41:18Z
Illinois,0.11153846153846156,1463.1338786215613,0.6949524797940076,2.4353522245139807,0.0,-0.11323475442712799,-0.6983550108663126,0.3789164088452593,0.3452060201687959,0.0,6,7,-0.8938103575951484,1356.9903427847762,80,1412.0842085330185,Big Ten,ILL,2019,17,2026-06-21T03:41:18Z
Duke,-0.04999999999999998,1577.24684577328,0.25059917333380494,0.0,0.0,-0.5358911388762115,0.7196562936441877,-0.1411932045810663,-0.4518226538394257,0.0,4,7,-0.9281488521430692,1351.496183657109,81,1368.3119545630482,ACC,DUKE,2019,17,2026-06-21T03:41:18Z
UCLA,-0.10000000000000002,1547.324010040961,0.6004750042602627,0.0,0.0,-0.6667133531104518,0.3478237106299786,0.26833178493686893,-0.4518226538394257,0.0,4,8,-0.9456797986227932,1348.6912322203532,82,1349.0553614158694,Pac-12,UCLA,2019,17,2026-06-21T03:41:18Z
Arizona,-0.2,1553.1792664404406,0.7430132529216495,0.0,0.0,-0.9283577815789321,0.420583362512754,0.43517090221567584,-0.4518226538394257,0.0,3,8,-0.9576588384634739,1346.7745858458443,83,1301.369633423477,Pac-12,ARIZ,2019,17,2026-06-21T03:41:18Z
Boston College,0.03750000000000001,1522.0757019034033,0.43109322902806446,0.0,0.0,-0.3069522639662913,0.034078592503130355,0.07007267814799314,-0.4518226538394257,0.0,5,7,-0.9687480270625483,1345.0003156699922,84,1396.8691121212537,ACC,BC,2019,17,2026-06-21T03:41:18Z
Kansas,-0.35000000000000003,1570.4775568701327,0.8019801198671133,0.0,0.0,-1.3208244242816527,0.6355385248423466,0.5041908328116318,-0.4518226538394257,0.0,2,9,-0.9958452465106414,1340.6647605582973,85,1223.702061779064,Big 12,KU,2019,17,2026-06-21T03:41:18Z
Northwestern,-0.23750000000000004,1534.3672536038364,0.7659020352408178,0.0,0.0,-1.0264744422546122,0.18681810753139066,0.46196191637208367,-0.4518226538394257,0.0,3,9,-1.0281676829375128,1335.493170729998,86,1401.8238704998823,Big Ten,NU,2019,17,2026-06-21T03:41:18Z
Texas Tech,-0.2,1515.1680214924143,0.8572427542748822,0.0,0.0,-0.9283577815789321,-0.051758882020734316,0.5688750086709584,-0.4518226538394257,0.0,3,8,-1.0294851467115735,1335.2823765261483,87,1478.436906793854,Big 12,TTU,2019,17,2026-06-21T03:41:18Z
Georgia Southern,0.17499999999999996,1519.513407772981,-0.5476076990459456,1.9205961101893716,0.0,0.05280882517786895,0.0022385472119674813,-1.0754836932349428,0.17673947183628697,0.0,6,6,-1.0691497853864274,1328.9360343381716,88,1518.5442499750493,Sun Belt,GASO,2019,17,2026-06-21T03:41:18Z
Georgia Tech,-0.2,1572.0045318359414,0.13471606507548536,0.0,0.0,-0.9283577815789321,0.6545132988515301,-0.2768328358443339,-0.4518226538394257,0.0,3,8,-1.0770751496033455,1327.6679760634647,89,1188.656654008859,ACC,GT,2019,17,2026-06-21T03:41:18Z
Rutgers,-0.375,1544.0481475563793,0.7035755398515595,0.0,0.0,-1.3862355313987724,0.30711659248991074,0.38900958553120113,-0.4518226538394257,0.0,2,10,-1.1127484588259318,1321.9602465878509,90,1131.4688489411224,Big Ten,RUTG,2019,17,2026-06-21T03:41:18Z
Southern Miss,0.17499999999999996,1492.726967937272,-0.1355839625441962,0.0,0.0,0.05280882517786895,-0.3306199827404157,-0.5932154098693319,-0.4518226538394257,0.0,6,6,-1.1146329715628047,1321.6587245499513,91,1489.4214754246925,Conference USA,USM,2019,17,2026-06-21T03:41:18Z
Miami,0.03750000000000001,1525.5595650766988,-0.14404063125205618,0.0,0.0,-0.3069522639662913,0.07737040662739783,-0.6031138277016598,-0.4518226538394257,0.0,5,7,-1.120788589359126,1320.67382570254,92,1483.5595663959532,ACC,MIA,2019,17,2026-06-21T03:41:18Z
South Florida,-0.2,1536.6178263336537,0.22974954905910036,0.0,0.0,-0.9283577815789321,0.21478458366605307,-0.16559741146766893,-0.4518226538394257,0.0,3,8,-1.1471189650937508,1316.460965585,93,1328.2444858694955,American Athletic,USF,2019,17,2026-06-21T03:41:18Z
BYU,0.17499999999999996,1479.4173918224144,-0.405776734129384,0.0,0.0,0.05280882517786895,-0.49600985788070895,-0.909472442137743,-0.4518226538394257,0.0,6,6,-1.226920431838088,1303.692730905906,94,1548.1530672845702,FBS Independents,BYU,2019,17,2026-06-21T03:41:18Z
Syracuse,-0.04999999999999998,1472.5132882785144,0.20101753419153137,0.0,0.0,-0.5358911388762115,-0.5818028848882772,-0.1992278513191819,-0.4518226538394257,0.0,4,7,-1.2283981866373592,1303.4562901380225,95,1415.661596336497,ACC,SYR,2019,17,2026-06-21T03:41:18Z
