school,sor,performance,fbs_games,fcs_games,best_win,best_win_value,worst_loss,worst_loss_value,playoff_bonus,resume_z,solver_rating,benchmark_rating,preseason_z,preseason_share,h2h_adjustment,wins,losses,poll_score,poll_rating,rank,conference,abbreviation,season,week,as_of,check_flags
Pittsburgh,-0.5221370183019358,-1.9281841163413787,13,1,Tennessee,0.41715336365134803,Western Michigan,-0.8960821440367205,0.0,1.0780825198427995,1797.242714834826,1843.1883603838694,0.0,0.0,0.09167160049261369,11,3,1.1697541203354132,1687.1606592536662,14,ACC,PITT,2021,17,2026-09-23T04:17:05Z,
Houston,0.026779296209163805,-5.0486012974988,13,1,Auburn,0.34224842989787485,Texas Tech,-0.793021336493158,0.0,1.1690441319836322,1728.296199689166,1843.1883603838694,0.0,0.0,0.0,12,2,1.1690441319836322,1687.0470611173812,15,American Athletic,HOU,2021,17,2026-09-23T04:17:05Z,
Louisiana,0.3542798930468871,-10.212776096633416,13,1,Liberty,0.22425361484483497,Texas,-0.709179694624612,0.0,1.1609578916763965,1644.496469062448,1843.1883603838694,0.0,0.0,0.0,13,1,1.1609578916763965,1685.7532626682234,16,Sun Belt,UL,2021,17,2026-09-23T04:17:05Z,
Purdue,-0.002585748663233134,-3.9346420028137024,13,0,Nebraska,0.37860846471501075,Minnesota,-0.6781468210647159,0.0,1.1820598486459684,1771.0758670337757,1843.1883603838694,0.0,0.0,-0.04994994038110989,9,4,1.1321099082648585,1681.1375853223774,17,Big Ten,PUR,2021,17,2026-09-23T04:17:05Z,
Kentucky,-0.25206187009385717,-5.535026497341907,12,1,Iowa,0.29394388970410457,Mississippi State,-0.7263760463717915,0.0,1.08372190256533,1737.4882499987348,1843.1883603838694,0.0,0.0,0.041073828096027665,10,3,1.1247957306613576,1679.9673169058171,18,SEC,UK,2021,17,2026-09-23T04:17:05Z,
Iowa,-0.03757207345623437,-6.074077569201344,14,0,Iowa State,0.46154170150861595,Kentucky,-0.6577841522955864,0.0,1.1321099082648585,1701.4365456268372,1843.1883603838694,0.0,0.0,-0.0483880056995285,10,4,1.08372190256533,1673.3955044104528,19,Big Ten,IOWA,2021,17,2026-09-23T04:17:05Z,
Wake Forest,-0.4149897458530951,-4.269349578119635,13,1,NC State,0.3377418692062799,North Carolina,-0.8100329386205412,0.0,1.063133055228867,1746.091197310296,1843.1883603838694,0.0,0.0,0.0,11,3,1.063133055228867,1670.1012888366188,20,ACC,WAKE,2021,17,2026-09-23T04:17:05Z,
Wisconsin,-0.25951179847679695,-1.4611331110381753,13,0,Purdue,0.4370925432776088,Penn State,-0.6519084551127099,0.0,1.1586111638300645,1822.2251760468005,1843.1883603838694,0.0,0.0,-0.09762051938486804,9,4,1.0609906444451964,1669.7585031112314,21,Big Ten,WIS,2021,17,2026-09-23T04:17:05Z,
Minnesota,-0.9810293956116427,-4.904236057582497,13,0,Purdue,0.4370925432776088,Bowling Green,-0.983665312795785,0.0,0.8965880846151898,1753.8251038463945,1843.1883603838694,0.0,0.0,0.15488463736947866,9,4,1.0514727219846685,1668.235635517547,22,Big Ten,MINN,2021,17,2026-09-23T04:17:05Z,
San Diego State,-0.16989600065544996,-11.766582881457891,13,1,Utah,0.42730758292757565,Utah State,-0.8514539874180655,0.0,0.9884927111017522,1583.7984364370209,1843.1883603838694,0.0,0.0,0.005642184231627878,12,2,0.9941348953333801,1659.0615832533408,23,Mountain West,SDSU,2021,17,2026-09-23T04:17:05Z,
NC State,-0.8813569510630911,-3.7369263494164238,11,1,Clemson,0.4021487557167569,Miami,-0.742131108859627,0.0,0.9458448268585128,1765.454860755092,1843.1883603838694,0.0,0.0,0.017035169333646905,9,3,0.9628799961921597,1654.0607993907456,24,ACC,NCSU,2021,17,2026-09-23T04:17:05Z,
BYU,-0.6517195158836602,-8.132327590595326,12,1,Utah,0.42730758292757565,UAB,-0.8200246253917453,0.0,0.9255530916116277,1661.2460349340035,1843.1883603838694,0.0,0.0,0.0,10,3,0.9255530916116277,1648.0884946578603,25,FBS Independents,BYU,2021,17,2026-09-23T04:17:05Z,
Utah,-1.3142785262836894,-2.3101919284754464,13,1,UCLA,0.2527369673749431,San Diego State,-0.803878569293322,0.0,0.8545753505274329,1827.0094561240592,1843.1883603838694,0.0,0.0,0.06498218185689197,10,4,0.9195575323843249,1647.129205181492,26,Pac-12,UTAH,2021,17,2026-09-23T04:17:05Z,
UTSA,-0.3318283012641373,-9.126098216468261,13,1,Western Kentucky,0.38661488610931327,North Texas,-0.9153560848859005,0.0,0.9941348953333801,1614.0723591550777,1843.1883603838694,0.0,0.0,-0.09885357237765569,12,2,0.8952813229557244,1643.245011672916,27,Conference USA,UTSA,2021,17,2026-09-23T04:17:05Z,
Texas A&M,-1.2350796884359065,-2.5041839541750868,11,1,Alabama,0.738532015044696,Mississippi State,-0.7960792687267342,0.0,0.87253760983831,1793.7388207292445,1843.1883603838694,0.0,0.0,0.0,8,4,0.87253760983831,1639.6060175741295,28,SEC,TA&M,2021,17,2026-09-23T04:17:05Z,
Oregon,-0.6211913061609527,-8.891317210260805,13,1,Ohio State,0.7966827252624004,Stanford,-0.9436646388717154,0.0,0.9195575323843249,1633.6964210972342,1843.1883603838694,0.0,0.0,-0.06498218185689197,10,4,0.8545753505274329,1636.7320560843893,29,Pac-12,ORE,2021,17,2026-09-23T04:17:05Z,
Utah State,-1.4210057085142154,-12.479314746449203,13,1,Air Force,0.2845090092298176,Wyoming,-0.9440871394441698,0.0,0.633419619330188,1591.9378790317583,1843.1883603838694,0.0,0.0,0.10786699590422866,11,3,0.7412866152344166,1618.6058584375066,30,Mountain West,USU,2021,17,2026-09-23T04:17:05Z,
Fresno State,-1.5335198583479501,-9.872861255708901,12,1,UCLA,0.33216403602469147,Hawai'i,-0.9361530892330838,0.0,0.6519128412544616,1615.4462492458877,1843.1883603838694,0.0,0.0,0.02408480272247937,10,3,0.675997643976941,1608.1596230363104,31,Mountain West,FRES,2021,17,2026-09-23T04:17:05Z,
Penn State,-1.9656325623498327,-2.8865937659795895,12,1,Wisconsin,0.5158030651362995,Illinois,-0.8479069164075533,0.0,0.6658396140034241,1772.8853147520665,1843.1883603838694,0.0,0.0,0.0,7,6,0.6658396140034241,1606.5343382405479,32,Big Ten,PSU,2021,17,2026-09-23T04:17:05Z,
Army,-1.9075906086089263,-9.24728675135316,12,1,Western Kentucky,0.30001672656861966,Ball State,-0.9466501360770613,0.0,0.5615850283531296,1620.9499424582673,1843.1883603838694,0.0,0.0,0.07183459097705835,9,4,0.633419619330188,1601.34713909283,33,FBS Independents,ARMY,2021,17,2026-09-23T04:17:05Z,
Coastal Carolina,-1.3477032880193347,-9.834818127333318,12,1,Northern Illinois,0.06394344318933476,Georgia State,-0.9093130769816159,0.0,0.7033683504398227,1581.570405047413,1843.1883603838694,0.0,0.0,-0.08175811742621075,11,2,0.621610233013612,1599.457637282178,34,Sun Belt,CCU,2021,17,2026-09-23T04:17:05Z,
Iowa State,-2.5104363894877553,-3.0678005249804814,12,1,Oklahoma State,0.5170175927784321,West Virginia,-0.7816988641051097,0.0,0.513659484076226,1787.063103345754,1843.1883603838694,0.0,0.0,0.09248478973990393,7,6,0.6061442738161299,1596.9830838105809,35,Big 12,ISU,2021,17,2026-09-23T04:17:05Z,
Tennessee,-2.2450986122167746,-3.988145266558147,12,1,Kentucky,0.38684159448826017,Florida,-0.7843673068266904,0.0,0.5687319140707916,1757.8923947462304,1843.1883603838694,0.0,0.0,0.0,7,6,0.5687319140707916,1590.9971062513266,36,SEC,TENN,2021,17,2026-09-23T04:17:05Z,
Air Force,-1.4255389493359005,-8.517127464908963,12,1,Boise State,0.3384087994746623,San Diego State,-0.8577063012649944,0.0,0.7069960411753227,1662.8201612371972,1843.1883603838694,0.0,0.0,-0.14541101282219304,10,3,0.5615850283531296,1589.8536045365008,37,Mountain West,AF,2021,17,2026-09-23T04:17:05Z,
UAB,-1.9225232102446026,-11.455513553164074,12,1,BYU,0.2451289682789678,Rice,-0.9797763205103454,0.0,0.5158118334028552,1597.8759863162697,1843.1883603838694,0.0,0.0,0.0,9,4,0.5158118334028552,1582.529893344457,38,Conference USA,UAB,2021,17,2026-09-23T04:17:05Z,
Miami,-2.2050884224763383,-9.960595132634323,11,1,Pittsburgh,0.47721390265993546,Virginia,-0.8745589173712749,0.0,0.4668845852922443,1641.0034100306923,1843.1883603838694,0.0,0.0,0.02965476575287901,7,5,0.4965393510451233,1579.4462961672198,39,ACC,MIA,2021,17,2026-09-23T04:17:05Z,
UCF,-1.9591279810146842,-12.032658989289628,12,1,Boise State,0.2580655045081517,Navy,-0.8798420618665505,0.0,0.4949192185965396,1578.2206218293659,1843.1883603838694,0.0,0.0,0.0,9,4,0.4949192185965396,1579.1870749754464,40,American Athletic,UCF,2021,17,2026-09-23T04:17:05Z,
App State,-2.214099127959204,-8.259766284381088,13,1,Coastal Carolina,0.14062094761470745,Miami,-0.742131108859627,0.0,0.4965393510451233,1649.6151518818906,1843.1883603838694,0.0,0.0,-0.00746039790148495,10,4,0.48907895314363836,1578.2526325029821,41,Sun Belt,APP,2021,17,2026-09-23T04:17:05Z,
Kansas State,-1.9257051767679005,-6.625462214268273,12,1,Texas Tech,0.24041470238398865,Texas,-0.709179694624612,0.0,0.6061442738161299,1725.730099035925,1843.1883603838694,0.0,0.0,-0.12633239757962922,8,5,0.4798118762365007,1576.7699001978401,42,Big 12,KSU,2021,17,2026-09-23T04:17:05Z,
SMU,-2.1895016122006523,-8.498220581153644,11,1,UCF,0.1381369965086543,Tulsa,-0.8860461058904144,0.0,0.4987531915477576,1648.7666865435226,1843.1883603838694,0.0,0.0,-0.026046510491568697,8,4,0.4727066810561889,1575.6330689689903,43,American Athletic,SMU,2021,17,2026-09-23T04:17:05Z,
Arizona State,-2.7240428207038305,-9.72021271182137,12,1,UCLA,0.33216403602469147,Washington State,-0.8536671084206986,0.0,0.3297231050893385,1627.6126240518831,1843.1883603838694,0.0,0.0,0.11914170599034318,8,5,0.4488648110796817,1571.818369772749,44,Pac-12,ASU,2021,17,2026-09-23T04:17:05Z,
Mississippi State,-2.363080585975438,-8.439873040002489,12,1,Texas A&M,0.47181278197875465,Memphis,-0.8835420225382952,0.0,0.45245920916117144,1654.0674480476382,1843.1883603838694,0.0,0.0,-0.013071452165706487,7,6,0.43938775699546495,1570.3020411192745,45,SEC,MSST,2021,17,2026-09-23T04:17:05Z,
UCLA,-2.2774190461930224,-7.614188486118699,12,0,LSU,0.1831275088767902,Fresno State,-0.83211935497154,0.0,0.4914396931086522,1699.0206523048726,1843.1883603838694,0.0,0.0,-0.11914170599034313,8,4,0.3722979871183091,1559.5676779389294,46,Pac-12,UCLA,2021,17,2026-09-23T04:17:05Z,
South Carolina,-2.518739466348184,-13.032991530287127,12,1,Auburn,0.30024791735150946,Missouri,-0.8618546387461599,0.0,0.32322908580450077,1580.09572717274,1843.1883603838694,0.0,0.0,0.038046980110553685,7,6,0.36127606591505446,1557.8041705464086,47,SEC,SC,2021,17,2026-09-23T04:17:05Z,
Maryland,-2.413833833905347,-13.003633739758158,12,1,Illinois,0.2087256830828954,Iowa,-0.7444319943195972,0.0,0.3524278827947305,1592.5909814763386,1843.1883603838694,0.0,0.0,0.0,7,6,0.3524278827947305,1556.3884612471568,48,Big Ten,MD,2021,17,2026-09-23T04:17:05Z,
Western Kentucky,-3.1971665799513316,-6.159506122818046,13,1,App State,0.23206916092919183,Indiana,-0.9510425489736644,0.0,0.2677702018680884,1737.3336243044523,1843.1883603838694,0.0,0.0,0.05956374957481669,9,5,0.3273339514429051,1552.3734322308649,49,Conference USA,WKU,2021,17,2026-09-23T04:17:05Z,
LSU,-3.0665188370426484,-9.79354174454059,12,1,Texas A&M,0.3778878693281327,Auburn,-0.6997520826484905,0.0,0.2348254956534054,1632.4994265720397,1843.1883603838694,0.0,0.0,0.09118314324611701,6,7,0.3260086388995224,1552.1613822239235,50,SEC,LSU,2021,17,2026-09-23T04:17:05Z,
Auburn,-2.5658341443086137,-4.33622745133711,12,1,Arkansas,0.4826589345343756,South Carolina,-0.8074622800060339,0.0,0.4745826364250061,1737.5116631468213,1843.1883603838694,0.0,0.0,-0.15135355062050532,6,7,0.32322908580450077,1551.71665372872,51,SEC,AUB,2021,17,2026-09-23T04:17:05Z,
Boise State,-2.8559065783206914,-6.1348073759510235,12,0,BYU,0.2825322505364418,Nevada,-0.8567609497610182,0.0,0.3614175391964808,1703.553256850125,1843.1883603838694,0.0,0.0,-0.054918845804038385,7,5,0.3064986933924424,1549.039790942791,52,Mountain West,BOIS,2021,17,2026-09-23T04:17:05Z,
Texas,-3.4826599973497823,-7.310319308823879,12,0,Kansas State,0.2851717069681807,Kansas,-0.9778454863716737,0.0,0.16808656879496126,1667.8025053749461,1843.1883603838694,0.0,0.0,0.04711573880044054,5,7,0.2152023075954018,1534.4323692152643,53,Big 12,TEX,2021,17,2026-09-23T04:17:05Z,
West Virginia,-3.482641955046179,-11.09454475642961,12,1,Iowa State,0.3682359831432964,Texas Tech,-0.8228914629494721,0.0,0.09663755733385575,1605.6555538423506,1843.1883603838694,0.0,0.0,0.10509428585939308,6,7,0.20173184319324883,1532.27709491092,54,Big 12,WVU,2021,17,2026-09-23T04:17:05Z,
East Carolina,-2.968053085725305,-13.794314380426856,11,1,Marshall,0.17610228314671394,South Carolina,-0.8604771361830903,0.0,0.18616875614636202,1558.1494991083525,1843.1883603838694,0.0,0.0,0.0,7,5,0.18616875614636202,1529.787000983418,55,American Athletic,ECU,2021,17,2026-09-23T04:17:05Z,
Texas Tech,-2.557585657999245,-12.040536096809685,12,1,Iowa State,0.3682359831432964,TCU,-0.9191018501817252,0.0,0.33136173515474454,1625.9058625890411,1843.1883603838694,0.0,0.0,-0.15119446044111498,7,6,0.18016727471362956,1528.8267639541807,56,Big 12,TTU,2021,17,2026-09-23T04:17:05Z,
Tulsa,-3.0003610877656914,-15.197808640529063,12,1,SMU,0.2671594882955045,UC Davis,-0.9939178465664886,0.0,0.15084621253089497,1542.6131110905037,1843.1883603838694,0.0,0.0,0.026046510491568697,7,6,0.17689272302246367,1528.3028356835941,57,American Athletic,TLSA,2021,17,2026-09-23T04:17:05Z,
Western Michigan,-3.06495371538763,-15.405910318037844,12,1,Pittsburgh,0.47721390265993546,Ball State,-0.9630917099596895,0.0,0.12927982215205272,1525.8779526585363,1843.1883603838694,0.0,0.0,0.03778934040955975,8,5,0.16706916256161247,1526.731066009858,58,Mid-American,WMU,2021,17,2026-09-23T04:17:05Z,
Nevada,-3.2300197985710506,-10.960977881333926,12,1,Boise State,0.3384087994746623,Western Michigan,-0.8767064585203564,0.0,0.16813800254404546,1585.047954365952,1843.1883603838694,0.0,0.0,-0.013303910447865247,8,5,0.1548340920961802,1524.773454735389,59,Mountain West,NEV,2021,17,2026-09-23T04:17:05Z,
Liberty,-3.500992296091626,-9.93867679573398,12,1,UAB,0.21020549569884206,UL Monroe,-0.9690773091997247,0.0,0.11345215821442564,1611.2437528388543,1843.1883603838694,0.0,0.0,0.0,8,5,0.11345215821442564,1518.1523453143081,60,FBS Independents,LIB,2021,17,2026-09-23T04:17:05Z,
Central Michigan,-2.836066909418252,-15.644029301861256,12,1,Washington State,0.17209809234845042,Northern Illinois,-0.9466726512954605,0.0,0.1872811433685391,1537.7641123563271,1843.1883603838694,0.0,0.0,-0.13447926260706133,9,4,0.052801880761477765,1508.4483009218363,61,Mid-American,CMU,2021,17,2026-09-23T04:17:05Z,
Missouri,-3.7032790297210463,-15.838452450082324,12,1,Florida,0.15749906530564295,Boston College,-0.8846517382065249,0.0,-0.053182058245761075,1515.848289186319,1843.1883603838694,0.0,0.0,0.08864335961112801,6,7,0.03546130136536694,1505.6738082184588,62,SEC,MIZ,2021,17,2026-09-23T04:17:05Z,
TCU,-3.6423261339982718,-16.601502668972007,11,1,Baylor,0.46502797419612685,West Virginia,-0.8404055166838795,0.0,-0.050946835564268295,1481.268461888931,1843.1883603838694,0.0,0.0,0.06802692305054778,5,7,0.017080087486279483,1502.7328139978047,63,Big 12,TCU,2021,17,2026-09-23T04:17:05Z,
Washington State,-3.9741719720891746,-13.106243837426948,12,1,Arizona State,0.24234677995025988,USC,-0.9225034170930186,0.0,-0.07555961892088463,1589.0898386504139,1843.1883603838694,0.0,0.0,0.06479554993124065,7,6,-0.01076406898964398,1498.277748961657,64,Pac-12,WSU,2021,17,2026-09-23T04:17:05Z,
Northern Illinois,-3.3227533368216102,-20.64241187206563,13,1,Central Michigan,0.15508048478232583,Kent State,-0.9516239587021724,0.0,-0.039988201689016574,1409.0749880181284,1843.1883603838694,0.0,0.0,0.02439142657422897,9,5,-0.015596775114787603,1497.504515981634,65,Mid-American,NIU,2021,17,2026-09-23T04:17:05Z,
Florida,-3.6667942388746795,-9.129312954134473,12,1,Tennessee,0.3273655768118988,Missouri,-0.8618546387461599,0.0,0.08346242065419271,1603.1148059598108,1843.1883603838694,0.0,0.0,-0.11733296023705808,6,7,-0.03387053958286537,1494.5807136667415,66,SEC,FLA,2021,17,2026-09-23T04:17:05Z,
Louisville,-4.182619688177667,-10.009724896704352,12,1,Florida State,0.17839433651182546,Virginia,-0.8745589173712749,0.0,-0.07400759701182098,1638.1223423650272,1843.1883603838694,0.0,0.0,0.025967937415249803,6,7,-0.04803965959657118,1492.3136544645486,67,ACC,LOU,2021,17,2026-09-23T04:17:05Z,
Florida State,-4.255064053093528,-13.822396233788515,11,1,Miami,0.19112311200216803,Jacksonville State,-0.9939178465664886,0.0,-0.16577957082444886,1564.9452521998496,1843.1883603838694,0.0,0.0,0.11164129951077165,5,7,-0.05413827131367721,1491.3378765898117,68,ACC,FSU,2021,17,2026-09-23T04:17:05Z,
Virginia,-3.426328971656569,-12.74966365238727,11,1,Miami,0.25786889114037304,Virginia Tech,-0.9280763723989341,0.0,0.08076176663393825,1560.2598382319882,1843.1883603838694,0.0,0.0,-0.147038642583503,6,6,-0.06627687594956475,1489.3956998480696,69,ACC,UVA,2021,17,2026-09-23T04:17:05Z,
Oregon State,-3.859874783763993,-11.327479136378061,12,1,Utah,0.42730758292757565,Colorado,-0.9235940846862792,0.0,-0.010764068989643973,1592.0575803732977,1843.1883603838694,0.0,0.0,-0.06479554993124065,7,6,-0.07555961892088461,1487.9104609726585,70,Pac-12,ORST,2021,17,2026-09-23T04:17:05Z,
Rutgers,-4.308868054642168,-16.644275012206336,12,1,Illinois,0.2087256830828954,Northwestern,-0.9427101469680569,0.0,-0.23375360156875674,1455.8113991326045,1843.1883603838694,0.0,0.0,0.13287003601815683,5,8,-0.10088356555059991,1483.858629511904,71,Big Ten,RUTG,2021,17,2026-09-23T04:17:05Z,
Georgia State,-3.4162696060133255,-18.26205819863089,13,0,Coastal Carolina,0.19395899558790808,Army,-0.8273125046850136,0.0,-0.02057684058518085,1501.4771743998924,1843.1883603838694,0.0,0.0,-0.09269063841801405,8,5,-0.11326747900319489,1481.8772033594887,72,Sun Belt,GAST,2021,17,2026-09-23T04:17:05Z,
Nebraska,-4.820431108723303,-5.062567220906787,11,1,Northwestern,0.0396849403478029,Illinois,-0.7912743169171046,0.0,-0.15474939266258728,1731.8507680261162,1843.1883603838694,0.0,0.0,0.0,3,9,-0.15474939266258728,1475.240097173986,73,Big Ten,NEB,2021,17,2026-09-23T04:17:05Z,
North Carolina,-4.298884955197496,-12.134186913630128,12,1,Wake Forest,0.31150790182352406,Georgia Tech,-0.93833864081202,0.0,-0.14586800478202225,1577.4072718951322,1843.1883603838694,0.0,0.0,-0.01991156604242661,6,7,-0.16577957082444886,1473.4752686680881,74,ACC,UNC,2021,17,2026-09-23T04:17:05Z,
Boston College,-4.0729457418151345,-15.964401707395638,11,1,Missouri,0.09828434720195789,Florida State,-0.8713466575229716,0.0,-0.15649765941535118,1482.4515073323887,1843.1883603838694,0.0,0.0,-0.015571072162064964,6,6,-0.17206873157741615,1472.4690029476135,75,ACC,BC,2021,17,2026-09-23T04:17:05Z,
Syracuse,-4.58926248492211,-15.582190511205583,11,1,Liberty,0.16428261094225993,Rutgers,-0.93005801479558,0.0,-0.29026091025144035,1508.2247290090393,1843.1883603838694,0.0,0.0,0.1104367169364048,5,7,-0.17982419331503555,1471.2281290695944,76,ACC,SYR,2021,17,2026-09-23T04:17:05Z,
Virginia Tech,-4.772470786872879,-17.00825311686948,12,1,Virginia,0.1741884014410423,Syracuse,-0.9058140556801328,0.0,-0.3672128868477612,1460.6758095425598,1843.1883603838694,0.0,0.0,0.13562396516236233,6,7,-0.23158892168539888,1462.9457725303362,77,ACC,VT,2021,17,2026-09-23T04:17:05Z,
Illinois,-4.046454124134782,-13.328541071274762,12,0,Penn State,0.4398466748497012,Rutgers,-0.93005801479558,0.0,-0.09949367360507037,1596.430387951756,1843.1883603838694,0.0,0.0,-0.13287003601815683,5,7,-0.23236370962322722,1462.8218064602836,78,Big Ten,ILL,2021,17,2026-09-23T04:17:05Z,
Miami (OH),-4.312434165537158,-15.095461800212352,12,1,Central Michigan,0.11096207337429331,Ohio,-0.9714012915126741,0.0,-0.2054825573634413,1514.4237486142013,1843.1883603838694,0.0,0.0,-0.03401175483859639,7,6,-0.23949431220203768,1461.680910047674,79,Mid-American,M-OH,2021,17,2026-09-23T04:17:05Z,
Eastern Michigan,-4.607739150182174,-21.495003691230416,12,1,Toledo,0.14697678993848962,Ohio,-0.9803731050137288,0.0,-0.4069519999949442,1353.5501927404193,1843.1883603838694,0.0,0.0,0.13949886913495108,7,6,-0.2674531308599931,1457.207499062401,80,Mid-American,EMU,2021,17,2026-09-23T04:17:05Z,
Memphis,-4.389643942933991,-17.341744254051402,11,1,Mississippi State,0.20392073127326582,Temple,-0.9888354891030943,0.0,-0.2689790913049378,1484.203339953538,1843.1883603838694,0.0,0.0,0.0,6,6,-0.2689790913049378,1456.96334539121,81,American Athletic,MEM,2021,17,2026-09-23T04:17:05Z,
Middle Tennessee,-4.6280564750520075,-18.11958820544807,12,1,Marshall,0.12690166317767404,Charlotte,-0.9745256484530315,0.0,-0.3487648740770366,1464.2363925225768,1843.1883603838694,0.0,0.0,0.06820033443756468,7,6,-0.2805645396394719,1455.1096736576844,82,Conference USA,MTSU,2021,17,2026-09-23T04:17:05Z,
Marshall,-4.463762761114735,-11.476069448929188,12,1,Navy,0.12015793813344955,Middle Tennessee,-0.8956541491862736,0.0,-0.17846124876082256,1562.402805814968,1843.1883603838694,0.0,0.0,-0.11484818734189298,7,6,-0.29330943610271554,1453.0704902235655,83,Conference USA,MRSH,2021,17,2026-09-23T04:17:05Z,
Toledo,-4.798991545073016,-13.302864726149705,12,1,Western Michigan,0.10391785596327952,Eastern Michigan,-0.9615710291131545,0.0,-0.30448904192369175,1527.538421588906,1843.1883603838694,0.0,0.0,-0.038987233232858076,7,6,-0.3434762751565498,1445.043795974952,84,Mid-American,TOL,2021,17,2026-09-23T04:17:05Z,
Wyoming,-4.704533996591765,-20.25070988988782,12,1,Utah State,0.20417588397977904,New Mexico,-0.988322409507831,0.0,-0.4098869941837219,1417.1759627336014,1843.1883603838694,0.0,0.0,-0.03968196614621433,7,6,-0.4495689603299362,1428.06896634721,85,Mountain West,WYO,2021,17,2026-09-23T04:17:05Z,
