school,solver_rating,solver_iterations,solver_max_change,solver_z,quality_z,prior_rating,prior_z,market_z,fbs_games,credibility,h2h_adjustment,power_score,power_rating,wins,losses,rank,conference,abbreviation,season,week,as_of
Tennessee,1863.1622997052395,5,0.002203731748243558,0.8533593982649058,0.7703514907005224,1708.2186971527035,1.4442102117721969,-0.4318368418075119,12,1.0,0.0,0.8160058398609333,1630.5609343777494,8,5,28,SEC,TENN,2025,17,2026-09-23T04:15:14Z
North Texas,1837.0024598481546,5,0.002203731748243558,0.7540131173884529,0.7821150507779637,1421.8843282132245,-0.5202500968223102,1.3843501705416774,13,1.0,0.0,0.7666589874137328,1622.6654379861973,12,2,29,American Athletic,UNT,2025,17,2026-09-23T04:15:14Z
Virginia,1848.9457251412439,5,0.002203731748243558,0.79936962548909,0.6561109158992648,1440.190383373614,-0.39465735396464907,0.9775251316536877,13,1.0,0.018967029664850865,0.7538702358385195,1620.619237734163,11,3,30,ACC,UVA,2025,17,2026-09-23T04:15:14Z
Pittsburgh,1844.209735535883,5,0.002203731748243558,0.7813839284767014,0.6944506364233212,1481.991473425059,-0.10787172440089567,0.4416933287054628,12,1.0,0.0,0.7422639470526802,1618.7622315284289,8,5,31,ACC,PITT,2025,17,2026-09-23T04:15:14Z
Auburn,1811.5449576013084,5,0.002203731748243558,0.6573340787381784,0.7912587812710928,1590.2448107048574,0.6348242542435918,0.06872222988873303,11,1.0,0.0,0.71760019487799,1614.8160311804784,5,7,32,SEC,AUB,2025,17,2026-09-23T04:15:14Z
Florida State,1820.902891680292,5,0.002203731748243558,0.6928723676769865,0.8284231858137266,1480.2264760512667,-0.11998087950662242,-0.6227993369668899,11,1.0,-0.06561190126273242,0.6882583345757871,1610.1213335321258,5,7,33,ACC,FSU,2025,17,2026-09-23T04:15:14Z
NC State,1825.282190367452,5,0.002203731748243558,0.7095034724464845,0.5017175053185705,1505.756346318082,0.05517244563726303,0.5133310823801525,12,1.0,0.046644871597881554,0.6626446588368047,1606.0231454138889,8,5,34,ACC,NCSU,2025,17,2026-09-23T04:15:14Z
Iowa State,1788.0257552209127,5,0.002203731748243558,0.5680160516234172,0.6738989534718064,1572.5485539904296,0.5134151685828331,0.3485387263948142,11,1.0,0.04178657670823016,0.6574499341634226,1605.1919894661476,8,4,35,Big 12,ISU,2025,17,2026-09-23T04:15:14Z
TCU,1802.572068930787,5,0.002203731748243558,0.6232580628678699,0.7539961543586746,1590.566109507029,0.6370285957845774,-0.3441206243120104,12,1.0,-0.04178657670823016,0.6403036273305018,1602.4485803728803,9,4,36,Big 12,TCU,2025,17,2026-09-23T04:15:14Z
Georgia Tech,1792.150823739576,5,0.002203731748243558,0.5836816756459108,0.5937942121927385,1527.614290721692,0.2051337107392984,-0.36126968495468054,12,1.0,0.037185419077625514,0.6254177361696087,1600.0668377871375,9,4,37,ACC,GT,2025,17,2026-09-23T04:15:14Z
Clemson,1809.0451436246929,5,0.002203731748243558,0.6478406253066402,0.6214820070435563,1747.584616974028,1.714288817029155,-0.5876912024466837,12,1.0,-0.06755190955229429,0.5684273375359581,1590.9483740057533,7,6,38,ACC,CLEM,2025,17,2026-09-23T04:15:14Z
LSU,1785.9167847418,5,0.002203731748243558,0.5600068904541322,0.4424410648350379,1738.4191065790276,1.6514068044866985,-0.986507514982761,12,1.0,0.010561510918643657,0.5176637798441834,1582.8262047750693,7,6,39,SEC,LSU,2025,17,2026-09-23T04:15:14Z
Kansas State,1770.8957390997755,5,0.002203731748243558,0.5029620068629802,0.5121949515515536,1633.3077088855412,0.9302667977367913,-0.17496220917070338,11,1.0,0.0,0.5071168319728382,1581.1386931156542,6,6,40,Big 12,KSU,2025,17,2026-09-23T04:15:14Z
Duke,1779.4630654218545,5,0.002203731748243558,0.5354978332213733,0.4073743731828404,1511.5193578262458,0.09471086153784973,0.2208401648897273,13,1.0,0.01980497955602517,0.4976472557600587,1579.6235609216094,9,5,41,ACC,DUKE,2025,17,2026-09-23T04:15:14Z
Arkansas,1734.567607288097,5,0.002203731748243558,0.36499997015340296,0.6519833491414262,1562.7177803366246,0.4459689702196937,-1.084306292941158,11,1.0,0.0,0.4941424906980134,1579.062798511682,2,10,42,SEC,ARK,2025,17,2026-09-23T04:15:14Z
Old Dominion,1757.680560696047,5,0.002203731748243558,0.45277520018902145,0.5179406938840576,1440.7058053283683,-0.39112118757273673,1.0414537140671232,12,1.0,0.0,0.48209967235178774,1577.135947576286,10,3,43,Sun Belt,ODU,2025,17,2026-09-23T04:15:14Z
Wake Forest,1746.5793169237768,5,0.002203731748243558,0.41061640686677425,0.5275153463325899,1427.2041648967258,-0.48375217988816716,1.4455956618686505,12,1.0,0.0,0.4632209296263913,1574.1153487402225,9,4,44,ACC,WAKE,2025,17,2026-09-23T04:15:14Z
South Carolina,1763.633646080295,5,0.002203731748243558,0.47538301796986426,0.3350159089890073,1698.0532305401373,1.3744677782924428,-0.09534223229849655,11,1.0,0.0,0.41221781892847864,1565.9548510285565,4,8,45,SEC,SC,2025,17,2026-09-23T04:15:14Z
Florida,1765.1647281894996,5,0.002203731748243558,0.4811975533071192,0.3191056776036466,1689.7074749356216,1.3172098749152672,-1.1104504232008814,11,1.0,0.0,0.40825620924055656,1565.320993478489,4,8,46,SEC,FLA,2025,17,2026-09-23T04:15:14Z
East Carolina,1769.3926329607696,5,0.002203731748243558,0.49725371485933634,0.36563143062254677,1445.5212464792187,-0.3580837878213376,1.5247955881837583,12,1.0,-0.035788183527605655,0.4022355034251754,1564.3576805480282,9,4,47,American Athletic,ECU,2025,17,2026-09-23T04:15:14Z
Washington State,1731.0655386135272,5,0.002203731748243558,0.3517002901823804,0.37585522100685576,1485.0295162931625,-0.08702855893563013,1.8226338785917748,12,1.0,0.038382607345611774,0.4009526163990061,1564.152418623841,7,6,48,Pac-12,WSU,2025,17,2026-09-23T04:15:14Z
Toledo,1747.3063202965986,5,0.002203731748243558,0.4133773213704205,0.46321615024097673,1458.2713017298606,-0.270609211978271,1.1825008541620134,12,1.0,-0.038382607345611774,0.397422187016559,1563.5875499226495,8,5,49,Mid-American,TOL,2025,17,2026-09-23T04:15:14Z
Navy,1707.3983223705332,5,0.002203731748243558,0.26182015615688714,0.5616454644557705,1522.2089723732563,0.1680493279243807,0.17068380376899986,12,1.0,0.0,0.39674154489138463,1563.4786471826214,11,2,50,American Athletic,NAVY,2025,17,2026-09-23T04:15:14Z
Kansas,1706.398586492195,5,0.002203731748243558,0.2580234952478656,0.5262764528249303,1552.555805909352,0.3762504956500247,-1.2672828367198365,11,1.0,0.0,0.37873732615754474,1560.5979721852073,5,7,51,Big 12,KU,2025,17,2026-09-23T04:15:14Z
Nebraska,1730.3944176051154,5,0.002203731748243558,0.3491515981197374,0.3791667387308928,1545.5156504286585,0.3279499508730204,-0.996383057543666,12,1.0,0.0,0.3626584113947573,1558.0253458231612,7,6,52,Big Ten,NEB,2025,17,2026-09-23T04:15:14Z
UTSA,1701.1684059491147,5,0.002203731748243558,0.23816102712474055,0.3927364947894665,1511.420434226224,0.09403217428648696,1.3671079319457466,12,1.0,0.0399506719249233,0.3476706594987905,1555.6273055198064,7,6,53,American Athletic,UTSA,2025,17,2026-09-23T04:15:14Z
Arizona State,1748.6735224846434,5,0.002203731748243558,0.4185694958382473,0.283933116785531,1679.6060363805636,1.2479067200945062,-0.4785028666938373,12,1.0,-0.03319320302470352,0.32478992223982145,1551.9663875583715,8,5,54,Big 12,ASU,2025,17,2026-09-23T04:15:14Z
Tulane,1725.6003213611411,5,0.002203731748243558,0.33094523162037875,0.21858548893025362,1558.8267485331328,0.41927368538277543,-0.3674123405117671,14,1.0,0.0273366401640448,0.3077199875738672,1549.2351980118187,11,3,55,American Athletic,TULN,2025,17,2026-09-23T04:15:14Z
Houston,1737.4015616423314,5,0.002203731748243558,0.37576237645271277,0.1504449428109777,1421.343478678102,-0.5239607147568782,0.41119858745770904,12,1.0,0.03319320302470352,0.3075627343386355,1549.2100374941817,10,3,56,Big 12,HOU,2025,17,2026-09-23T04:15:14Z
Northwestern,1773.4613743257469,5,0.002203731748243558,0.5127054272806264,0.06643220214853422,1458.5521435327069,-0.26868243463495406,1.2589985215971011,12,1.0,-0.031499128561362444,0.2803833474098224,1544.8613355855716,7,6,57,Big Ten,NU,2025,17,2026-09-23T04:15:14Z
Wisconsin,1743.9815460653735,5,0.002203731748243558,0.4007509461161919,0.12217664772805473,1538.6089376665877,0.2805649194001865,-0.09731017373362362,12,1.0,0.0,0.27539251184153013,1544.0628018946447,4,8,58,Big Ten,WIS,2025,17,2026-09-23T04:15:14Z
Cincinnati,1692.802195071163,5,0.002203731748243558,0.20638896963916978,0.20204953145550772,1476.1137726646912,-0.14819699129883782,-0.8639688734523413,12,1.0,0.03246011927050926,0.23689634172703114,1537.903414676325,7,6,59,Big 12,CIN,2025,17,2026-09-23T04:15:14Z
Boise State,1687.389129934776,5,0.002203731748243558,0.18583196728824064,0.33407306736252074,1587.5985500487996,0.6166689973518853,-0.6726000717622682,13,1.0,-0.021128552057363137,0.23141191026430358,1537.0259056422885,9,5,60,Mountain West,BOIS,2025,17,2026-09-23T04:15:14Z
Rutgers,1711.3822663986168,5,0.002203731748243558,0.27694983678843255,0.1707146376358124,1513.4550585162635,0.10799116452398036,-0.34371588552089033,11,1.0,0.0,0.22914399716975348,1536.6630395471605,5,7,61,Big Ten,RUTG,2025,17,2026-09-23T04:15:14Z
Kentucky,1692.67220536292,5,0.002203731748243558,0.20589531240974115,0.21408153314448908,1517.0739203819355,0.13281916726682086,-0.5874592072423066,11,1.0,0.0,0.20957911174037774,1533.5326578784604,5,7,62,SEC,UK,2025,17,2026-09-23T04:15:14Z
Baylor,1662.1222945111808,5,0.002203731748243558,0.08987701715991392,0.41658662730906326,1569.3231966525043,0.49128689074159526,-1.5145865071533635,11,1.0,-0.03246011927050926,0.20443622245652188,1532.7097955930435,5,7,63,Big 12,BAY,2025,17,2026-09-23T04:15:14Z
Michigan State,1671.4041317494045,5,0.002203731748243558,0.1251263158695294,0.2946437377059459,1431.510448663622,-0.4542079670542541,-0.2889670442903883,11,1.0,-0.012570339853092694,0.18883881584282414,1530.2142105348519,4,8,64,Big Ten,MSU,2025,17,2026-09-23T04:15:14Z
San Diego State,1683.570187652285,5,0.002203731748243558,0.17132890783833513,0.11237037138957491,1374.2266051789254,-0.8472164531337285,1.3795959636590804,12,1.0,0.021128552057363137,0.16592611849375616,1526.548178959001,9,4,65,Mountain West,SDSU,2025,17,2026-09-23T04:15:14Z
Mississippi State,1685.1850107685214,5,0.002203731748243558,0.1774614633794941,0.08874994229355306,1469.1469498586137,-0.19599442103191692,-0.5119670462037547,12,1.0,0.0,0.13754127889082063,1522.0066046225313,5,8,66,SEC,MSST,2025,17,2026-09-23T04:15:14Z
Memphis,1660.3391803001052,5,0.002203731748243558,0.0831053485940479,0.11000420080231851,1556.3899743094762,0.40255565652333614,-0.25492910417656167,12,1.0,0.0,0.09520983208776967,1515.2335731340431,8,5,67,American Athletic,MEM,2025,17,2026-09-23T04:15:14Z
Minnesota,1701.3401982155535,5,0.002203731748243558,0.23881343642262903,-0.12177234362298607,1572.721894651057,0.5146044105481947,-0.07290135361700044,12,1.0,0.01257033985309268,0.08912017525519488,1514.2592280408312,8,5,68,Big Ten,MINN,2025,17,2026-09-23T04:15:14Z
Western Michigan,1623.6650148558097,5,0.002203731748243558,-0.05617080756910698,-0.06307942162997014,1375.7729966404781,-0.83660709226999,2.115355870770654,13,1.0,0.0,-0.059279683896495405,1490.5152505765607,10,4,69,Mid-American,WMU,2025,17,2026-09-23T04:15:14Z
Virginia Tech,1596.5952248302603,5,0.002203731748243558,-0.15897277340057883,0.0031995629672606843,1562.603397651505,0.4451842224936691,-1.300906011277095,11,1.0,0.0,-0.08599522203505104,1486.2407644743919,3,9,70,ACC,VT,2025,17,2026-09-23T04:15:14Z
New Mexico,1608.03058554081,5,0.002203731748243558,-0.11554511622529441,-0.10076951132277628,1331.775110123981,-1.1384643301692685,0.9838186071337497,12,1.0,0.020133402606865247,-0.08876269141229601,1485.7979693740326,9,4,71,Mountain West,UNM,2025,17,2026-09-23T04:15:14Z
UNLV,1592.0586479486014,5,0.002203731748243558,-0.17620116790012869,-0.06261075138045004,1572.2200898806605,0.5111616678632751,0.46181424193893306,13,1.0,0.016189386447112042,-0.10889609401916125,1482.5766249569342,10,4,72,Mountain West,UNLV,2025,17,2026-09-23T04:15:14Z
Purdue,1585.9053917453855,5,0.002203731748243558,-0.1995691671848761,-0.018466977821320393,1331.5843843287842,-1.1397728466979584,-1.0086572429057215,11,1.0,0.0,-0.11807318197127603,1481.1082908845958,2,10,73,Big Ten,PUR,2025,17,2026-09-23T04:15:14Z
UCF,1610.310533291445,5,0.002203731748243558,-0.1068866408349391,-0.1451196473979352,1527.4817878273134,0.20422464530735343,-0.4866505822799098,11,1.0,0.0,-0.12409149378828735,1480.145360993874,5,7,74,Big 12,UCF,2025,17,2026-09-23T04:15:14Z
UCLA,1616.055918372871,5,0.002203731748243558,-0.08506759900742761,-0.09327891546269071,1514.0223734355961,0.11188335408414438,-1.2089826402315937,12,1.0,-0.03632278905397729,-0.1250854804662733,1479.9863231253962,3,9,75,Big Ten,UCLA,2025,17,2026-09-23T04:15:14Z
Texas State,1583.9126722432004,5,0.002203731748243558,-0.2071368462094267,-0.03876796684751013,1536.8111576006359,0.2682308513795523,0.2629960057890537,12,1.0,0.0,-0.13137085049656425,1478.9806639205497,7,6,76,Sun Belt,TXST,2025,17,2026-09-23T04:15:14Z
Stanford,1598.4326406856387,5,0.002203731748243558,-0.15199488543748302,-0.13646695653696925,1379.9383192319224,-0.8080299747772808,1.1221171291915402,12,1.0,0.0,-0.14500731743225181,1476.7988292108398,4,8,77,ACC,STAN,2025,17,2026-09-23T04:15:14Z
Maryland,1611.691439938391,5,0.002203731748243558,-0.10164242143752862,-0.23035165444416394,1467.3261721277443,-0.20848626962247754,-0.549940201794152,11,1.0,0.0,-0.15956157629051454,1474.4701477935178,4,8,78,Big Ten,MD,2025,17,2026-09-23T04:15:14Z
California,1593.2144765203755,5,0.002203731748243558,-0.1718117193957109,-0.14096899447448663,1520.4588328546256,0.15604210842227684,-0.5838988769441629,12,1.0,-0.0020071719576641445,-0.15993966513882413,1474.409653577788,7,6,79,ACC,CAL,2025,17,2026-09-23T04:15:14Z
Army,1611.000208270239,5,0.002203731748243558,-0.10426748702776542,-0.3722674232204116,1408.9844892053575,-0.6087522972814182,0.5008990498599611,12,1.0,0.0,-0.22486745831445623,1464.021206669687,7,6,80,American Athletic,ARMY,2025,17,2026-09-23T04:15:14Z
Boston College,1548.3111661780113,5,0.002203731748243558,-0.3423394025132687,-0.10178892614933635,1496.7337359630865,-0.006729169554620911,-0.42897272617423576,11,1.0,0.0,-0.23409168814949913,1462.5453298960801,2,10,81,ACC,BC,2025,17,2026-09-23T04:15:14Z
Ohio,1552.0367231940543,5,0.002203731748243558,-0.3281909889236187,-0.3077643376223041,1520.1326264808706,0.1538040974003179,0.23608073444428557,12,1.0,0.040985485756206086,-0.27801351008182107,1455.5178383869086,9,4,82,Mid-American,OHIO,2025,17,2026-09-23T04:15:14Z
West Virginia,1582.0132978533172,5,0.002203731748243558,-0.21435003186567492,-0.29572766627626257,1477.2468922891592,-0.1404229733372448,-0.6675506105988402,11,1.0,-0.040985485756206086,-0.29195545310664545,1453.2871275029368,4,8,83,Big 12,WVU,2025,17,2026-09-23T04:15:14Z
Utah State,1588.1737084207755,5,0.002203731748243558,-0.19095486270972833,-0.441984388389958,1404.8214859214752,-0.6373135026512979,0.7636298395749918,12,1.0,0.007634172897974412,-0.2962839763678573,1452.5945637811428,6,7,84,Mountain West,USU,2025,17,2026-09-23T04:15:14Z
Hawai'i,1579.6811065601858,5,0.002203731748243558,-0.2232069106742165,-0.47977670058158645,1312.7324338361093,-1.2691108252983412,0.980512255048819,12,1.0,0.036752338824365405,-0.30191097730816757,1451.694243630693,9,4,85,Mountain West,HAW,2025,17,2026-09-23T04:15:14Z
Fresno State,1592.719502563376,5,0.002203731748243558,-0.17369146415054296,-0.3953148675090792,1471.3517296961497,-0.1808680410026144,1.0841771327240355,12,1.0,-0.04237933976467567,-0.31580133542655997,1449.4717863317503,9,4,86,Mountain West,FRES,2025,17,2026-09-23T04:15:14Z
Colorado,1548.103441559077,5,0.002203731748243558,-0.3431282708110233,-0.37229793119567095,1593.3038962310168,0.6558117875215345,-1.5005829385098612,12,1.0,0.0,-0.35625461798411473,1442.9992611225416,3,9,87,Big 12,COLO,2025,17,2026-09-23T04:15:14Z
North Carolina,1534.216639910408,5,0.002203731748243558,-0.39586567687318686,-0.30994994537678594,1514.000034147296,0.11173009045271087,-0.8108904854914037,11,1.0,0.0,-0.3572035976998064,1442.847424368031,4,8,88,ACC,UNC,2025,17,2026-09-23T04:15:14Z
Western Kentucky,1512.591739907751,5,0.002203731748243558,-0.4779897801293975,-0.3883013992805714,1418.9315867643181,-0.540508033022573,0.9979521706287887,12,1.0,0.0,-0.43763000874742575,1429.9791986004118,9,4,89,Conference USA,WKU,2025,17,2026-09-23T04:15:14Z
UConn,1536.24663197228,5,0.002203731748243558,-0.3881564491922274,-0.6435365355216203,1446.6451514663981,-0.35037298891821284,0.2125918015642306,12,1.0,-0.00041175593505116126,-0.5034892439755054,1419.4417209639191,9,4,90,FBS Independents,CONN,2025,17,2026-09-23T04:15:14Z
Marshall,1465.283166865211,5,0.002203731748243558,-0.6576518427041219,-0.32130056659380346,1520.688254103249,0.15761610367313686,0.09582525794102668,11,1.0,0.0,-0.5062937684544786,1418.9929970472833,5,7,91,Sun Belt,MRSH,2025,17,2026-09-23T04:15:14Z
Miami (OH),1509.344866316858,5,0.002203731748243558,-0.49032031492981665,-0.5773115730475209,1494.8729460255556,-0.0194955307443391,-0.05497100541867463,13,1.0,0.0,-0.5294663810827835,1415.2853790267545,7,7,92,Mid-American,M-OH,2025,17,2026-09-23T04:15:14Z
Temple,1498.7752261227124,5,0.002203731748243558,-0.5304602565054243,-0.6324360351655053,1281.210291659311,-1.4853754580685752,0.31251066641751357,11,1.0,0.0,-0.5763493569024607,1407.7841028956063,5,7,93,American Athletic,TEM,2025,17,2026-09-23T04:15:14Z
Louisiana Tech,1499.5546277119238,5,0.002203731748243558,-0.5275003511841241,-0.5885600929971039,1396.3378655761053,-0.6955172575948287,0.8619727857244013,12,1.0,-0.03244197046997599,-0.587419205469941,1406.0129271248095,8,5,94,Conference USA,LT,2025,17,2026-09-23T04:15:14Z
Kennesaw State,1471.474076979105,5,0.002203731748243558,-0.6341408465200528,-0.6473685077199642,1285.2482903826526,-1.4576718741518413,-0.09159283178137335,13,1.0,0.03244197046997599,-0.6076513235900369,1402.7757882255942,10,4,95,Conference USA,KENN,2025,17,2026-09-23T04:15:14Z
Syracuse,1450.5246808434404,5,0.002203731748243558,-0.7136996130895711,-0.5771537532690839,1509.2950882890666,0.07945076811075569,-1.7323012265716637,11,1.0,0.00041175593505116126,-0.6518422202353007,1395.7052447623519,3,9,96,ACC,SYR,2025,17,2026-09-23T04:15:14Z
Central Michigan,1448.9526876782581,5,0.002203731748243558,-0.7196695148694461,-0.6866581461212141,1300.031557688735,-1.3562479970193,0.2580377902522887,12,1.0,0.0,-0.7048143989327418,1387.2296961707614,7,6,97,Mid-American,CMU,2025,17,2026-09-23T04:15:14Z
Air Force,1485.4890418040854,5,0.002203731748243558,-0.5809167197829376,-0.8735350140981067,1444.0304560208149,-0.3683116856975604,0.08337482230881799,11,1.0,0.0,-0.7125949522247637,1385.9848076440378,4,8,98,Mountain West,AF,2025,17,2026-09-23T04:15:14Z
Troy,1460.9632377365301,5,0.002203731748243558,-0.6740574818413989,-0.766082561697332,1457.5088735947857,-0.27584001893678556,0.5967550492412553,13,1.0,0.0,-0.7154687677765688,1385.524997155749,8,6,99,Sun Belt,TROY,2025,17,2026-09-23T04:15:14Z
Florida Atlantic,1414.2332760254508,5,0.002203731748243558,-0.8515221730190646,-0.7227495618295021,1372.5247584005256,-0.8588923496035042,-0.3296465499627059,11,1.0,-0.018659637700012444,-0.812234135683774,1370.0425382905962,4,8,100,American Athletic,FAU,2025,17,2026-09-23T04:15:14Z
