school,solver_rating,solver_iterations,solver_max_change,solver_z,quality_z,prior_rating,prior_z,market_z,fbs_games,credibility,h2h_adjustment,power_score,power_rating,wins,losses,rank,conference,abbreviation,season,week,as_of
NC State,1765.454860755092,5,1.6590057413639474e-07,1.0125894257913766,1.0011727838975042,1488.821208107605,-0.060600881981886255,1.2658176694118433,11,1.0,0.04099268341018569,1.0484446203493196,1667.751139255891,9,3,16,ACC,NCSU,2021,17,2026-09-23T04:17:05Z
Clemson,1810.2388834202598,5,1.6590057413639474e-07,1.2064469160175362,0.8553307034214994,1890.2997601507593,2.755215303873582,-0.13168843445672798,12,1.0,-0.00960549714860437,1.0388391232007153,1666.2142597121144,10,3,17,ACC,CLEM,2021,17,2026-09-23T04:17:05Z
Pittsburgh,1797.242714834826,5,1.6590057413639474e-07,1.1501901424051069,0.9079432531530285,1531.3110083806628,0.23740623878152167,1.2094326400306528,13,1.0,-0.02204729438178399,1.0191317478598876,1663.061079657582,11,3,18,ACC,PITT,2021,17,2026-09-23T04:17:05Z
Tennessee,1757.8923947462304,5,1.6590057413639474e-07,0.9798536286665942,1.0437992524181425,1520.5022007002062,0.16159741795774593,0.6417476988666772,12,1.0,-0.030182892571835374,0.9784462667829555,1656.551402685273,7,6,19,SEC,TENN,2021,17,2026-09-23T04:17:05Z
Michigan State,1785.9635989031744,5,1.6590057413639474e-07,1.1013660087887998,0.5561339030442015,1463.6027596792305,-0.23747338215754965,0.6979095592673387,12,1.0,0.1013093641832934,0.9573209253870238,1653.1713480619237,11,2,20,Big Ten,MSU,2021,17,2026-09-23T04:17:05Z
Penn State,1772.8853147520665,5,1.6590057413639474e-07,1.0447537798929287,0.895393605281952,1655.631751336577,1.1093441255536465,0.062108187416302744,12,1.0,-0.03591064322908355,0.9416310580889056,1650.660969294225,7,6,21,Big Ten,PSU,2021,17,2026-09-23T04:17:05Z
Ole Miss,1777.4177961879504,5,1.6590057413639474e-07,1.0643736224922968,0.7413098936171076,1562.2261735571237,0.45423331970343617,0.09769553457532926,12,1.0,0.018133047580609407,0.9371279920790712,1649.9404787326514,10,3,22,SEC,MISS,2021,17,2026-09-23T04:17:05Z
Minnesota,1753.8251038463945,5,1.6590057413639474e-07,0.9622474655990872,0.8476947507772737,1553.4107037811755,0.392405004455436,1.0251850950965227,13,1.0,0.0004583281483589996,0.9111570720776301,1645.7851315324208,9,4,23,Big Ten,MINN,2021,17,2026-09-23T04:17:05Z
Kansas State,1725.730099035925,5,1.6590057413639474e-07,0.8406320591142724,0.9884392474939755,1457.379058006765,-0.28112403252499535,0.7956525874144773,12,1.0,0.0,0.9071452938851388,1645.1432470216223,8,5,24,Big 12,KSU,2021,17,2026-09-23T04:17:05Z
Nebraska,1731.8507680261162,5,1.6590057413639474e-07,0.8671267207889243,0.9830866924999347,1521.9476845486827,0.17173548584759704,0.41901237132404406,11,1.0,-0.043351426572425744,0.8759572814864532,1640.1531650378324,3,9,25,Big Ten,NEB,2021,17,2026-09-23T04:17:05Z
Mississippi State,1654.0674480476382,5,1.6590057413639474e-07,0.5304245155130645,1.101701640682233,1522.408655369776,0.17496855793235933,-0.5998897486711208,12,1.0,0.06994603735919613,0.8574452591983865,1637.191241471742,7,6,26,SEC,MSST,2021,17,2026-09-23T04:17:05Z
Kentucky,1737.4882499987348,5,1.6590057413639474e-07,0.8915298012039643,0.8262016446830547,1542.903180931809,0.3187092795856499,0.7634476907133523,12,1.0,-0.037683545534817675,0.8244485852347373,1631.9117736375579,10,3,27,SEC,UK,2021,17,2026-09-23T04:17:05Z
Western Kentucky,1737.3336243044523,5,1.6590057413639474e-07,0.8908604698836811,0.7157122936872399,1421.676428235899,-0.5315285492165961,1.8337263010024898,13,1.0,0.0,0.8120437905952825,1629.9270064952452,9,5,28,Conference USA,WKU,2021,17,2026-09-23T04:17:05Z
Auburn,1737.5116631468213,5,1.6590057413639474e-07,0.8916311501640675,0.7725014501454511,1633.5708334114302,0.9546173301810745,0.08545348955505377,12,1.0,-0.043565118425160976,0.7944576667305291,1627.1132266768846,6,7,29,SEC,AUB,2021,17,2026-09-23T04:17:05Z
Houston,1728.296199689166,5,1.6590057413639474e-07,0.851739990083858,0.5959466091440984,1486.0531378855217,-0.08001506212989246,0.8172398040485096,13,1.0,0.030725100643478997,0.7673580693044452,1622.7772910887113,12,2,30,American Athletic,HOU,2021,17,2026-09-23T04:17:05Z
Wake Forest,1746.091197310296,5,1.6590057413639474e-07,0.928769550451954,0.48618750625943796,1503.3095859582124,0.04101502913195432,0.7395375216589821,13,1.0,0.0,0.7296076305653217,1616.7372208904515,11,3,31,ACC,WAKE,2021,17,2026-09-23T04:17:05Z
Boise State,1703.553256850125,5,1.6590057413639474e-07,0.7446347209692873,0.6851363988705451,1545.8337836495655,0.3392634001606485,0.8384783981581199,12,1.0,-0.009109636383341835,0.7087508396415114,1613.4001343426419,7,5,32,Mountain West,BOIS,2021,17,2026-09-23T04:17:05Z
UCLA,1699.0206523048726,5,1.6590057413639474e-07,0.7250143454639453,0.5507263905688737,1530.1462318342572,0.2292369439696752,1.0350959513104354,12,1.0,-0.01563187279065159,0.6309528929705115,1600.9524628752818,8,4,33,Pac-12,UCLA,2021,17,2026-09-23T04:17:05Z
Air Force,1662.8201612371972,5,1.6590057413639474e-07,0.5683125592978637,0.6077952026171375,1458.915613570302,-0.27034722264497846,0.8143928569594655,12,1.0,0.009109636383341835,0.5951893851748788,1595.2303016279807,10,3,34,Mountain West,AF,2021,17,2026-09-23T04:17:05Z
Iowa,1701.4365456268372,5,1.6590057413639474e-07,0.7354720709691279,0.362900610106939,1709.5637882968308,1.487602694625387,-0.4243282231032498,14,1.0,0.0,0.5678149135811429,1590.8503861729828,10,4,35,Big Ten,IOWA,2021,17,2026-09-23T04:17:05Z
Texas,1667.8025053749461,5,1.6590057413639474e-07,0.5898797315282015,0.5104639781207239,1716.1086487991645,1.533505829532221,-0.683202721680714,12,1.0,0.0,0.5541426424948366,1588.662822799174,5,7,36,Big 12,TEX,2021,17,2026-09-23T04:17:05Z
BYU,1661.2460349340035,5,1.6590057413639474e-07,0.56149860744013,0.4400182101518074,1661.9961968035552,1.1539818987764245,-0.12913652244646254,12,1.0,0.04725691751680383,0.5540893461771887,1588.6542953883502,10,3,37,FBS Independents,BYU,2021,17,2026-09-23T04:17:05Z
Arizona State,1627.6126240518831,5,1.6590057413639474e-07,0.41590899236465584,0.7412636618360364,1605.3299246966362,0.756546455765258,-0.7744110840352552,12,1.0,-0.04861790217980444,0.5137006914469727,1582.1921106315156,8,5,38,Pac-12,ASU,2021,17,2026-09-23T04:17:05Z
Oregon,1633.6964210972342,5,1.6590057413639474e-07,0.4422440457178329,0.5708864903876505,1711.9641551844757,1.504437944976433,-1.241179168268971,13,1.0,0.006393417616246455,0.5065265634354973,1581.0442501496796,10,4,39,Pac-12,ORE,2021,17,2026-09-23T04:17:05Z
Miami,1641.0034100306923,5,1.6590057413639474e-07,0.47387395414167477,0.44073322979295976,1640.5145014057389,1.0033175474855334,0.3430640639141034,11,1.0,0.04485371569303909,0.5038143438777921,1580.6102950204468,7,5,40,ACC,MIA,2021,17,2026-09-23T04:17:05Z
Louisville,1638.1223423650272,5,1.6590057413639474e-07,0.4614026191967685,0.5483486511880081,1530.0089015022434,0.22827376182775155,0.45919307580914603,12,1.0,0.0,0.5005283335928263,1580.0845333748523,6,7,41,ACC,LOU,2021,17,2026-09-23T04:17:05Z
SMU,1648.7666865435226,5,1.6590057413639474e-07,0.5074790036916234,0.41490228552143926,1501.7049658141004,0.029760840456254777,-0.01520283654572871,11,1.0,0.0,0.4658194805150405,1574.5311168824064,8,4,42,American Athletic,SMU,2021,17,2026-09-23T04:17:05Z
Louisiana,1644.496469062448,5,1.6590057413639474e-07,0.4889944282931557,0.39484872953046996,1558.7741231546881,0.43002196557729544,0.9098433100818025,13,1.0,0.012331764334805873,0.45896062818475303,1573.4337005095604,13,1,43,Sun Belt,UL,2021,17,2026-09-23T04:17:05Z
LSU,1632.4994265720397,5,1.6590057413639474e-07,0.4370625916934017,0.37893188516492776,1682.3603470213698,1.2968082178978275,-0.2978876375283311,12,1.0,0.047469540164144286,0.45837331391973274,1573.3397302271571,6,7,44,SEC,LSU,2021,17,2026-09-23T04:17:05Z
App State,1649.6151518818906,5,1.6590057413639474e-07,0.5111517724884255,0.49484637557590694,1559.7926384282066,0.4371654400620944,0.11818759053668261,13,1.0,-0.05718548002784496,0.44662886384994716,1571.4606182159916,10,4,45,Sun Belt,APP,2021,17,2026-09-23T04:17:05Z
Fresno State,1615.4462492458877,5,1.6590057413639474e-07,0.36324416360027817,0.4888715305932133,1452.3324494881945,-0.31651900413169687,0.5275062220504158,12,1.0,0.0,0.419776478747099,1567.1642365995358,10,3,46,Mountain West,FRES,2021,17,2026-09-23T04:17:05Z
Florida,1603.1148059598108,5,1.6590057413639474e-07,0.3098647996208917,0.656753452524021,1706.352020753085,1.465076592075549,-2.2697191597569253,12,1.0,-0.047469540164144286,0.41849515326315556,1566.959224522105,6,7,47,SEC,FLA,2021,17,2026-09-23T04:17:05Z
Maryland,1592.5909814763386,5,1.6590057413639474e-07,0.2643101111285308,0.6007598238625589,1443.1330298889422,-0.3810401958023943,0.020679027264326005,12,1.0,0.0,0.41571248185884346,1566.5139970974149,7,6,48,Big Ten,MD,2021,17,2026-09-23T04:17:05Z
Oregon State,1592.0575803732977,5,1.6590057413639474e-07,0.2620011671577651,0.5586630422720427,1471.401421002571,-0.18277657040879514,0.1852268524594246,12,1.0,0.0105994398374058,0.40609845079659584,1564.9757521274553,7,6,49,Pac-12,ORST,2021,17,2026-09-23T04:17:05Z
Texas Tech,1625.9058625890411,5,1.6590057413639474e-07,0.4085209000515769,0.39294485988402983,1468.826092214334,-0.20083893625352786,0.7752934915144176,12,1.0,0.0,0.4015116819761807,1564.2418691161888,7,6,50,Big 12,TTU,2021,17,2026-09-23T04:17:05Z
West Virginia,1605.6555538423506,5,1.6590057413639474e-07,0.3208629855473579,0.3947807872875177,1524.4233295724896,0.18909870809942672,-0.3293014777696394,12,1.0,0.0,0.35412599633042985,1556.6601594128688,6,7,51,Big 12,WVU,2021,17,2026-09-23T04:17:05Z
Liberty,1611.2437528388543,5,1.6590057413639474e-07,0.3450527337628334,0.3002217398873267,1449.9392281203159,-0.3333041385547267,-0.4679940114007307,12,1.0,-0.00012271892098469905,0.3247560675978707,1551.9609708156593,8,5,52,FBS Independents,LIB,2021,17,2026-09-23T04:17:05Z
Coastal Carolina,1581.570405047413,5,1.6590057413639474e-07,0.2166051226032647,0.3880242599410549,1553.5302002627336,0.3932431068278089,-0.42498408306797786,12,1.0,0.0,0.2937437344052703,1546.9989975048431,11,2,53,Sun Belt,CCU,2021,17,2026-09-23T04:17:05Z
UAB,1597.8759863162697,5,1.6590057413639474e-07,0.28718741676411924,0.3600113754747205,1477.869365326073,-0.13741289600416254,0.4422975305740586,12,1.0,-0.04138413587951756,0.27857406230437226,1544.5718499686996,9,4,54,Conference USA,UAB,2021,17,2026-09-23T04:17:05Z
Florida State,1564.9452521998496,5,1.6590057413639474e-07,0.1446394925893788,0.41951517148110257,1440.3238046088197,-0.4007430217023768,0.15252255256818867,11,1.0,0.0,0.2683335480906545,1542.9333676945048,5,7,55,ACC,FSU,2021,17,2026-09-23T04:17:05Z
UTSA,1614.0723591550777,5,1.6590057413639474e-07,0.3572969782202976,0.12491807093724722,1445.1906205232158,-0.36660904628676766,0.2742248608990894,13,1.0,0.012601530722394783,0.2653280006653197,1542.452480106451,12,2,56,Conference USA,UTSA,2021,17,2026-09-23T04:17:05Z
San Diego State,1583.7984364370209,5,1.6590057413639474e-07,0.22624964642292641,0.18293957588376236,1510.8210261748868,0.09369738248198814,0.05893263818940526,13,1.0,0.02369830661350822,0.2304584212938108,1536.8733474070098,12,2,57,Mountain West,SDSU,2021,17,2026-09-23T04:17:05Z
Western Michigan,1525.8779526585363,5,1.6590057413639474e-07,-0.024471904473287166,0.5371127204805004,1462.9747657714192,-0.24187788994815157,0.3042987176015317,12,1.0,0.0,0.22824117675591726,1536.5185882809467,8,5,58,Mid-American,WMU,2021,17,2026-09-23T04:17:05Z
North Carolina,1577.4072718951322,5,1.6590057413639474e-07,0.19858408527009558,0.20049552648430863,1715.0697697414828,1.5262195312956668,-1.6463585255528743,12,1.0,0.015661954989624527,0.21510618880611598,1534.4169902089786,6,7,59,ACC,UNC,2021,17,2026-09-23T04:17:05Z
Virginia,1560.2598382319882,5,1.6590057413639474e-07,0.12435764789509508,0.4071332978998154,1502.593964302862,0.035995934015093496,-0.0842196574860076,11,1.0,-0.0489187717096361,0.20268791868758312,1532.4300669900133,6,6,60,ACC,UVA,2021,17,2026-09-23T04:17:05Z
South Carolina,1580.09572717274,5,1.6590057413639474e-07,0.21022165513734378,0.10945495253469258,1456.5868657647281,-0.28668016429364046,0.9020359930412154,12,1.0,0.03325681672001157,0.1981334556861623,1531.701352909786,7,6,61,SEC,SC,2021,17,2026-09-23T04:17:05Z
Tulsa,1542.6131110905037,5,1.6590057413639474e-07,0.047969908903198,0.3499068873384978,1485.3205929929236,-0.0851528503254165,-0.09098113950874982,12,1.0,0.0,0.1838415491990829,1529.4146478718533,7,6,62,American Athletic,TLSA,2021,17,2026-09-23T04:17:05Z
Army,1620.9499424582673,5,1.6590057413639474e-07,0.38706810994613666,-0.08391830246566745,1434.3361839491245,-0.44273789062508895,0.19169003323297404,12,1.0,0.00012271892098469905,0.17524694328180945,1528.0395109250894,9,4,63,FBS Independents,ARMY,2021,17,2026-09-23T04:17:05Z
UCF,1578.2206218293659,5,1.6590057413639474e-07,0.202104849318136,0.04133383591875086,1587.4008822618189,0.630799046276191,-0.17081271940473722,12,1.0,0.023008922488801098,0.15276681577721377,1524.4426905243542,9,4,64,American Athletic,UCF,2021,17,2026-09-23T04:17:05Z
Washington State,1589.0898386504139,5,1.6590057413639474e-07,0.249154644496343,0.05854882889832325,1500.8095012882275,0.02348039659946448,1.001723317473828,12,1.0,-0.017848894763432543,0.14553313271380156,1523.2853012342082,7,6,65,Pac-12,WSU,2021,17,2026-09-23T04:17:05Z
Marshall,1562.402805814968,5,1.6590057413639474e-07,0.13363395432202058,0.17615142422244986,1488.3179208156673,-0.06413074552144798,-0.4016102598240101,12,1.0,-0.020280849303566856,0.1324859664736469,1521.1977546357834,7,6,66,Conference USA,MRSH,2021,17,2026-09-23T04:17:05Z
East Carolina,1558.1494991083525,5,1.6590057413639474e-07,0.11522258092952135,0.153585659916467,1422.008004532977,-0.5292030005679648,1.0234309798748296,11,1.0,-0.002728073185234242,0.12975789328841267,1520.761262926146,7,5,67,American Athletic,ECU,2021,17,2026-09-23T04:17:05Z
Illinois,1596.430387951756,5,1.6590057413639474e-07,0.28092982635258107,-0.07984120679743653,1436.4417300509378,-0.4279703999001704,1.3304704716169575,12,1.0,0.0,0.11858286143507313,1518.9732578296116,5,7,68,Big Ten,ILL,2021,17,2026-09-23T04:17:05Z
Utah State,1591.9378790317583,5,1.6590057413639474e-07,0.2614830135782836,-0.21052408991990387,1350.9725820732087,-1.0274181388695411,1.9729993435102358,13,1.0,0.022933193307047087,0.07201301031114626,1511.5220816497833,11,3,69,Mountain West,USU,2021,17,2026-09-23T04:17:05Z
Georgia State,1501.4771743998924,5,1.6590057413639474e-07,-0.1300960389587513,0.22529477107620857,1407.793061410659,-0.6289011456398236,1.1340511165178715,13,1.0,0.0,0.029829825556980674,1504.7727720891169,8,5,70,Sun Belt,GAST,2021,17,2026-09-23T04:17:05Z
Toledo,1527.538421588906,5,1.6590057413639474e-07,-0.017284199566859716,0.09017238372017969,1436.5611035293346,-0.42713316022467407,0.0029680836416531996,12,1.0,-0.017249257879069585,0.013822005033238438,1502.211520805318,7,6,71,Mid-American,TOL,2021,17,2026-09-23T04:17:05Z
Missouri,1515.848289186319,5,1.6590057413639474e-07,-0.06788750836117283,0.051203030482123026,1504.1862510840356,0.047163621225617326,-0.6142186041831283,12,1.0,0.0,-0.014296765881689683,1497.7125174589296,6,7,72,SEC,MIZ,2021,17,2026-09-23T04:17:05Z
Nevada,1585.047954365952,5,1.6590057413639474e-07,0.23165845955046085,-0.3740607802968439,1454.696932938219,-0.299935426414073,0.13000375906462694,12,1.0,0.0,-0.040915198380826356,1493.4535682590679,8,5,73,Mountain West,NEV,2021,17,2026-09-23T04:17:05Z
Syracuse,1508.2247290090393,5,1.6590057413639474e-07,-0.10088776502871517,-0.011380386805587152,1405.206432875853,-0.6470427635619678,0.07535717046021469,11,1.0,0.0,-0.06060944482830756,1490.3024888274708,5,7,74,ACC,SYR,2021,17,2026-09-23T04:17:05Z
Central Michigan,1537.7641123563271,5,1.6590057413639474e-07,0.026979951575214926,-0.19975129979557862,1397.8737063783633,-0.69847168760537,1.3555044771257285,12,1.0,0.007868148091158975,-0.06718096345048322,1489.2510458479228,9,4,75,Mid-American,CMU,2021,17,2026-09-23T04:17:05Z
TCU,1481.268461888931,5,1.6590057413639474e-07,-0.2175738950094997,-0.08395836793832717,1596.9986832920872,0.6981143321167779,-2.0934676675264967,11,1.0,0.004263223884271944,-0.15318368394320012,1475.490610569088,5,7,76,Big 12,TCU,2021,17,2026-09-23T04:17:05Z
California,1507.3800048105702,5,1.6590057413639474e-07,-0.1045443394787787,-0.2126317716219374,1482.6743183581107,-0.1037128030576463,0.196836388613201,11,1.0,-0.004263223884271944,-0.15744690782747206,1474.8084947476045,5,7,77,Pac-12,CAL,2021,17,2026-09-23T04:17:05Z
USC,1473.7221250130488,5,1.6590057413639474e-07,-0.25023987363534267,-0.049826769395610475,1655.5612846187294,1.1088498990908136,-1.5034331402017012,12,1.0,0.0,-0.16005397672746316,1474.391363723606,4,8,78,Pac-12,USC,2021,17,2026-09-23T04:17:05Z
Memphis,1484.203339953538,5,1.6590057413639474e-07,-0.20486962991972998,-0.1635896240633519,1520.8341821397673,0.1639258081199663,-0.5387981487985813,11,1.0,0.0,-0.18629362728435983,1470.1930196345024,6,6,79,American Athletic,MEM,2021,17,2026-09-23T04:17:05Z
Miami (OH),1514.4237486142013,5,1.6590057413639474e-07,-0.07405394548766381,-0.36790493766134635,1410.631624569351,-0.6089925551406753,0.7655965959734891,12,1.0,0.009381109787910596,-0.19690578217791038,1468.4950748515344,7,6,80,Mid-American,M-OH,2021,17,2026-09-23T04:17:05Z
Navy,1489.9414708680708,5,1.6590057413639474e-07,-0.18003086842665716,-0.26759873880868923,1338.4634964075665,-1.1151520556835632,0.4991514975794394,12,1.0,0.0,-0.2194364100985716,1464.8901743842284,4,8,81,American Athletic,NAVY,2021,17,2026-09-23T04:17:05Z
Tulane,1459.6322691059179,5,1.6590057413639474e-07,-0.3112309133243495,-0.14233936786752652,1525.972329539951,0.19996279824339708,-0.11089453645179498,11,1.0,0.0,-0.23522971786877914,1462.3632451409953,2,10,82,American Athletic,TULN,2021,17,2026-09-23T04:17:05Z
Boston College,1482.4515073323887,5,1.6590057413639474e-07,-0.21245282265280407,-0.39549640291624355,1502.5330575067862,0.03556875716754773,-0.696227555705327,11,1.0,0.018049932201268715,-0.27677250157008315,1455.7163997487867,6,6,83,ACC,BC,2021,17,2026-09-23T04:17:05Z
Rutgers,1455.8113991326045,5,1.6590057413639474e-07,-0.3277703892228184,-0.23942470850301292,1426.5078106167666,-0.49764309098010845,-0.8052936646157878,12,1.0,0.0,-0.28801483289890595,1453.917626736175,5,8,84,Big Ten,RUTG,2021,17,2026-09-23T04:17:05Z
Virginia Tech,1460.6758095425598,5,1.6590057413639474e-07,-0.3067137190671605,-0.24017768018476648,1525.758605434602,0.19846381955054648,-1.0281032745634178,12,1.0,-0.018049932201268715,-0.29482243377135187,1452.8284105965838,6,7,85,ACC,VT,2021,17,2026-09-23T04:17:05Z
Washington,1440.4122810138679,5,1.6590057413639474e-07,-0.3944288583048362,-0.22350468556918446,1635.709355491234,0.9696161017355599,-1.0885626275049247,11,1.0,0.0,-0.3175129805737929,1449.1979231081932,4,8,86,Pac-12,WASH,2021,17,2026-09-23T04:17:05Z
North Texas,1426.867015905519,5,1.6590057413639474e-07,-0.45306251696441907,-0.24332274061407255,1355.8152629512135,-0.9934534373186774,1.3846493219683016,12,1.0,0.0,-0.35867961760676315,1442.6112611829178,6,7,87,Conference USA,UNT,2021,17,2026-09-23T04:17:05Z
Wyoming,1417.1759627336014,5,1.6590057413639474e-07,-0.495012371706196,-0.22090162072954622,1477.170571373002,-0.1423139680878923,-0.47661809503256325,12,1.0,0.0,-0.3716625337667036,1440.5339945973274,7,6,88,Mountain West,WYO,2021,17,2026-09-23T04:17:05Z
Middle Tennessee,1464.2363925225768,5,1.6590057413639474e-07,-0.29130095265694395,-0.553099911092743,1366.6795617624534,-0.9172554230412637,1.767153730717779,12,1.0,-0.019535425233827786,-0.4286459091868814,1431.416654530099,7,6,89,Conference USA,MTSU,2021,17,2026-09-23T04:17:05Z
Old Dominion,1415.9000501988194,5,1.6590057413639474e-07,-0.5005354396893972,-0.5399397947480168,1394.4503387470352,-0.7224818718041794,1.6318118934323886,12,1.0,0.017763191214205776,-0.5005042082515703,1419.9193266797488,6,7,90,Conference USA,ODU,2021,17,2026-09-23T04:17:05Z
Colorado State,1354.0414611498572,5,1.6590057413639474e-07,-0.7683039452481933,-0.12608223146962688,1404.9209898981567,-0.6490447508478276,-1.056745894636962,11,1.0,-0.027450264941135616,-0.506754438988974,1418.919289761764,3,9,91,Mountain West,CSU,2021,17,2026-09-23T04:17:05Z
Hawai'i,1377.62207122804,5,1.6590057413639474e-07,-0.6662300890889143,-0.462171322592587,1437.4793921291816,-0.4206926370894357,0.13354829730655732,12,1.0,0.02745026494113567,-0.5469533792244314,1412.4874593240909,6,7,92,Mountain West,HAW,2021,17,2026-09-23T04:17:05Z
Florida Atlantic,1375.88140952238,5,1.6590057413639474e-07,-0.6737649260577809,-0.44195150995646915,1488.252083525733,-0.06459250295702297,-0.9668315930475277,11,1.0,0.013890500105709691,-0.555558388706481,1411.110657806963,5,7,93,Conference USA,FAU,2021,17,2026-09-23T04:17:05Z
UTEP,1381.5264934706279,5,1.6590057413639474e-07,-0.6493289388195357,-0.44094993856830306,1280.8699145813305,-1.5190912924930924,0.6119543076135598,12,1.0,-0.012118266086087681,-0.5676766547925687,1409.171735233189,7,6,94,Conference USA,UTEP,2021,17,2026-09-23T04:17:05Z
Indiana,1394.4998385197255,5,1.6590057413639474e-07,-0.5931709619030907,-0.573959677856738,1623.5679794381444,0.8844611587507785,-2.6376933945757925,11,1.0,0.0,-0.584525884082232,1406.4758585468428,2,10,95,Big Ten,IU,2021,17,2026-09-23T04:17:05Z
Northern Illinois,1409.0749880181284,5,1.6590057413639474e-07,-0.5300792221869735,-0.7778268714511399,1335.1456637051824,-1.1384220584714815,0.8025589811317771,13,1.0,-0.007123995440233788,-0.6486896597960822,1396.2096544326268,9,5,96,Mid-American,NIU,2021,17,2026-09-23T04:17:05Z
Georgia Tech,1402.8024695078816,5,1.6590057413639474e-07,-0.5572311979012796,-0.7627879283293405,1437.581548268833,-0.419976153207417,-1.0368363733743755,11,1.0,0.0,-0.6497317265939071,1396.0429237449748,3,9,97,ACC,GT,2021,17,2026-09-23T04:17:05Z
