school,sor,performance,fbs_games,fcs_games,best_win,best_win_value,worst_loss,worst_loss_value,playoff_bonus,resume_z,solver_rating,benchmark_rating,preseason_z,preseason_share,h2h_adjustment,wins,losses,poll_score,poll_rating,rank,conference,abbreviation,season,week,as_of,check_flags
LSU,0.17498476120623874,-2.833313747586495,12,1,Ole Miss,0.6170093579535398,USC,-0.5960709642953712,0.0,1.3372412273102803,1907.99633032454,1961.0702413283175,0.0,0.0,-0.09233664599507208,9,4,1.2449045813152082,1699.1847330104333,16,SEC,LSU,2024,17,2026-09-23T04:17:06Z,
Boise State,0.010316637221088054,-7.229756308986032,13,1,UNLV,0.2126727462975383,Penn State,-0.33547734941979235,0.1,1.2410631085819297,1775.460506128121,1961.0702413283175,0.0,0.0,0.0,12,2,1.2410631085819297,1698.5700973731086,17,Mountain West,BOIS,2024,17,2026-09-23T04:17:06Z,
Florida,-0.8251151129690045,-4.225692515211589,12,1,Ole Miss,0.6170093579535398,Texas A&M,-0.6727159125332863,0.0,1.0372135765510586,1908.106732321398,1961.0702413283175,0.0,0.0,0.14614067223831428,8,5,1.183354248789373,1689.3366798062996,18,SEC,FLA,2024,17,2026-09-23T04:17:06Z,
Texas A&M,-0.8832384981439639,-3.261574623596507,12,1,Florida,0.46640275150975663,Auburn,-0.7370509806802351,0.0,1.0384084303769314,1875.7144084260926,1961.0702413283175,0.0,0.0,0.1422185798810267,8,5,1.1806270102579581,1688.9003216412734,19,SEC,TA&M,2024,17,2026-09-23T04:17:06Z,
Missouri,0.09815650288423516,-6.056408057133431,12,1,Iowa,0.3543380395909975,Texas A&M,-0.5829366178434545,0.0,1.2586362502860826,1839.411301014864,1961.0702413283175,0.0,0.0,-0.08988609004542436,10,3,1.1687501602406583,1687.0000256385053,20,SEC,MIZ,2024,17,2026-09-23T04:17:06Z,
Clemson,-0.7198885420688411,-4.195182347723252,13,1,SMU,0.41305629611963035,Louisville,-0.6383838396932867,0.0,1.066713341575822,1868.7878009279568,1961.0702413283175,0.0,0.0,0.06933079516266316,10,4,1.1360441367384853,1681.7670618781576,21,ACC,CLEM,2024,17,2026-09-23T04:17:06Z,
SMU,-0.24994811160771013,-2.4508038805945693,13,1,Louisville,0.4544511031394963,BYU,-0.6900369094593762,0.0,1.2271296457192156,1904.2364363176343,1961.0702413283175,0.0,0.0,-0.10297149700642327,11,3,1.1241581487127923,1679.8653037940467,22,ACC,SMU,2024,17,2026-09-23T04:17:06Z,
Iowa State,-0.3262267311066531,-7.201039272564988,13,1,Miami,0.41287599895653904,Texas Tech,-0.8737568814081857,0.0,1.1214489203574614,1801.7953368749454,1961.0702413283175,0.0,0.0,0.0,11,3,1.1214489203574614,1679.4318272571938,23,Big 12,ISU,2024,17,2026-09-23T04:17:06Z,
Miami,-0.7327506933771601,-1.1544219004453513,12,1,Florida,0.46640275150975663,Syracuse,-0.7850172489202173,0.0,1.1173869047799858,1904.1161311631538,1961.0702413283175,0.0,0.0,-0.04646947735064266,10,3,1.0709174274293431,1671.346788388695,24,ACC,MIA,2024,17,2026-09-23T04:17:06Z,
Louisville,-0.9472399596222087,-2.5730309486614504,12,1,Clemson,0.40669131492435906,Stanford,-0.9388560303032899,0.0,1.033072639732062,1900.3243763056448,1961.0702413283175,0.0,0.0,0.03364070184376011,9,4,1.066713341575822,1670.6741346521314,25,ACC,LOU,2024,17,2026-09-23T04:17:06Z,
Army,-0.5655969188079027,-9.034577676953024,13,1,Tulane,0.18385233759921693,Navy,-0.8129131786161937,0.0,1.0228903614231672,1731.320063130391,1961.0702413283175,0.0,0.0,-0.09807298775177076,12,2,0.9248173736713965,1647.9707797874235,26,American Athletic,ARMY,2024,17,2026-09-23T04:17:06Z,
Navy,-1.1952143907579136,-10.750825182036248,12,1,Oklahoma,0.26028879846187414,Rice,-0.950770113990235,0.0,0.8190363369267086,1723.4354846394517,1961.0702413283175,0.0,0.0,0.09807298775177076,10,3,0.9171093246784794,1646.7374919485567,27,American Athletic,NAVY,2024,17,2026-09-23T04:17:06Z,
Syracuse,-1.1461215084681635,-11.997108200440378,12,1,Miami,0.36704476392691454,Stanford,-0.9575920172923292,0.0,0.8103258594812712,1720.3744025540454,1961.0702413283175,0.0,0.0,0.04646947735064266,10,3,0.8567953368319139,1637.0872538931062,28,ACC,SYR,2024,17,2026-09-23T04:17:06Z,
Memphis,-1.0886821485037108,-13.256333413095733,12,1,Tulane,0.24884009028496434,UTSA,-0.9119217710656793,0.0,0.8036813878549749,1668.7184590639652,1961.0702413283175,0.0,0.0,0.0,11,2,0.8036813878549749,1628.589022056796,29,American Athletic,MEM,2024,17,2026-09-23T04:17:06Z,
Minnesota,-1.8297403592271473,-4.439144367795806,12,1,USC,0.3584845583094233,North Carolina,-0.9255333106205882,0.0,0.7569594299282393,1895.3477879262564,1961.0702413283175,0.0,0.0,0.02800154245184594,8,5,0.7849609723800852,1625.5937555808136,30,Big Ten,MINN,2024,17,2026-09-23T04:17:06Z,
Kansas State,-1.5567056986933745,-8.153646451740785,12,1,Colorado,0.31950769568551285,Houston,-0.9120863097817192,0.0,0.7658670867386692,1791.5354116710332,1961.0702413283175,0.0,0.0,0.0,9,4,0.7658670867386692,1622.538733878187,31,Big 12,KSU,2024,17,2026-09-23T04:17:06Z,
Iowa,-2.0599881982319577,-4.411131058337475,12,1,Minnesota,0.4468349219659161,Michigan State,-0.8984519662110225,0.0,0.6941002353322908,1864.0098420073928,1961.0702413283175,0.0,0.0,0.0461173437569099,8,5,0.7402175790892007,1618.434812654272,32,Big Ten,IOWA,2024,17,2026-09-23T04:17:06Z,
Marshall,-1.3527577798407329,-13.730026360018172,12,1,James Madison,0.10732831082615513,Georgia Southern,-0.9283691904621593,0.0,0.7225688144266855,1658.288236628959,1961.0702413283175,0.0,0.0,0.0,10,3,0.7225688144266855,1615.6110103082697,33,Sun Belt,MRSH,2024,17,2026-09-23T04:17:06Z,
UNLV,-1.6965144092916642,-9.753495850411175,13,1,Kansas,0.26237584092522936,Syracuse,-0.8430107254305125,0.0,0.6988718179606024,1718.1515665268512,1961.0702413283175,0.0,0.0,0.0,11,3,0.6988718179606024,1611.8194908736964,34,Mountain West,UNLV,2024,17,2026-09-23T04:17:06Z,
USC,-1.8402226594480977,-2.706771560711677,13,0,LSU,0.4187026398850112,Maryland,-0.8942528259872877,0.0,0.7849609723800852,1898.1258457174847,1961.0702413283175,0.0,0.0,-0.0908607370477944,7,6,0.6941002353322908,1611.0560376531666,35,Big Ten,USC,2024,17,2026-09-23T04:17:06Z,
Nebraska,-2.387518474901384,-7.733030149493142,12,1,Colorado,0.24201031056264266,UCLA,-0.8522806397785413,0.0,0.5447465619599056,1798.2379846918334,1961.0702413283175,0.0,0.0,0.09571714627249284,7,6,0.6404637082323984,1602.4741933171838,36,Big Ten,NEB,2024,17,2026-09-23T04:17:06Z,
Vanderbilt,-2.202938009055064,-8.132099127326326,12,1,Alabama,0.48878682837162934,Georgia State,-0.9759532576295747,0.0,0.5884237463137953,1791.1747388508813,1961.0702413283175,0.0,0.0,0.0,7,6,0.5884237463137953,1594.1477994102072,37,SEC,VAN,2024,17,2026-09-23T04:17:06Z,
Baylor,-2.5874472473610237,-8.41716448024848,12,1,Kansas,0.2267974719337319,Utah,-0.8275671563902901,0.0,0.47753374869556814,1800.7894544239869,1961.0702413283175,0.0,0.0,0.10524022003067818,8,5,0.5827739687262463,1593.2438349961994,38,Big 12,BAY,2024,17,2026-09-23T04:17:06Z,
Colorado,-1.901069899427322,-7.748897057667881,12,1,Baylor,0.23439142649626776,Kansas State,-0.7757183360772925,0.0,0.6783225577279608,1807.581640229016,1961.0702413283175,0.0,0.0,-0.1332120021159724,9,4,0.5451105556119884,1587.2176888979182,39,Big 12,COLO,2024,17,2026-09-23T04:17:06Z,
Duke,-1.60731511784827,-14.780401534681276,12,1,Virginia Tech,0.22807110324036206,Georgia Tech,-0.7616005806395213,0.0,0.6337939297465207,1645.2165235318125,1961.0702413283175,0.0,0.0,-0.0892463904141435,9,4,0.5445475393323772,1587.1276062931804,40,ACC,DUKE,2024,17,2026-09-23T04:17:06Z,
Ohio,-2.0243387271667816,-13.957452470896467,13,1,Miami (OH),0.09927341349602536,Miami (OH),-0.8821029316714117,0.0,0.5337112604702102,1679.644752779623,1961.0702413283175,0.0,0.0,-0.00024678666550370654,11,3,0.5334644738047065,1585.354315808753,41,Mid-American,OHIO,2024,17,2026-09-23T04:17:06Z,
Georgia Tech,-2.6883292505087835,-10.519767276533754,12,1,Miami,0.36704476392691454,Syracuse,-0.7850172489202173,0.0,0.41228671057480765,1741.9974602829595,1961.0702413283175,0.0,0.0,0.08924639041414345,7,6,0.5015331009889511,1580.2452961582321,42,ACC,GT,2024,17,2026-09-23T04:17:06Z,
Arkansas,-2.5673369335114,-8.624178239040411,12,1,Tennessee,0.45067229474333803,Oklahoma State,-0.9413655402476057,0.0,0.47937682696195155,1783.3710553892433,1961.0702413283175,0.0,0.0,0.0,7,6,0.47937682696195155,1576.7002923139123,43,SEC,ARK,2024,17,2026-09-23T04:17:06Z,
TCU,-2.1190514507599167,-9.74372931042092,12,1,Kansas,0.26237584092522936,Houston,-0.9384877454649102,0.0,0.5827739687262463,1780.0514679379407,1961.0702413283175,0.0,0.0,-0.10524022003067818,9,4,0.47753374869556814,1576.4053997912908,44,Big 12,TCU,2024,17,2026-09-23T04:17:06Z,
Oklahoma,-2.6912839483472233,-7.970088815016731,12,1,Alabama,0.48878682837162934,Navy,-0.8129131786161937,0.0,0.45693119412676186,1792.116388300527,1961.0702413283175,0.0,0.0,0.0,6,7,0.45693119412676186,1573.1089910602818,45,SEC,OU,2024,17,2026-09-23T04:17:06Z,
Washington,-2.8607805073882515,-10.283827286346298,12,1,USC,0.3584845583094233,Washington State,-0.9333643244200492,0.0,0.3690388074674014,1754.6547136619436,1961.0702413283175,0.0,0.0,-0.011633628978646116,6,7,0.3574051784887553,1557.184828558201,46,Big Ten,WASH,2024,17,2026-09-23T04:17:06Z,
Tulane,-3.200651417008126,-8.35527667767058,13,1,Navy,0.2181936049935137,Memphis,-0.8808115465915972,0.0,0.30989817352163346,1751.1638988391198,1961.0702413283175,0.0,0.0,0.0,9,5,0.30989817352163346,1549.5837077634615,47,American Athletic,TULN,2024,17,2026-09-23T04:17:06Z,
Wisconsin,-3.4237349975051026,-12.157197749165022,11,1,Rutgers,0.2434355485873555,Nebraska,-0.6929181108333854,0.0,0.18072751947589533,1705.426983129998,1961.0702413283175,0.0,0.0,0.11328381451457764,5,7,0.29401133399047297,1547.0418134384756,48,Big Ten,WIS,2024,17,2026-09-23T04:17:06Z,
UCLA,-2.7403912975514944,-13.044467731486728,12,0,Iowa,0.31155664721151777,Washington,-0.7471043575962176,0.0,0.352948275762837,1708.7600818812462,1961.0702413283175,0.0,0.0,-0.06250335866528195,5,7,0.29044491709755504,1546.4711867356089,49,Big Ten,UCLA,2024,17,2026-09-23T04:17:06Z,
Sam Houston,-2.4104630369451097,-23.025781748649088,13,0,Texas State,0.10184353329834728,Western Kentucky,-0.9753462394266873,0.0,0.26578233789528216,1435.698482957032,1961.0702413283175,0.0,0.0,-0.008098309121791825,10,3,0.25768402877349034,1541.2294446037586,50,Conference USA,SHSU,2024,17,2026-09-23T04:17:06Z,
Texas Tech,-2.920815209353635,-14.421336884298311,12,1,Arizona State,0.3429456885104796,Washington State,-0.9203218725719681,0.0,0.2787521419387211,1679.3210949999625,1961.0702413283175,0.0,0.0,-0.02780399601428596,8,5,0.25094814592443515,1540.1517033479097,51,Big 12,TTU,2024,17,2026-09-23T04:17:06Z,
Rutgers,-3.3455831733787855,-10.836117867947504,12,1,Minnesota,0.354544695990927,Wisconsin,-0.8548560058386488,0.0,0.2257861961202938,1746.4522261383636,1961.0702413283175,0.0,0.0,0.015089879811868545,7,6,0.24087607593216234,1538.540172149146,52,Big Ten,RUTG,2024,17,2026-09-23T04:17:06Z,
Louisiana,-3.052628355367763,-17.725347974157774,13,1,Texas State,0.12088463281992845,South Alabama,-0.9309102638202339,0.0,0.183574009751893,1546.6379703083678,1961.0702413283175,0.0,0.0,0.0,10,4,0.183574009751893,1529.371841560303,53,Sun Belt,UL,2024,17,2026-09-23T04:17:06Z,
Auburn,-4.122636866691894,-9.890010637528615,11,1,Texas A&M,0.32728408746671367,California,-0.9177576561234807,0.0,0.028827709918359014,1763.1521734211824,1961.0702413283175,0.0,0.0,0.10562391054836245,5,7,0.13445162046672146,1521.5122592746754,54,SEC,AUB,2024,17,2026-09-23T04:17:06Z,
Georgia Southern,-3.5270247691870082,-20.24938826829352,12,1,Marshall,0.11258371022725566,Troy,-0.9728504365274422,0.0,0.008031141645918513,1515.4630536445793,1961.0702413283175,0.0,0.0,0.11092330398780484,8,5,0.11895444563372336,1519.0327113013957,55,Sun Belt,GASO,2024,17,2026-09-23T04:17:06Z,
Michigan State,-3.267972237489591,-16.897556636808886,11,1,Iowa,0.31155664721151777,Rutgers,-0.8204780694770337,0.0,0.13907505517798555,1577.2172737417582,1961.0702413283175,0.0,0.0,-0.03191676446917141,5,7,0.10715829070881414,1517.1453265134103,56,Big Ten,MSU,2024,17,2026-09-23T04:17:06Z,
UConn,-3.229472448648804,-17.058179934016515,12,1,North Carolina,0.08889590549188753,Wake Forest,-0.956491678365229,0.0,0.1468055554990743,1585.6837485815358,1961.0702413283175,0.0,0.0,-0.04479008233955739,9,4,0.1020154731595169,1516.3224757055227,57,FBS Independents,CONN,2024,17,2026-09-23T04:17:06Z,
Buffalo,-3.0730932426509123,-21.98403985837716,12,1,Northern Illinois,0.08874421285582001,Western Michigan,-0.970804971049219,0.0,0.1020154731595169,1487.513256534705,1961.0702413283175,0.0,0.0,-0.007408303737792221,9,4,0.09460716942172467,1515.137147107476,58,Mid-American,BUF,2024,17,2026-09-23T04:17:06Z,
Virginia Tech,-4.3342818251606126,-7.581206554510302,13,0,Georgia Tech,0.1755013100395464,Duke,-0.8531810812744411,0.0,0.011751195367564318,1795.0378194942814,1961.0702413283175,0.0,0.0,0.07998849499227305,6,7,0.09173969035983737,1514.678350457574,59,ACC,VT,2024,17,2026-09-23T04:17:06Z,
Kansas,-4.039514801402795,-8.5821667681859,11,1,BYU,0.3978006440398848,West Virginia,-0.8894320414430664,0.0,0.07501809535478977,1793.8652834780264,1961.0702413283175,0.0,0.0,-0.044837132317657624,5,7,0.03018096303713215,1504.8289540859412,60,Big 12,KU,2024,17,2026-09-23T04:17:06Z,
Kentucky,-3.685730513317701,-10.72287603352708,11,1,Ole Miss,0.7031885415722443,Auburn,-0.8047657610421869,0.0,0.1342048338012177,1714.0197700915455,1961.0702413283175,0.0,0.0,-0.10619592035728093,4,8,0.028008913443936773,1504.4814261510298,61,SEC,UK,2024,17,2026-09-23T04:17:06Z,
Boston College,-3.6616265681650453,-12.611925557626272,12,1,Syracuse,0.15698927456948752,Virginia,-0.9081480156729724,0.0,0.10715829070881414,1707.8844920296124,1961.0702413283175,0.0,0.0,-0.09540709534124982,7,6,0.011751195367564318,1501.8801912588103,62,ACC,BC,2024,17,2026-09-23T04:17:06Z,
James Madison,-3.4368849449369057,-15.419040057176375,12,1,North Carolina,0.10580142131024095,UL Monroe,-0.9725688400364243,0.0,0.11895444563372336,1587.2164961236354,1961.0702413283175,0.0,0.0,-0.11092330398780484,9,4,0.008031141645918519,1501.284982663347,63,Sun Belt,JMU,2024,17,2026-09-23T04:17:06Z,
Miami (OH),-3.4197745806721436,-16.58579636885847,14,0,Ohio,0.12646398831836103,Toledo,-0.9250537139845795,0.0,0.10286101344210039,1604.335561663236,1961.0702413283175,0.0,0.0,-0.12749967837729925,9,5,-0.024638664935198867,1496.0578136103682,64,Mid-American,M-OH,2024,17,2026-09-23T04:17:06Z,
Virginia,-4.233935606461976,-19.114175550389977,11,1,Boston College,0.1470391871698229,Maryland,-0.9255728289819242,0.0,-0.16625421518571812,1559.247662140762,1961.0702413283175,0.0,0.0,0.1391242790102556,5,7,-0.027129936175462527,1495.659210211926,65,ACC,UVA,2024,17,2026-09-23T04:17:06Z,
Washington State,-3.9745419887146918,-17.474379057044764,12,1,Washington,0.21822248027900137,Wyoming,-0.9823394441947659,0.0,-0.06563986603270704,1534.0939758166546,1961.0702413283175,0.0,0.0,0.02780399601428593,8,5,-0.037835870018421106,1493.9462607970527,66,Pac-12,WSU,2024,17,2026-09-23T04:17:06Z,
Texas State,-4.159388653679662,-14.734366760549015,12,1,South Alabama,0.09840246249255347,Georgia State,-0.9835212805642012,0.0,-0.06765424082921734,1608.9323657182724,1961.0702413283175,0.0,0.0,0.0,8,5,-0.06765424082921734,1489.1753214673251,67,Sun Belt,TXST,2024,17,2026-09-23T04:17:06Z,
Northern Illinois,-3.6660325583727467,-17.359083997493624,12,1,Notre Dame,0.790027082189031,Ball State,-0.9826130729798431,0.0,0.021310032779006272,1553.127212285334,1961.0702413283175,0.0,0.0,-0.09170754456592574,8,5,-0.07039751178691947,1488.736398114093,68,Mid-American,NIU,2024,17,2026-09-23T04:17:06Z,
Northwestern,-4.560620700069279,-18.36461805806376,11,1,Maryland,0.10574717401271228,Duke,-0.8757297577213794,0.0,-0.24278638884624462,1564.4285804917279,1961.0702413283175,0.0,0.0,0.1461871025773677,4,8,-0.09659928626887693,1484.5441141969798,69,Big Ten,NU,2024,17,2026-09-23T04:17:06Z,
Arkansas State,-3.7585693470186947,-28.179193778106065,12,1,South Alabama,0.0690897361797661,Old Dominion,-0.9384913488246541,0.0,-0.19706273734658028,1367.4211521372777,1961.0702413283175,0.0,0.0,0.09349540382336376,8,5,-0.10356733352321652,1483.4292266362854,70,Sun Belt,ARST,2024,17,2026-09-23T04:17:06Z,
Colorado State,-3.698333099399547,-23.93923713458976,12,1,Air Force,0.03475029410473707,Oregon State,-0.968565844013384,0.0,-0.1048941099687279,1426.8343911056286,1961.0702413283175,0.0,0.0,0.0,8,5,-0.1048941099687279,1483.2169424050035,71,Mountain West,CSU,2024,17,2026-09-23T04:17:06Z,
Pittsburgh,-3.8592298236849767,-14.178794874229956,12,1,Syracuse,0.15698927456948752,Toledo,-0.9373743206826811,0.0,0.024847354177634073,1638.3393280699397,1961.0702413283175,0.0,0.0,-0.16049863149236374,7,6,-0.13565127731472967,1478.2957956296432,72,ACC,PITT,2024,17,2026-09-23T04:17:06Z,
Liberty,-3.711407554392813,-24.473720338492395,11,1,East Carolina,0.049019063630415416,Kennesaw State,-0.994630076340861,0.0,-0.11802104386113421,1378.7900907220192,1961.0702413283175,0.0,0.0,-0.019685819071335597,8,4,-0.1377068629324698,1477.9669019308049,73,Conference USA,LIB,2024,17,2026-09-23T04:17:06Z,
Toledo,-4.225771506975577,-19.355583661819594,12,1,Pittsburgh,0.11971691669077333,Akron,-0.9724823874233233,0.0,-0.1683116540233936,1523.360868124263,1961.0702413283175,0.0,0.0,-0.012920894224994983,8,5,-0.18123254824838858,1471.0027922802578,74,Mid-American,TOL,2024,17,2026-09-23T04:17:06Z,
West Virginia,-4.612159859053122,-17.149664934239357,12,1,Kansas,0.2267974719337319,Memphis,-0.8590365292507683,0.0,-0.23530764000989499,1592.6150384465418,1961.0702413283175,0.0,0.0,0.044837132317657624,6,7,-0.19047050769223736,1469.524718769242,75,Big 12,WVU,2024,17,2026-09-23T04:17:06Z,
Cincinnati,-4.806311648858446,-14.323716075070877,11,1,Arizona State,0.3429456885104796,West Virginia,-0.9220554050760604,0.0,-0.23835041979381197,1650.3402759509208,1961.0702413283175,0.0,0.0,0.04298243280995759,5,7,-0.19536798698385438,1468.7411220825834,76,Big 12,CIN,2024,17,2026-09-23T04:17:06Z,
Bowling Green,-4.4706310694433915,-17.515430984432985,12,1,Toledo,0.07494628601542053,Arkansas State,-0.9751545736824825,0.0,-0.20288348659050537,1537.532086715704,1961.0702413283175,0.0,0.0,-0.0002864084748502027,7,6,-0.20316989506535557,1467.4928167895432,77,Mid-American,BGSU,2024,17,2026-09-23T04:17:06Z,
South Florida,-4.328475648201881,-19.76521922319984,12,1,San José State,0.038928176033650286,Rice,-0.950770113990235,0.0,-0.20387663408107554,1517.758404965009,1961.0702413283175,0.0,0.0,0.0,7,6,-0.20387663408107554,1467.379738547028,78,American Athletic,USF,2024,17,2026-09-23T04:17:06Z,
Jacksonville State,-4.163277876784014,-18.603536219211005,14,0,Liberty,0.03208322818823994,Coastal Carolina,-0.9762951853018041,0.0,-0.1377068629324698,1548.9158131326813,1961.0702413283175,0.0,0.0,-0.0694776683307412,9,5,-0.207184531263211,1466.8504749978863,79,Conference USA,JXST,2024,17,2026-09-23T04:17:06Z,
Maryland,-4.319557617255544,-16.813527390892524,11,1,USC,0.3584845583094233,Northwestern,-0.9336931702244299,0.0,-0.14879767234622654,1584.5294828066792,1961.0702413283175,0.0,0.0,-0.06681241764419057,4,8,-0.21561008999041711,1465.5023856015332,80,Big Ten,MD,2024,17,2026-09-23T04:17:06Z,
Western Kentucky,-4.805754350044952,-23.38247633334173,13,1,Jacksonville State,0.06061093174225207,Louisiana Tech,-0.982316007556253,0.0,-0.399703312468868,1397.3284972696636,1961.0702413283175,0.0,0.0,0.18156596730113145,8,6,-0.21813734516773653,1465.0980247731623,81,Conference USA,WKU,2024,17,2026-09-23T04:17:06Z,
East Carolina,-4.21063239321545,-20.62990182393314,12,1,Old Dominion,0.08790868514391958,Charlotte,-0.9727711731725853,0.0,-0.18686521854412902,1512.5956460127118,1961.0702413283175,0.0,0.0,-0.04853396521198347,8,5,-0.2353991837561125,1462.336130599022,82,American Athletic,ECU,2024,17,2026-09-23T04:17:06Z,
UTSA,-4.6074141249849765,-19.960081723063773,12,1,Memphis,0.11918845340840278,Tulsa,-0.9946307362496983,0.0,-0.28410790858985874,1551.7905176825102,1961.0702413283175,0.0,0.0,0.0,7,6,-0.28410790858985874,1454.5427346256226,83,American Athletic,UTSA,2024,17,2026-09-23T04:17:06Z,
Utah,-4.862941259570981,-13.62607830917365,11,1,Baylor,0.23439142649626776,Arizona,-0.9639009417005637,0.0,-0.241495519254445,1676.1596279720675,1961.0702413283175,0.0,0.0,-0.04341188122621931,5,7,-0.2849074004806643,1454.4148159230938,84,Big 12,UTAH,2024,17,2026-09-23T04:17:06Z,
South Alabama,-4.940752604525356,-17.116063333883716,12,1,Louisiana,0.08555313408086707,Arkansas State,-0.9700289837593618,0.0,-0.3251293421238398,1571.5619454901685,1961.0702413283175,0.0,0.0,-0.016066654332328234,7,6,-0.34119599645616805,1445.4086405670132,85,Sun Belt,USA,2024,17,2026-09-23T04:17:06Z,
NC State,-5.1447182620989595,-19.512062422793967,12,1,California,0.1164373578982496,Wake Forest,-0.956491678365229,0.0,-0.42397339388577565,1568.9285958782516,1961.0702413283175,0.0,0.0,0.055257493227401366,6,7,-0.3687159006583743,1441.0054558946601,86,ACC,NCSU,2024,17,2026-09-23T04:17:06Z,
