school,solver_rating,solver_iterations,solver_max_change,solver_z,quality_z,prior_rating,prior_z,market_z,fbs_games,credibility,h2h_adjustment,power_score,power_rating,wins,losses,rank,conference,abbreviation,season,week,as_of
Cincinnati,1865.294497982101,5,0.00035138364336441316,1.2224274706174063,1.197263253699132,1608.8647186479543,0.7495501947796827,1.454747415667149,9,1.0,0.0,1.2111035730041828,1693.7765716806693,9,1,12,American Athletic,CIN,2020,17,2026-09-23T04:17:05Z
Wisconsin,1825.434657893907,5,0.00035138364336441316,1.067316512991485,1.3271214546475758,1737.904973059851,1.6380120309934534,-0.61061126881366,7,1.0,-0.036621173350174896,1.147607563386551,1683.617210141848,4,3,13,Big Ten,WIS,2020,17,2026-09-23T04:17:05Z
Northwestern,1878.7025516143178,5,0.00035138364336441316,1.2746036969693249,0.9031978891198824,1503.1632992108957,0.021779797615982407,1.0543095636069684,9,1.0,0.036621173350174896,1.1440922567872507,1683.05476108596,7,2,14,Big Ten,NU,2020,17,2026-09-23T04:17:05Z
Notre Dame,1875.6636076395864,5,0.00035138364336441316,1.2627779217266457,0.9879689870518662,1770.5320120623212,1.8626541716530927,0.4745849179839053,12,1.0,0.0,1.139113901122995,1682.2582241796792,10,2,15,FBS Independents,ND,2020,17,2026-09-23T04:17:05Z
Ball State,1891.1141760883195,5,0.00035138364336441316,1.3229024094979267,0.831584529666473,1406.9993258058341,-0.6403238287171997,2.0559707046118123,8,1.0,0.02199945355201649,1.1238088171257892,1679.8094107401262,7,1,16,Mid-American,BALL,2020,17,2026-09-23T04:17:05Z
Buffalo,1877.0805689192437,5,0.00035138364336441316,1.2682918982132594,0.9472183846855478,1471.8648692626555,-0.1937146670311512,0.9662098375490851,7,1.0,-0.02199945355201649,1.1018093635737727,1676.2894981718036,6,1,17,Mid-American,BUF,2020,17,2026-09-23T04:17:05Z
TCU,1788.9149918728608,5,0.00035138364336441316,0.925203540230687,1.0844776825423668,1562.5736568159327,0.4308291725451563,0.7277036579721504,10,1.0,0.0,0.9968769042709429,1659.5003046833508,6,4,18,Big 12,TCU,2020,17,2026-09-23T04:17:05Z
Indiana,1873.9810511043643,5,0.00035138364336441316,1.256230405357774,0.6539124090855577,1539.570485188336,0.27244882684497895,1.692020771908527,8,1.0,0.0,0.9851873070352766,1657.6299691256443,6,2,19,Big Ten,IU,2020,17,2026-09-23T04:17:05Z
Oklahoma State,1820.6273541261075,5,0.00035138364336441316,1.0486093257731672,0.8008549309521751,1593.51423112431,0.6438597465223507,-0.06390873490552852,11,1.0,0.0,0.9371198481037208,1649.9391756965954,8,3,20,Big 12,OKST,2020,17,2026-09-23T04:17:05Z
Western Michigan,1743.5347507509798,5,0.00035138364336441316,0.7486104419609567,1.144849981122221,1455.4734782148607,-0.30657189483803504,-0.47653181836127756,6,1.0,0.009442090819886229,0.9363603254034119,1649.8176520645459,4,2,21,Mid-American,WMU,2020,17,2026-09-23T04:17:05Z
Toledo,1800.3523969165726,5,0.00035138364336441316,0.9697111660806748,0.8955981867978682,1349.2227485136118,-1.0381243769658257,0.1386455116924942,6,1.0,-0.009442090819886229,0.9269182345835256,1648.3069175333642,4,2,22,Mid-American,TOL,2020,17,2026-09-23T04:17:05Z
North Carolina,1772.1799786415315,5,0.00035138364336441316,0.8600807519191808,0.9382157652725605,1610.4063885945961,0.7601648275380533,0.41167832278230254,11,1.0,0.0,0.8952415079282017,1643.2386412685123,8,4,23,ACC,UNC,2020,17,2026-09-23T04:17:05Z
Penn State,1754.176662516096,5,0.00035138364336441316,0.7900224777645485,1.017864726723372,1774.5935402875953,1.890618413054405,-0.7229129510397488,9,1.0,0.0,0.8925514897960191,1642.8082383673632,4,5,24,Big Ten,PSU,2020,17,2026-09-23T04:17:05Z
Coastal Carolina,1763.0812666581226,5,0.00035138364336441316,0.8246739382995991,0.7498248346171116,1339.9461659920876,-1.1019950627330273,2.03458981623116,11,1.0,0.0,0.7909918416424797,1626.5586946627968,11,1,25,Sun Belt,CCU,2020,17,2026-09-23T04:17:05Z
Auburn,1764.3581728999595,5,0.00035138364336441316,0.8296429032912201,0.5625406378312405,1737.3286546683266,1.6340439909526834,0.09109093248735108,11,1.0,0.0,0.7094468838342293,1613.5115014134767,6,5,26,SEC,AUB,2020,17,2026-09-23T04:17:05Z
Arizona State,1776.8096724560962,5,0.00035138364336441316,0.8780967860904927,0.5214128485121912,1550.6656299380488,0.3488405909678382,2.949099670784814,4,0.6666666666666666,0.0,0.691703175548604,1610.6725080877766,2,2,27,Pac-12,ASU,2020,17,2026-09-23T04:17:05Z
Nebraska,1657.3850215689981,5,0.00035138364336441316,0.4133665733687981,0.9723958207678111,1558.4429433035089,0.40238857988787147,-0.7023158023235729,8,1.0,0.0,0.664929734698354,1606.3887575517367,3,5,28,Big Ten,NEB,2020,17,2026-09-23T04:17:05Z
Central Michigan,1720.0249249566548,5,0.00035138364336441316,0.657124084150494,0.5748718418447801,1413.9118725647952,-0.5927298897996871,0.35065464207535796,6,1.0,0.0,0.6201105751129228,1599.2176920180677,3,3,29,Mid-American,CMU,2020,17,2026-09-23T04:17:05Z
Ole Miss,1731.3878603917065,5,0.00035138364336441316,0.7013419182630402,0.519560453690773,1547.937704971392,0.330058411438084,0.5844523919733765,10,1.0,0.0,0.6195402592055199,1599.1264414728832,5,5,30,SEC,MISS,2020,17,2026-09-23T04:17:05Z
West Virginia,1709.0450344214657,5,0.00035138364336441316,0.6143968345736598,0.5385130216374489,1509.512251189751,0.06549330049827916,-0.14516962976627154,9,1.0,0.0,0.5802491187523648,1592.8398590003783,6,4,31,Big 12,WVU,2020,17,2026-09-23T04:17:05Z
Oregon,1667.484554199424,5,0.00035138364336441316,0.4526679898926343,0.6605241784117061,1768.7042320521857,1.8500696274625934,-0.843386463647218,7,1.0,0.0,0.5462032747262167,1587.3925239561947,4,3,32,Pac-12,ORE,2020,17,2026-09-23T04:17:05Z
USC,1701.0712494553622,5,0.00035138364336441316,0.5833675725580849,0.3932563390181999,1622.5804319697063,0.8439849732785538,0.13721015583010304,6,1.0,0.0,0.4978175174651367,1579.650802794422,5,1,33,Pac-12,USC,2020,17,2026-09-23T04:17:05Z
San José State,1695.8527590239532,5,0.00035138364336441316,0.5630602896792128,0.3738922481822189,1390.3353158641337,-0.755058079195574,1.7815450849020287,8,1.0,0.0,0.4779346710055656,1576.4695473608904,7,1,34,Mountain West,SJSU,2020,17,2026-09-23T04:17:05Z
Miami,1715.7459457716611,5,0.00035138364336441316,0.6404728241961838,0.2637882194478807,1553.5821896174737,0.3689215492704897,0.05092221078545211,11,1.0,0.0,0.4709647520594474,1575.3543603295116,8,3,35,ACC,MIA,2020,17,2026-09-23T04:17:05Z
Boise State,1647.4610230779826,5,0.00035138364336441316,0.3747482320504761,0.5772466756401785,1565.837654635428,0.4533022954425264,-0.6740929151874262,7,1.0,0.0,0.4658725316658422,1574.5396050665347,5,2,36,Mountain West,BOIS,2020,17,2026-09-23T04:17:05Z
Tulsa,1655.6622419776834,5,0.00035138364336441316,0.40666253262011554,0.5358393165374808,1434.0373672947387,-0.4541627885182464,1.202231761271982,9,1.0,-0.035314058943749005,0.4294780264391809,1568.7164842302689,6,3,37,American Athletic,TLSA,2020,17,2026-09-23T04:17:05Z
Mississippi State,1627.475757943531,5,0.00035138364336441316,0.2969773828309661,0.46709810677250074,1550.3196716085902,0.34645861509492065,0.0219800203128459,11,1.0,0.04720255360952025,0.4207342622141769,1567.3174819542683,4,7,38,SEC,MSST,2020,17,2026-09-23T04:17:05Z
Arkansas,1639.4075182854235,5,0.00035138364336441316,0.34340874755041695,0.581189986168196,1423.4538083216003,-0.5270322065289753,0.40192427487953236,10,1.0,-0.0365607018381196,0.4138496030902979,1566.2159364944478,3,7,39,SEC,ARK,2020,17,2026-09-23T04:17:05Z
LSU,1685.9945769136525,5,0.00035138364336441316,0.5246980668454997,0.21519170334534027,1901.1883997981063,2.762243332336674,0.46424171438336664,10,1.0,0.02467220717234836,0.4100924104427763,1565.6147856708442,5,5,40,SEC,LSU,2020,17,2026-09-23T04:17:05Z
Purdue,1625.0081276586036,5,0.00035138364336441316,0.2873748230686855,0.5031445459845882,1504.2742280781804,0.029428712335105998,-1.1157496115689314,6,1.0,0.0,0.38447119838084176,1561.5153917409348,2,4,41,Big Ten,PUR,2020,17,2026-09-23T04:17:05Z
Louisiana,1671.0877251016236,5,0.00035138364336441316,0.46668940312192514,0.2794781028954985,1539.1963613205055,0.2698729269438276,0.36059925373430946,11,1.0,0.0,0.38244431802003315,1561.1910908832053,10,1,42,Sun Belt,UL,2020,17,2026-09-23T04:17:05Z
Utah,1616.908987793133,5,0.00035138364336441316,0.25585775381552756,0.4299354408643602,1635.062674834197,0.9299271195180702,0.21211468900153635,5,0.8333333333333334,0.0,0.3716920888865305,1559.4707342218449,3,2,43,Pac-12,UTAH,2020,17,2026-09-23T04:17:05Z
App State,1636.7970038062033,5,0.00035138364336441316,0.3332501668869658,0.3909121470717105,1562.5343252287687,0.43055836856765156,-0.04023019011535938,11,1.0,0.0,0.35919805797010096,1557.4716892752162,9,3,44,Sun Belt,APP,2020,17,2026-09-23T04:17:05Z
Eastern Michigan,1670.650308860144,5,0.00035138364336441316,0.4649872374346839,0.12409527662630915,1387.781979089966,-0.7726381923872919,0.6337453620062615,6,1.0,-0.005960913749486707,0.30562494132142853,1548.8999906114286,2,4,45,Mid-American,EMU,2020,17,2026-09-23T04:17:05Z
UCLA,1650.305818593176,5,0.00035138364336441316,0.38581849614674996,0.19181128750113458,1467.8600415283342,-0.22128851690281445,1.0479321640529584,7,1.0,0.0,0.298515252256223,1547.7624403609957,3,4,46,Pac-12,UCLA,2020,17,2026-09-23T04:17:05Z
Pittsburgh,1642.0384055044776,5,0.00035138364336441316,0.3536466068857871,0.20332039927133413,1511.6035977779009,0.0798925407844621,0.5236880556635107,10,1.0,0.00035231698109222664,0.2863521304403755,1545.8163408704602,6,5,47,ACC,PITT,2020,17,2026-09-23T04:17:05Z
Virginia Tech,1613.742123329048,5,0.00035138364336441316,0.2435341875741958,0.3386851717212618,1575.3365194463418,0.5187034286804719,-1.006593718680442,11,1.0,-0.00035231698109222664,0.28599981345928327,1545.7599701534853,5,6,48,ACC,VT,2020,17,2026-09-23T04:17:05Z
Louisville,1611.43666990537,5,0.00035138364336441316,0.23456272437922573,0.3322539812623804,1472.284042502463,-0.19082859533183189,0.5920294150284982,11,1.0,0.0,0.2785237899766454,1544.5638063962633,4,7,49,ACC,LOU,2020,17,2026-09-23T04:17:05Z
Michigan,1590.6426507900046,5,0.00035138364336441316,0.15364468229126033,0.31588219347427454,1727.7985686609184,1.5684278950142017,-2.2017364642909776,6,1.0,0.04060785210663406,0.2672594144302508,1542.7615063088401,2,4,50,Big Ten,MICH,2020,17,2026-09-23T04:17:05Z
Air Force,1602.3400846565155,5,0.00035138364336441316,0.1991641867545457,0.34071547402260355,1482.4379262685313,-0.12091755666705939,1.2802551712668333,6,1.0,0.0,0.2628622660251717,1542.0579625640275,3,3,51,Mountain West,AF,2020,17,2026-09-23T04:17:05Z
UCF,1658.9548465554208,5,0.00035138364336441316,0.41947540512553255,0.05978481938415905,1647.2134569439738,1.0135871078983356,-0.8053904668634535,10,1.0,0.0,0.25761464154191444,1541.2183426467063,6,4,52,American Athletic,UCF,2020,17,2026-09-23T04:17:05Z
Maryland,1615.0491394520307,5,0.00035138364336441316,0.24862032244126522,0.40875918511894227,1401.977291650936,-0.67490129996541,0.9359156714088223,5,0.8333333333333334,0.0,0.23940827426489347,1538.305323882383,2,3,53,Big Ten,MD,2020,17,2026-09-23T04:17:05Z
Minnesota,1657.4173725625153,5,0.00035138364336441316,0.4134924643300638,0.08853013121936837,1626.8094993709385,0.8731027474637865,-0.11105191645291917,7,1.0,-0.04060785210663406,0.22665156232361675,1536.2642499717788,3,4,54,Big Ten,MINN,2020,17,2026-09-23T04:17:05Z
Baylor,1620.5878733503819,5,0.00035138364336441316,0.2701738037675204,0.12102513074780522,1618.1566869075873,0.8135268137007974,-0.5074130015719619,9,1.0,0.0,0.20305690090864856,1532.4891041453839,2,7,55,Big 12,BAY,2020,17,2026-09-23T04:17:05Z
Kent State,1620.137869533664,5,0.00035138364336441316,0.2684226546712871,0.5156947748157298,1375.2550418392989,-0.8588880662935872,0.153118638051162,4,0.6666666666666666,0.005960913749486707,0.1794685963193754,1528.7149754111,3,1,56,Mid-American,KENT,2020,17,2026-09-23T04:17:05Z
UAB,1552.0544297160245,5,0.00035138364336441316,0.0034821148895252557,0.3864948656035487,1411.5507399614517,-0.6089866479552833,0.27165325906672394,8,1.0,0.0,0.17583785271083582,1528.1340564337338,6,3,57,Conference USA,UAB,2020,17,2026-09-23T04:17:05Z
Kentucky,1630.3685282279273,5,0.00035138364336441316,0.30823433639655257,0.007483036288152972,1596.8801613695794,0.6670346897205695,-0.08014407246235541,11,1.0,0.001964733092640808,0.17486098444041354,1527.977757510466,5,6,58,SEC,UK,2020,17,2026-09-23T04:17:05Z
Miami (OH),1699.4758206542826,5,0.00035138364336441316,0.5771591058755322,0.047643058248285144,1396.3627899378714,-0.7135580007302127,0.1924603012658532,3,0.5,0.0,0.16760664617310894,1526.8170633876975,2,1,59,Mid-American,M-OH,2020,17,2026-09-23T04:17:05Z
Missouri,1576.1563518504583,5,0.00035138364336441316,0.09727256198177822,0.11925822183317991,1552.1922395195147,0.3593515308145724,-0.4686711753915709,10,1.0,0.04213492878356814,0.14930103769847713,1523.8881660317563,5,5,60,SEC,MIZ,2020,17,2026-09-23T04:17:05Z
NC State,1570.0319522792488,5,0.00035138364336441316,0.073440015732917,0.2046483637945207,1436.698164791515,-0.4358427918586546,0.4181413463923497,12,1.0,-0.0017224497964341001,0.13076132256420459,1520.9218116102727,8,4,61,ACC,NCSU,2020,17,2026-09-23T04:17:05Z
Virginia,1595.7147704114786,5,0.00035138364336441316,0.17338237641997023,0.22748675815578964,1553.9379858326654,0.37137126048741065,0.0898782071297637,9,1.0,-0.07077478330578763,0.12695456489530133,1520.3127303832482,5,5,62,ACC,UVA,2020,17,2026-09-23T04:17:05Z
Tennessee,1574.9092178500764,5,0.00035138364336441316,0.09241945297132872,0.1668407592321108,1569.217842306031,0.47657540318908215,-0.6796104032791334,10,1.0,0.0,0.12590904078868068,1520.1454465261888,3,7,63,SEC,TENN,2020,17,2026-09-23T04:17:05Z
Kansas State,1589.8168980227947,5,0.00035138364336441316,0.1504313401855021,-0.030505563944365457,1561.0057621262577,0.4200339784305195,-0.3930882714845268,10,1.0,0.04918117105866493,0.11819090438572663,1518.9105447017162,4,6,64,Big 12,KSU,2020,17,2026-09-23T04:17:05Z
Liberty,1602.5775254792284,5,0.00035138364336441316,0.2000881662112869,-0.03428792845578777,1368.0987124582562,-0.9081604857522207,1.547674149085483,9,1.0,0.0,0.09461892361110327,1515.1390277777766,10,1,65,FBS Independents,LIB,2020,17,2026-09-23T04:17:05Z
Wake Forest,1620.940088185942,5,0.00035138364336441316,0.271544415900256,-0.19378255593733576,1501.8254942428682,0.012568806334179354,0.6873379171761098,8,1.0,0.02839757122601279,0.09054484979935247,1514.4871759678963,4,5,66,ACC,WAKE,2020,17,2026-09-23T04:17:05Z
Nevada,1575.7583848630622,5,0.00035138364336441316,0.09572390949391248,-0.025943874569822622,1363.0400821920502,-0.942989926809379,0.24993656828352534,9,1.0,0.040727876923654975,0.08170128358888665,1513.0722053742218,7,2,67,Mountain West,NEV,2020,17,2026-09-23T04:17:05Z
Texas Tech,1537.4261182619218,5,0.00035138364336441316,-0.05344263425838103,0.3279652293951915,1516.6342938176829,0.11452965043143444,-1.2485020184850546,9,1.0,-0.04918117105866493,0.0690097333270617,1511.0415573323298,4,6,68,Big 12,TTU,2020,17,2026-09-23T04:17:05Z
Colorado,1531.5218162522071,5,0.00035138364336441316,-0.07641869078076412,0.1914533007574344,1458.861671160325,-0.2832436695528861,-0.4042444463102283,6,1.0,0.024666070482841536,0.06878977589426677,1511.0063641430827,4,2,69,Pac-12,COLO,2020,17,2026-09-23T04:17:05Z
Tulane,1554.186482211999,5,0.00035138364336441316,0.011778804079136012,0.13581463589053822,1503.447539610909,0.023736836129838672,1.2521991620504296,12,1.0,0.0,0.067594928394267,1510.8151885430827,6,6,70,American Athletic,TULN,2020,17,2026-09-23T04:17:05Z
San Diego State,1594.5228657779267,5,0.00035138364336441316,0.16874418748845518,0.03712966599838088,1515.7438863071466,0.1083990588931967,0.5562243115840384,8,1.0,-0.06539394740649651,0.044123705411425226,1507.059792865828,4,4,71,Mountain West,SDSU,2020,17,2026-09-23T04:17:05Z
Washington,1547.2812820858617,5,0.00035138364336441316,-0.015092156812677157,-0.31206427240478307,1670.2748669425416,1.1723684336666857,-1.14330454640353,4,0.6666666666666666,-0.03092189035544384,0.04301340672615173,1506.8821450761843,3,1,72,Pac-12,WASH,2020,17,2026-09-23T04:17:05Z
Stanford,1553.6012054964863,5,0.00035138364336441316,0.009501252748813032,-0.04321469159858646,1520.1408075074776,0.13867253209066732,0.2946182210188341,6,1.0,0.03092189035544384,0.0167009681479271,1502.6721549036683,4,2,73,Pac-12,STAN,2020,17,2026-09-23T04:17:05Z
Northern Illinois,1535.9600952577982,5,0.00035138364336441316,-0.059147530002270216,0.10327138004733596,1348.5122368985292,-1.043016357821447,-0.2841469894516669,6,1.0,0.0,0.013940979520052577,1502.2305567232083,0,6,74,Mid-American,NIU,2020,17,2026-09-23T04:17:05Z
Boston College,1571.987324107933,5,0.00035138364336441316,0.08104916810761013,-0.12533573965063394,1483.1930068932352,-0.11571871138136709,0.6135983290815452,11,1.0,0.0,-0.011824040383599708,1498.108153538624,6,5,75,ACC,BC,2020,17,2026-09-23T04:17:05Z
Michigan State,1527.537190395856,5,0.00035138364336441316,-0.09192450141603299,0.10162960347365618,1539.5476727283954,0.27229175957833524,-1.0156826357041417,7,1.0,-0.02583958505581139,-0.03066473927148424,1495.0936417165626,2,5,76,Big Ten,MSU,2020,17,2026-09-23T04:17:05Z
Army,1546.201414949602,5,0.00035138364336441316,-0.019294361970635637,-0.0967106607823827,1420.1082192635167,-0.5500670975504515,0.23922772546992585,9,1.0,0.0,-0.05413169643592182,1491.3389285702526,9,3,77,FBS Independents,ARMY,2020,17,2026-09-23T04:17:05Z
Ohio,1587.900258444722,5,0.00035138364336441316,0.1429729108561121,-0.5065031238688195,1487.669778355281,-0.08489545695114313,0.24799988004506673,3,0.5,0.0,-0.054429579713629946,1491.2912672458192,2,1,78,Mid-American,OHIO,2020,17,2026-09-23T04:17:05Z
Rutgers,1581.2121406785036,5,0.00035138364336441316,0.11694670630692836,-0.37214816127302364,1361.1015788479044,-0.9563368180449526,1.0605815011871975,9,1.0,0.02583958505581138,-0.07730639904823869,1487.6309761522818,3,6,79,Big Ten,RUTG,2020,17,2026-09-23T04:17:05Z
Marshall,1547.6040166665343,5,0.00035138364336441316,-0.013836264421830276,-0.3402318003293155,1449.1825546168054,-0.3498858634665212,-0.4502772924420749,9,1.0,0.0,-0.16071425558019867,1474.2857191071682,7,3,80,Conference USA,MRSH,2020,17,2026-09-23T04:17:05Z
Houston,1481.6446929632432,5,0.00035138364336441316,-0.2705109987242874,-0.043685366745096536,1485.85923661818,-0.09736131300216994,-1.1922168329276315,8,1.0,0.0,-0.1684394643336515,1473.0496857066157,3,5,81,American Athletic,HOU,2020,17,2026-09-23T04:17:05Z
Georgia Southern,1483.808322463218,5,0.00035138364336441316,-0.2620914304835159,-0.05439318358028676,1436.7366734830164,-0.4355776536433165,0.671339885956813,12,1.0,0.0,-0.16862721937706276,1473.0196448996699,8,5,82,Sun Belt,GASO,2020,17,2026-09-23T04:17:05Z
SMU,1509.1923620209593,5,0.00035138364336441316,-0.1633117395589225,-0.2984422237552652,1530.6317862604865,0.2109045211630526,-1.0696041232970213,9,1.0,0.0,-0.2241204574472767,1464.1407268084358,7,3,83,American Athletic,SMU,2020,17,2026-09-23T04:17:05Z
Washington State,1407.6135178409777,5,0.00035138364336441316,-0.5585966117618577,-0.17448935709418698,1539.4621677957941,0.2717030450739316,-0.5279157166673727,4,0.6666666666666666,0.04172762644282774,-0.2770918603933603,1455.6653023370623,1,3,84,Pac-12,WSU,2020,17,2026-09-23T04:17:05Z
Oregon State,1488.0036145662052,5,0.00035138364336441316,-0.24576583122935458,-0.26023007232377443,1456.4037928604653,-0.3001665365871746,0.5447798310967188,7,1.0,-0.04172762644282774,-0.29400236616467124,1452.9596214136527,2,5,85,Pac-12,ORST,2020,17,2026-09-23T04:17:05Z
Wyoming,1508.1816529236978,5,0.00035138364336441316,-0.1672448224717136,-0.4976905345718346,1480.444345295579,-0.1346436657788429,0.22983511351719701,6,1.0,0.0,-0.31594539291676804,1449.448737133317,2,4,86,Mountain West,WYO,2020,17,2026-09-23T04:17:05Z
Georgia State,1486.1748759158313,5,0.00035138364336441316,-0.2528822020597295,-0.503060472279262,1355.0140819314702,-0.9982501629385303,0.740700827168176,10,1.0,0.0,-0.3654624236585191,1441.526012214637,6,4,87,Sun Belt,GAST,2020,17,2026-09-23T04:17:05Z
California,1485.9196524294277,5,0.00035138364336441316,-0.2538753811416598,-0.7705470701079024,1500.2044732281242,0.0014078293672294072,-0.6515334143109325,4,0.6666666666666666,0.0,-0.37058440625519923,1440.7064949991682,1,3,88,Pac-12,CAL,2020,17,2026-09-23T04:17:05Z
Hawai'i,1475.953247987335,5,0.00035138364336441316,-0.2926587413779219,-0.47626657987939913,1446.8410911330052,-0.3660071967336141,0.022749823096344882,9,1.0,0.0,-0.37528226870358666,1439.9548370074262,5,4,89,Mountain West,HAW,2020,17,2026-09-23T04:17:05Z
Illinois,1496.1637335223334,5,0.00035138364336441316,-0.2140114673677353,-0.5734177097908355,1478.5274850624476,-0.14784154089351068,-0.29443914860201925,8,1.0,0.0,-0.37574427645813047,1439.8809157666992,2,6,90,Big Ten,ILL,2020,17,2026-09-23T04:17:05Z
Georgia Tech,1396.09810596704,5,0.00035138364336441316,-0.6034077941266462,-0.14456651198341425,1434.7013021344583,-0.44959149586610514,-0.542672110012986,10,1.0,0.0,-0.3969292171621918,1436.4913252540493,3,7,91,ACC,GT,2020,17,2026-09-23T04:17:05Z
Troy,1454.961496105204,5,0.00035138364336441316,-0.37434624261923966,-0.4623227039421209,1395.7178285792022,-0.7179986580709916,0.1449503244095707,10,1.0,0.0,-0.4139356502145362,1433.7702959656742,5,6,92,Sun Belt,TROY,2020,17,2026-09-23T04:17:05Z
South Carolina,1452.3577545610603,5,0.00035138364336441316,-0.38447846701926064,-0.45600184622100887,1529.5061628272044,0.20315443211543824,-1.0804013978199996,10,1.0,0.0,-0.41666398766004736,1433.3337619743925,2,8,93,SEC,SC,2020,17,2026-09-23T04:17:05Z
Fresno State,1385.0671780375385,5,0.00035138364336441316,-0.6463336511010271,-0.20441611437535856,1464.0814573701898,-0.2473046452399248,-0.5246586667927364,6,1.0,0.0,-0.44747075957447624,1428.4046784680838,3,3,94,Mountain West,FRES,2020,17,2026-09-23T04:17:05Z
Memphis,1446.4924233593388,5,0.00035138364336441316,-0.4073028721718968,-0.5395846274230909,1599.1138082936193,0.6824136895267168,-0.6188005076207407,10,1.0,0.0,-0.46682966203493415,1425.3072540744106,8,3,95,American Athletic,MEM,2020,17,2026-09-23T04:17:05Z
Rice,1430.1594792946769,5,0.00035138364336441316,-0.4708610447364346,-0.5885890771171322,1360.503316572495,-0.9604559450737256,2.164779888125739,5,0.8333333333333334,0.0,-0.551728674404493,1411.7234120952812,2,3,96,Conference USA,RICE,2020,17,2026-09-23T04:17:05Z
East Carolina,1412.3541653059267,5,0.00035138364336441316,-0.5401488115090681,-0.5800712125207101,1354.7233871672993,-1.0002516407342001,1.0517624072008196,9,1.0,0.0,-0.5581138919643069,1410.701777285711,3,6,97,American Athletic,ECU,2020,17,2026-09-23T04:17:05Z
UTSA,1401.3357012717959,5,0.00035138364336441316,-0.5830261663634599,-0.6309722996157192,1334.684256257198,-1.1382241139415628,1.4541328996051885,11,1.0,0.0,-0.6046019263269766,1403.2636917876837,7,5,98,Conference USA,UTSA,2020,17,2026-09-23T04:17:05Z
Florida State,1375.831894227063,5,0.00035138364336441316,-0.6822719216164251,-0.6887075037415927,1539.0840350484027,0.2690995434254649,-1.0718521392660032,8,1.0,0.0,-0.6851679335727505,1390.3731306283598,3,6,99,ACC,FSU,2020,17,2026-09-23T04:17:05Z
Arkansas State,1340.3649050289164,5,0.00035138364336441316,-0.8202884978610989,-0.5802244875298219,1428.8492070772509,-0.48988406304926996,-0.7234931811631716,10,1.0,0.0,-0.7122596932120242,1386.038449086076,4,7,100,Sun Belt,ARST,2020,17,2026-09-23T04:17:05Z
