school,solver_rating,solver_iterations,solver_max_change,solver_z,quality_z,prior_rating,prior_z,market_z,fbs_games,credibility,h2h_adjustment,power_score,power_rating,wins,losses,rank,conference,abbreviation,season,week,as_of
Navy,1723.4354846394517,5,3.366831466081454e-05,0.48407409478528834,0.17590669300893344,1286.2518445094786,-1.4767449358257279,1.1099062030478926,12,1.0,0.01728016842878355,0.36267893241471216,1558.028629186354,10,3,49,American Athletic,NAVY,2024,17,2026-09-23T04:17:06Z
Ohio,1679.644752779623,5,3.366831466081454e-05,0.30835959672865687,0.421107239156913,1467.015442514305,-0.2214391393068984,1.9821877130787573,13,1.0,0.0,0.3590960358213721,1557.4553657314195,11,3,50,Mid-American,OHIO,2024,17,2026-09-23T04:17:06Z
Army,1731.320063130391,5,3.366831466081454e-05,0.5157117197594082,0.17563885899341702,1319.550501108375,-1.2455037063622123,0.9207872357661009,13,1.0,-0.01728016842878355,0.3453987639859286,1555.2638022377487,12,2,51,American Athletic,ARMY,2024,17,2026-09-23T04:17:06Z
UNLV,1718.1515665268512,5,3.366831466081454e-05,0.46287186820684495,0.1772228397672032,1477.1720561276402,-0.15090692993208152,0.9604227007353339,13,1.0,0.0,0.33432980540900614,1553.492768865441,11,3,52,Mountain West,UNLV,2024,17,2026-09-23T04:17:06Z
Boston College,1707.8844920296124,5,3.366831466081454e-05,0.4216742502367437,0.1922844608787041,1438.2796700084964,-0.4209935971298992,1.2267447578418473,12,1.0,0.0,0.31844884502562587,1550.9518152041,7,6,53,ACC,BC,2024,17,2026-09-23T04:17:06Z
Texas Tech,1679.3210949999625,5,3.366831466081454e-05,0.30706088894552985,0.3256152358364847,1535.3052719102666,0.2527969327242834,0.10135897983443429,12,1.0,0.0,0.31541034504645954,1550.4656552074334,8,5,54,Big 12,TTU,2024,17,2026-09-23T04:17:06Z
Cincinnati,1650.3402759509208,5,3.366831466081454e-05,0.19077258189524554,0.3979267237024606,1435.9891071712905,-0.436900321927214,-0.5361744411862569,11,1.0,-0.015602718291111317,0.268389227417381,1542.942276386781,5,7,55,Big 12,CIN,2024,17,2026-09-23T04:17:06Z
Utah,1676.1596279720675,5,3.366831466081454e-05,0.2943752002544312,0.1931489527703063,1633.1569897453503,0.9323243926414388,-0.3093141869617217,11,1.0,0.0,0.24882338888657501,1539.811742221852,5,7,56,Big 12,UTAH,2024,17,2026-09-23T04:17:06Z
Pittsburgh,1638.3393280699397,5,3.366831466081454e-05,0.1426176312116091,0.19279485583184436,1470.4133675109383,-0.19784238093580161,-0.13720442948826617,12,1.0,0.015602718291111317,0.1808001005818263,1528.9280160930923,7,6,57,ACC,PITT,2024,17,2026-09-23T04:17:06Z
Texas State,1608.9323657182724,5,3.366831466081454e-05,0.024619383419508846,0.28901755232602233,1413.9368586935823,-0.5900413063172321,0.012414407583364628,12,1.0,0.0,0.14359855942743993,1522.9757695083904,8,5,58,Sun Belt,TXST,2024,17,2026-09-23T04:17:06Z
Memphis,1668.7184590639652,5,3.366831466081454e-05,0.264516798622161,-0.03366337823022662,1531.576118512292,0.22689997156476682,0.3372794036355181,12,1.0,0.0,0.13033571903858654,1520.8537150461739,11,2,59,American Athletic,MEM,2024,17,2026-09-23T04:17:06Z
Duke,1645.2165235318125,5,3.366831466081454e-05,0.17021303547405467,0.011371703354262422,1551.4323924185799,0.3647910957011833,0.43529130762735424,12,1.0,0.0,0.09873443602014814,1515.7975097632236,9,4,60,ACC,DUKE,2024,17,2026-09-23T04:17:06Z
Marshall,1658.288236628959,5,3.366831466081454e-05,0.22266453395454608,-0.10626539578818774,1427.7325409595971,-0.4942377258032057,1.9745407020132015,12,1.0,0.0,0.07464606557031583,1511.9433704912506,10,3,61,Sun Belt,MRSH,2024,17,2026-09-23T04:17:06Z
NC State,1568.9285958782516,5,3.366831466081454e-05,-0.13589956749257992,0.28604518776002535,1578.1423764222845,0.5502775438293095,-0.658878862914623,12,1.0,0.018232746703015765,0.07220831907410824,1511.5533310518574,6,7,62,ACC,NCSU,2024,17,2026-09-23T04:17:06Z
California,1602.0528026656593,5,3.366831466081454e-05,-0.002985521027127823,0.1641119014200634,1495.6015635625004,-0.02292393022796447,-0.5596472908796828,12,1.0,-0.018232746703015765,0.053975572371092476,1508.6360915793748,6,7,63,ACC,CAL,2024,17,2026-09-23T04:17:06Z
Michigan State,1577.2172737417582,5,3.366831466081454e-05,-0.10264045515344057,0.1829518399696661,1446.4821292726178,-0.36403193685310886,-1.7059245896953126,11,1.0,0.016539199404112005,0.042415277056069456,1506.7864443289711,5,7,64,Big Ten,MSU,2024,17,2026-09-23T04:17:06Z
Maryland,1584.5294828066792,5,3.366831466081454e-05,-0.07329951722071751,0.18384447006103125,1579.4079102036624,0.5590659940979944,-1.5536683909267448,11,1.0,-0.016539199404112005,0.02587607765195745,1504.1401724243133,4,8,65,Big Ten,MD,2024,17,2026-09-23T04:17:06Z
James Madison,1587.2164961236354,5,3.366831466081454e-05,-0.06251761940334948,0.12436964748775713,1567.103742361474,0.4736201776608412,0.18015197990645357,12,1.0,0.0,0.021581650697648502,1503.4530641116237,9,4,66,Sun Belt,JMU,2024,17,2026-09-23T04:17:06Z
South Alabama,1571.5619454901685,5,3.366831466081454e-05,-0.1253330004220243,0.1492080813997906,1562.4809529434365,0.4415173958142808,0.8038290186707971,12,1.0,0.0,-0.001789513602207568,1499.7136778236468,7,6,67,Sun Belt,USA,2024,17,2026-09-23T04:17:06Z
Mississippi State,1604.2114559061702,5,3.366831466081454e-05,0.005676281471373876,-0.1854418631908386,1483.0824326699424,-0.10986254923236376,0.39774647669164825,11,1.0,0.0,-0.08032688362662176,1487.1476986197406,2,10,68,SEC,MSST,2024,17,2026-09-23T04:17:06Z
West Virginia,1592.6150384465418,5,3.366831466081454e-05,-0.04085545222278249,-0.1420239636306001,1544.7168877596685,0.31815553401770974,-0.6757639475474314,12,1.0,0.0,-0.08638128235630041,1486.1789948229919,6,7,69,Big 12,WVU,2024,17,2026-09-23T04:17:06Z
Old Dominion,1551.4487691868965,5,3.366831466081454e-05,-0.20603904319305286,0.05873006827737058,1395.257536208364,-0.7197591369509916,0.9282707403982473,12,1.0,0.0,-0.08689294303136229,1486.097129114982,5,7,70,Sun Belt,ODU,2024,17,2026-09-23T04:17:06Z
UConn,1585.6837485815358,5,3.366831466081454e-05,-0.06866791544931754,-0.15955461609267677,1315.5187785152393,-1.2735018475642044,1.4706465598008647,12,1.0,0.012583494402850226,-0.09698343633597897,1484.4826501862433,9,4,71,FBS Independents,CONN,2024,17,2026-09-23T04:17:06Z
North Carolina,1584.6222562663309,5,3.366831466081454e-05,-0.07292725484456339,-0.126385435936598,1550.768865457185,0.36018325844866733,-0.8394392412473213,12,1.0,-0.012583494402850226,-0.1095669307388292,1482.4692910817873,6,7,72,ACC,UNC,2024,17,2026-09-23T04:17:06Z
UTSA,1551.7905176825102,5,3.366831466081454e-05,-0.20466774468266047,-0.010107960528872272,1550.438818657377,0.3578912612462742,0.3638030858683951,12,1.0,0.0,-0.11711584181345577,1481.2614653098472,7,6,73,American Athletic,UTSA,2024,17,2026-09-23T04:17:06Z
Virginia,1559.247662140762,5,3.366831466081454e-05,-0.1747452396281254,-0.048396048861377494,1387.190541933326,-0.7757800658642847,-0.8741106090050674,11,1.0,0.0,-0.11788810378308884,1481.1379033947057,5,7,74,ACC,UVA,2024,17,2026-09-23T04:17:06Z
Miami (OH),1604.335561663236,5,3.366831466081454e-05,0.0061742676863234735,-0.27881109538834264,1468.820056848727,-0.20890706504258533,0.6360869866057565,14,1.0,-0.007594080427141131,-0.12966322612441744,1479.2538838200933,9,5,75,Mid-American,M-OH,2024,17,2026-09-23T04:17:06Z
Northern Illinois,1553.127212285334,5,3.366831466081454e-05,-0.19930412979853324,-0.1568884438388396,1420.5566486298708,-0.5440704318132952,-0.016605684446609335,12,1.0,0.0,-0.1802170711166711,1471.1652686213326,8,5,76,Mid-American,NIU,2024,17,2026-09-23T04:17:06Z
Bowling Green,1537.532086715704,5,3.366831466081454e-05,-0.2618810620674245,-0.10790108359993106,1421.240445058538,-0.5393218340313355,-0.1615319272540376,12,1.0,0.0,-0.19259007175705242,1469.1855885188716,7,6,77,Mid-American,BGSU,2024,17,2026-09-23T04:17:06Z
Houston,1551.4588664156017,5,3.366831466081454e-05,-0.2059985270975606,-0.2144645124461467,1463.40734063185,-0.24649546291114163,-0.22056181375738684,12,1.0,0.0,-0.20980822050442435,1466.430684719292,4,8,78,Big 12,HOU,2024,17,2026-09-23T04:17:06Z
Northwestern,1564.4285804917279,5,3.366831466081454e-05,-0.1539563094401951,-0.3826778103353038,1499.115471430824,0.001478266697890619,-0.5173145791982837,11,1.0,0.007594080427141131,-0.2492869044158529,1460.1140952934636,4,8,79,Big Ten,NU,2024,17,2026-09-23T04:17:06Z
Jacksonville State,1548.9158131326813,5,3.366831466081454e-05,-0.21620277151553435,-0.3114867078191461,1472.7205389542767,-0.18182031831726483,1.3657110423053482,14,1.0,0.0,-0.25908054285215965,1458.5471131436545,9,5,80,Conference USA,JXST,2024,17,2026-09-23T04:17:06Z
Washington State,1534.0939758166546,5,3.366831466081454e-05,-0.27567681073915884,-0.3012273425830682,1504.477290187611,0.038713209128602676,-0.6409161840681128,12,1.0,0.0,-0.287174550068918,1454.052071988973,8,5,81,Pac-12,WSU,2024,17,2026-09-23T04:17:06Z
East Carolina,1512.5956460127118,5,3.366831466081454e-05,-0.3619409143546795,-0.2927147417042323,1431.137503221921,-0.47059209741341884,0.47331018086092697,12,1.0,0.0,-0.3307891366619783,1447.0737381340834,8,5,82,American Athletic,ECU,2024,17,2026-09-23T04:17:06Z
Toledo,1523.360868124263,5,3.366831466081454e-05,-0.318744431458383,-0.447808957336389,1493.939057066423,-0.03446914211968872,-0.43651422785214605,12,1.0,0.0,-0.37682346810348566,1439.7082451034423,8,5,83,Mid-American,TOL,2024,17,2026-09-23T04:17:06Z
Louisiana,1546.6379703083678,5,3.366831466081454e-05,-0.22534283361377266,-0.60717707187915,1472.7595007174284,-0.18154974986395447,-0.39734824066931573,13,1.0,0.0,-0.3971682408331925,1436.4530814666891,10,4,84,Sun Belt,UL,2024,17,2026-09-23T04:17:06Z
South Florida,1517.758404965009,5,3.366831466081454e-05,-0.3412248504899765,-0.49172467533009184,1459.1585135174917,-0.276001278041675,0.24526852779202976,12,1.0,0.0,-0.4089497716680284,1434.5680365331154,7,6,85,American Athletic,USF,2024,17,2026-09-23T04:17:06Z
Florida State,1481.7230920955874,5,3.366831466081454e-05,-0.4858199884162436,-0.3277099986951598,1707.877582787349,1.4512186534341511,-2.1418073990484103,11,1.0,0.0,-0.4146704930417559,1433.652721113319,2,10,86,ACC,FSU,2024,17,2026-09-23T04:17:06Z
Georgia Southern,1515.4630536445793,5,3.366831466081454e-05,-0.35043516710272365,-0.5096169666074954,1402.5626431170356,-0.6690291053082247,0.4638111046041415,12,1.0,0.0,-0.422066976879871,1432.4692836992206,8,5,87,Sun Belt,GASO,2024,17,2026-09-23T04:17:06Z
