school,sor,performance,fbs_games,fcs_games,best_win,best_win_value,worst_loss,worst_loss_value,playoff_bonus,resume_z,solver_rating,benchmark_rating,preseason_z,preseason_share,h2h_adjustment,wins,losses,poll_score,poll_rating,rank,conference,abbreviation,season,week,as_of,check_flags
Kentucky,-2.4952622293657325,-9.582747361166883,12,1,Louisville,0.3397697748602938,South Carolina,-0.7931366699599882,0.0,0.5121018691403998,1717.6088390054958,1918.217825025031,0.0,0.0,0.0,7,6,0.5121018691403998,1581.936299062464,36,SEC,UK,2023,17,2026-09-23T04:17:06Z,
Miami (OH),-2.1661929958107047,-15.847881783507486,13,1,Toledo,0.09597560229762025,Toledo,-0.9195012303673344,0.0,0.48477179226937456,1553.4227820127899,1918.217825025031,0.0,0.0,-0.0265552290182115,11,3,0.45821656325116306,1573.3146501201861,37,Mid-American,M-OH,2023,17,2026-09-23T04:17:06Z,
Rutgers,-2.6183236774122416,-11.429361433122144,12,1,Miami,0.22850283151415096,Iowa,-0.8277600309266194,0.0,0.4428811153205888,1657.4312568167036,1918.217825025031,0.0,0.0,0.0,7,6,0.4428811153205888,1570.8609784512942,38,Big Ten,RUTG,2023,17,2026-09-23T04:17:06Z,
UCLA,-2.7669035135160955,-9.628479742071951,12,1,USC,0.3567807558567735,Arizona State,-0.9549428244755537,0.0,0.43572992996273335,1705.0462900665839,1918.217825025031,0.0,0.0,-0.004952367626548049,8,5,0.4307775623361853,1568.9244099737896,39,Pac-12,UCLA,2023,17,2026-09-23T04:17:06Z,
Texas Tech,-2.7658985783951877,-10.844694591688201,12,1,Kansas,0.3420538032678859,BYU,-0.9100875924609679,0.0,0.4129477984122222,1694.0982491559084,1918.217825025031,0.0,0.0,-0.02961065183102568,7,6,0.3833371465811965,1561.3339434529914,40,Big 12,TTU,2023,17,2026-09-23T04:17:06Z,
Texas A&M,-2.911442966541521,-4.850739231748928,12,1,Auburn,0.15714331719553276,Oklahoma State,-0.8003141859267004,0.0,0.4861480056654415,1800.0191066113036,1918.217825025031,0.0,0.0,-0.10426259359941265,7,6,0.38188541206602883,1561.1016659305646,41,SEC,TA&M,2023,17,2026-09-23T04:17:06Z,
Georgia Tech,-3.1963387331247497,-13.049417269213547,12,1,Miami,0.26425729329716074,Bowling Green,-0.9483547118922149,0.0,0.2514984409537888,1664.604376857132,1918.217825025031,0.0,0.0,0.1262813272450547,7,6,0.3777797681988435,1560.444762911815,42,ACC,GT,2023,17,2026-09-23T04:17:06Z,
UNLV,-3.1971046708500657,-15.553483829673551,13,1,Air Force,0.13465528927182413,Fresno State,-0.9120356632633189,0.0,0.20380426644534955,1563.636001507833,1918.217825025031,0.0,0.0,0.16581682297299272,9,5,0.36962108941834226,1559.1393743069348,43,Mountain West,UNLV,2023,17,2026-09-23T04:17:06Z,
Ohio,-2.4347089862475393,-18.820428408884133,12,1,Iowa State,0.191878371428283,San Diego State,-0.9638358586232569,0.0,0.3537712753809734,1485.3099284883226,1918.217825025031,0.0,0.0,0.0,10,3,0.3537712753809734,1556.6034040609557,44,Mid-American,OHIO,2023,17,2026-09-23T04:17:06Z,
North Carolina,-3.003728624494512,-10.569663505177187,12,1,Duke,0.21317417103673264,Virginia,-0.9477303415872872,0.0,0.35205616205908963,1665.449303339666,1918.217825025031,0.0,0.0,0.0,8,5,0.35205616205908963,1556.3289859294543,45,ACC,UNC,2023,17,2026-09-23T04:17:06Z,
Toledo,-2.3000047383643767,-15.286814527859446,13,1,Miami (OH),0.11281284467053032,Wyoming,-0.9151884883200789,0.0,0.45821656325116306,1555.427089211911,1918.217825025031,0.0,0.0,-0.11257819463419788,11,3,0.3456383686169652,1555.3021389787145,46,Mid-American,TOL,2023,17,2026-09-23T04:17:06Z,
Northwestern,-2.7442121431648254,-16.14199234447797,12,1,Maryland,0.24368744594134673,Nebraska,-0.8622302554560107,0.0,0.31853011335678494,1613.1842687339001,1918.217825025031,0.0,0.0,0.019215711034407446,8,5,0.3377458243911924,1554.0393319025907,47,Big Ten,NU,2023,17,2026-09-23T04:17:06Z,
Iowa State,-3.1121077478766144,-10.393136620684205,12,1,Kansas State,0.5819722749392013,Ohio,-0.922969698774935,0.0,0.3252785980119529,1716.8219518162532,1918.217825025031,0.0,0.0,0.0,7,6,0.3252785980119529,1552.0445756819124,48,Big 12,ISU,2023,17,2026-09-23T04:17:06Z,
Miami,-3.626720501964531,-8.15345902645428,12,1,Texas A&M,0.28423951041200335,Georgia Tech,-0.8532921132422963,0.0,0.22470605933263602,1721.38996621138,1918.217825025031,0.0,0.0,0.04794839988598862,7,6,0.27265445921862463,1543.62471347498,49,ACC,MIA,2023,17,2026-09-23T04:17:06Z,
UTSA,-2.989187591168702,-15.093670652175293,13,0,Texas State,0.0571548696625217,Army,-0.9631371621002529,0.0,0.27031523673193936,1608.7924862483408,1918.217825025031,0.0,0.0,0.0,9,4,0.27031523673193936,1543.2504378771102,50,American Athletic,UTSA,2023,17,2026-09-23T04:17:06Z,
Florida,-3.385389686541977,-10.81421739956607,11,1,Tennessee,0.3597161747743651,Arkansas,-0.9160429506368456,0.0,0.24133339500791579,1691.5552259834085,1918.217825025031,0.0,0.0,0.0,5,7,0.24133339500791579,1538.6133432012666,51,SEC,FLA,2023,17,2026-09-23T04:17:06Z,
Wyoming,-2.386491344338523,-17.96800293066769,12,1,Texas Tech,0.17103238110697172,UNLV,-0.880711787671017,0.0,0.3833371465811965,1533.4379220489861,1918.217825025031,0.0,0.0,-0.1610336174811168,9,4,0.2223035291000797,1535.5685646560128,52,Mountain West,WYO,2023,17,2026-09-23T04:17:06Z,
Air Force,-3.076590117875148,-14.332678667955436,12,1,James Madison,0.2153026439135446,Hawai'i,-0.9793371160201325,0.0,0.2604507111016548,1586.0848359512083,1918.217825025031,0.0,0.0,-0.04575515789510276,9,4,0.21469555320655204,1534.3512885130483,53,Mountain West,AF,2023,17,2026-09-23T04:17:06Z,
Fresno State,-3.199084806590094,-18.196533809359167,12,1,Boise State,0.14159745747497676,New Mexico,-0.9832275040186886,0.0,0.15313723897930107,1508.7085951030874,1918.217825025031,0.0,0.0,0.042706829522680206,9,4,0.19584406850198127,1531.335050960317,54,Mountain West,FRES,2023,17,2026-09-23T04:17:06Z,
New Mexico State,-3.986020844822103,-19.933723901316544,14,1,Auburn,0.21517917362386063,Massachusetts,-0.9892700461563135,0.0,-0.09853768456524142,1479.7775722659756,1918.217825025031,0.0,0.0,0.24133251696163116,10,5,0.14279483239638974,1522.8471731834225,55,Conference USA,NMSU,2023,17,2026-09-23T04:17:06Z,
California,-3.90133680353861,-15.154695021860645,12,1,UCLA,0.2450862332288084,Auburn,-0.8428566828044672,0.0,0.015619247954651215,1605.6810442371889,1918.217825025031,0.0,0.0,0.12344206165085239,6,7,0.1390613096055036,1522.2498095368805,56,Pac-12,CAL,2023,17,2026-09-23T04:17:06Z,
South Carolina,-3.741635299464349,-12.500462870100506,11,1,Kentucky,0.1926337990704594,Florida,-0.8311850194597404,0.0,0.11033817127185566,1669.6297923728525,1918.217825025031,0.0,0.0,0.0,5,7,0.11033817127185566,1517.654107403497,57,SEC,SC,2023,17,2026-09-23T04:17:06Z,
Auburn,-3.566370508170757,-10.45710676753862,12,1,California,0.14940611172322282,New Mexico State,-0.9480069960117403,0.0,0.197799801342139,1677.7101939810234,1918.217825025031,0.0,0.0,-0.11499834368475025,6,7,0.08280145765738876,1513.2482332251823,58,SEC,AUB,2023,17,2026-09-23T04:17:06Z,
Jacksonville State,-3.2264118852021753,-17.016320919545596,12,1,Louisiana,0.061329559333175965,New Mexico State,-0.9253663621906029,0.0,0.16792027182015024,1542.8443135318626,1918.217825025031,0.0,0.0,-0.09610135906819198,9,4,0.07181891275195826,1511.4910260403133,59,Conference USA,JXST,2023,17,2026-09-23T04:17:06Z,
TCU,-4.117839182499333,-10.019962304766432,11,1,SMU,0.22772225411597014,Colorado,-0.9198501102564058,0.0,0.05280384415745466,1707.3576534035708,1918.217825025031,0.0,0.0,-0.007013642963716177,5,7,0.045790201193738486,1507.326432190998,60,Big 12,TCU,2023,17,2026-09-23T04:17:06Z,
Coastal Carolina,-3.9031532349234888,-18.054828590991345,12,1,App State,0.13174922358974817,Georgia State,-0.9610965811672385,0.0,-0.03987701004346583,1533.6741450258323,1918.217825025031,0.0,0.0,0.07828667237227246,8,5,0.03840966232880663,1506.1455459726092,61,Sun Belt,CCU,2023,17,2026-09-23T04:17:06Z,
App State,-3.7630277051450562,-16.1449227626129,13,1,James Madison,0.24966003170263318,Old Dominion,-0.9470506173016597,0.0,0.035286953294836707,1582.013246376528,1918.217825025031,0.0,0.0,0.0,9,5,0.035286953294836707,1505.6459125271738,62,Sun Belt,APP,2023,17,2026-09-23T04:17:06Z,
Boise State,-4.263847534777144,-13.083498315807304,13,1,UNLV,0.11928821232898301,Colorado State,-0.961830078523127,0.0,-0.04587004614143536,1657.903209844605,1918.217825025031,0.0,0.0,0.07381544767189316,8,6,0.027945401530457797,1504.4712642448733,63,Mountain West,BOIS,2023,17,2026-09-23T04:17:06Z,
Wisconsin,-3.734903814369902,-12.512005439702495,13,0,Rutgers,0.14124320076035712,Indiana,-0.9176458204338614,0.0,0.11199037278817403,1662.1761285878918,1918.217825025031,0.0,0.0,-0.08560632126227688,7,6,0.02638405152589715,1504.2214482441436,64,Big Ten,WIS,2023,17,2026-09-23T04:17:06Z,
Washington State,-4.156203016494318,-10.850916193388358,11,1,Oregon State,0.29310550439667804,Stanford,-0.9665316789433732,0.0,0.026384051525897144,1687.1176177899365,1918.217825025031,0.0,0.0,-0.010764803571245922,5,7,0.015619247954651222,1502.4990796727443,65,Pac-12,WSU,2023,17,2026-09-23T04:17:06Z,
Virginia Tech,-4.1799194835201,-12.398741492142026,13,0,Tulane,0.10428093049253062,Marshall,-0.955959104710299,0.0,-0.009557470143221268,1698.221690631782,1918.217825025031,0.0,0.0,0.0,7,6,-0.009557470143221268,1498.4708047770846,66,ACC,VT,2023,17,2026-09-23T04:17:06Z,
Mississippi State,-3.9679834243740624,-17.28611032879918,11,1,Arizona,0.4221419954204112,Kentucky,-0.8073662009295406,0.0,-0.043320878411487095,1537.8864877138953,1918.217825025031,0.0,0.0,0.0,5,7,-0.043320878411487095,1493.0686594541621,67,SEC,MSST,2023,17,2026-09-23T04:17:06Z,
UCF,-4.406718844230727,-11.794278526636393,12,1,Boise State,0.19522175836027134,Baylor,-0.9590665064570479,0.0,-0.06113646535852493,1662.2753268376975,1918.217825025031,0.0,0.0,0.015266419217089572,6,7,-0.04587004614143536,1492.6607926173704,68,Big 12,UCF,2023,17,2026-09-23T04:17:06Z,
Western Kentucky,-3.504164186642058,-19.227251100945594,12,1,Old Dominion,0.04407261755820191,New Mexico State,-0.9480069960117403,0.0,0.04879396888099679,1477.3194123877747,1918.217825025031,0.0,0.0,-0.1263341732768809,8,5,-0.0775402043958841,1487.5935672966586,69,Conference USA,WKU,2023,17,2026-09-23T04:17:06Z,
Texas State,-4.0918044488664345,-19.51140027037141,12,1,South Alabama,0.11729387182942042,Arkansas State,-0.9360677100011516,0.0,-0.11993308806425164,1495.9722849983746,1918.217825025031,0.0,0.0,0.0,8,5,-0.11993308806425164,1480.8107059097197,70,Sun Belt,TXST,2023,17,2026-09-23T04:17:06Z,
Boston College,-4.127671086203488,-20.934209314222663,12,1,SMU,0.26339627623421547,Northern Illinois,-0.9699137787072648,0.0,-0.15688132610563374,1499.0328029637242,1918.217825025031,0.0,0.0,0.0,7,6,-0.15688132610563374,1474.8989878230987,71,ACC,BC,2023,17,2026-09-23T04:17:06Z,
BYU,-4.253645749939349,-19.2774139254157,11,1,Texas Tech,0.17103238110697172,Iowa State,-0.808121628571717,0.0,-0.1604813470214845,1512.5977619533553,1918.217825025031,0.0,0.0,0.0,5,7,-0.1604813470214845,1474.3229844765624,72,Big 12,BYU,2023,17,2026-09-23T04:17:06Z,
San José State,-4.579059791168315,-15.551088789163483,12,1,UNLV,0.11928821232898301,Coastal Carolina,-0.9150750713932077,0.0,-0.18027533766791395,1592.931208536364,1918.217825025031,0.0,0.0,0.007960197943368275,7,6,-0.17231513972454568,1472.4295776440727,73,Mountain West,SJSU,2023,17,2026-09-23T04:17:06Z,
South Alabama,-4.83877023078842,-13.835129334094123,12,1,Oklahoma State,0.23228882926040606,Central Michigan,-0.987520365156956,0.0,-0.21992639322363453,1622.9265259649987,1918.217825025031,0.0,0.0,0.0,7,6,-0.21992639322363453,1464.8117770842184,74,Sun Belt,USA,2023,17,2026-09-23T04:17:06Z,
Minnesota,-4.416186165510009,-19.654461475318723,13,0,Iowa,0.17223996907338057,Illinois,-0.9290950657423491,0.0,-0.2128101514474745,1504.9851517249351,1918.217825025031,0.0,0.0,-0.020521609103608812,6,7,-0.23333176055108332,1462.6669183118267,75,Big Ten,MINN,2023,17,2026-09-23T04:17:06Z,
Arkansas,-4.867350524691179,-15.41402967071278,11,1,Florida,0.22998519724559285,BYU,-0.9370478363543191,0.0,-0.2578090873731502,1562.8408362554526,1918.217825025031,0.0,0.0,0.0,4,8,-0.2578090873731502,1458.750546020296,76,SEC,ARK,2023,17,2026-09-23T04:17:06Z,
Michigan State,-4.534025006828966,-21.556014468993165,11,1,Nebraska,0.09800478791156275,Minnesota,-0.9138649075018684,0.0,-0.28162097523580887,1449.46505647027,1918.217825025031,0.0,0.0,0.0,4,8,-0.28162097523580887,1454.9406439622705,77,Big Ten,MSU,2023,17,2026-09-23T04:17:06Z,
Purdue,-5.415551917120094,-19.22147909839502,12,0,Virginia Tech,0.23736456735122924,Syracuse,-0.9611585857963398,0.0,-0.48238145438078195,1533.601379059084,1918.217825025031,0.0,0.0,0.19590389237575484,4,8,-0.2864775620050271,1454.1635900791957,78,Big Ten,PUR,2023,17,2026-09-23T04:17:06Z,
Georgia State,-4.549035192593963,-22.734872117590776,12,1,Coastal Carolina,0.10115912139923278,Georgia Southern,-0.9579220345227264,0.0,-0.3081462775834349,1430.6443770495919,1918.217825025031,0.0,0.0,0.016144331493240904,7,6,-0.292001946090194,1453.279688625569,79,Sun Belt,GAST,2023,17,2026-09-23T04:17:06Z,
Bowling Green,-4.364938818838658,-19.592304885794224,12,1,Georgia Tech,0.20181254592401887,Ohio,-0.9462951821772597,0.0,-0.1973869660885918,1478.6328040240455,1918.217825025031,0.0,0.0,-0.12135173517916947,7,6,-0.31873870126776127,1449.001807797158,80,Mid-American,BGSU,2023,17,2026-09-23T04:17:06Z,
Nebraska,-5.071311574125334,-16.16410599373026,12,0,Northwestern,0.11120056009137613,Michigan State,-0.9373204246084889,0.0,-0.32872432183601125,1590.3668443744782,1918.217825025031,0.0,0.0,0.0,5,7,-0.32872432183601125,1447.4041085062381,81,Big Ten,NEB,2023,17,2026-09-23T04:17:06Z,
South Florida,-4.751989880023443,-23.200170903191875,12,1,Syracuse,0.04671604157646658,Florida Atlantic,-0.9705536386036115,0.0,-0.3733819291820691,1447.65952242236,1918.217825025031,0.0,0.0,0.03207257321626639,7,6,-0.3413093559658027,1445.3905030454716,82,American Athletic,USF,2023,17,2026-09-23T04:17:06Z,
Syracuse,-5.193288927419402,-20.91150812279924,12,1,Purdue,0.10111822686047112,South Florida,-0.9482884938043435,0.0,-0.4526475203653625,1430.3759201583568,1918.217825025031,0.0,0.0,0.0792655911832934,6,7,-0.3733819291820691,1440.258891330869,83,ACC,SYR,2023,17,2026-09-23T04:17:06Z,
Illinois,-4.88115168969514,-19.429085137215186,12,0,Maryland,0.32149410111157894,Nebraska,-0.9019952120884372,0.0,-0.3377773716818402,1533.2203326392203,1918.217825025031,0.0,0.0,-0.05403054809297653,5,7,-0.3918079197748167,1437.3107328360293,84,Big Ten,ILL,2023,17,2026-09-23T04:17:06Z,
Colorado,-5.019387581259479,-17.15965242376807,12,0,TCU,0.24773954874745574,Stanford,-0.9665316789433732,0.0,-0.333168869915113,1554.663134363656,1918.217825025031,0.0,0.0,-0.07433621357604431,4,8,-0.4075050834911573,1434.7991866414147,85,Pac-12,COLO,2023,17,2026-09-23T04:17:06Z,
Army,-4.6855134358765165,-22.483201448787586,10,2,UTSA,0.15186707171756342,Massachusetts,-0.9892700461563135,0.0,-0.3413093559658027,1421.5859214306906,1918.217825025031,0.0,0.0,-0.11133816439955979,6,6,-0.4526475203653625,1427.5763967415419,86,FBS Independents,ARMY,2023,17,2026-09-23T04:17:06Z,
Stanford,-5.361059090065906,-24.29596745869942,11,1,Washington State,0.22516302385665266,Sacramento State,-0.9961664604072852,0.0,-0.563455513871876,1405.389985346348,1918.217825025031,0.0,0.0,0.08134985653976046,3,9,-0.4821056573321155,1422.8630948268615,87,Pac-12,STAN,2023,17,2026-09-23T04:17:06Z,
